,TRIMA_monthly_10
2022-04-04,381.8473
2022-03-31,397.7133
2022-02-28,413.2727
2022-01-31,426.2177
2021-12-31,434.0923
2021-11-30,436.4777
2021-10-29,433.4603
2021-09-30,425.6590
2021-08-31,415.8133
2021-07-30,403.3480
2021-06-30,388.9750
2021-05-28,374.1727
2021-04-30,361.3347
2021-03-31,351.2933
2021-02-26,345.9553
2021-01-29,343.9943
2020-12-31,343.5743
2020-11-30,341.5787
2020-10-30,336.5017
2020-09-30,328.7723
2020-08-31,318.7557
2020-07-31,309.1540
2020-06-30,303.6407
2020-05-29,301.7193
2020-04-30,301.3953
2020-03-31,303.6947
2020-02-28,306.3160
2020-01-31,308.4500
2019-12-31,310.2773
2019-11-29,312.8420
2019-10-31,313.5400
2019-09-30,312.4257
2019-08-30,311.7817
2019-07-31,310.8937
2019-06-28,310.8370
2019-05-31,312.8353
2019-04-30,318.5933
2019-03-29,322.6437
2019-02-28,324.5537
2019-01-31,322.2440
2018-12-31,314.1777
2018-11-30,300.3987
2018-10-31,284.2503
2018-09-28,268.2440
2018-08-31,253.1647
2018-07-31,241.2487
2018-06-29,232.3190
2018-05-31,225.6613
2018-04-30,219.0707
2018-03-29,212.3947
2018-02-28,205.1543
2018-01-31,198.4770
2017-12-29,191.6330
2017-11-30,185.5133
2017-10-31,180.4343
2017-09-29,175.5950
2017-08-31,169.9593
2017-07-31,163.6517
2017-06-30,158.9467
2017-05-31,154.7313
2017-04-28,152.2403
2017-03-31,151.6347
2017-02-28,153.0427
2017-01-31,154.0450
2016-12-30,154.3643
2016-11-30,153.8720
2016-10-31,152.6883
2016-09-30,152.8338
2016-08-31,154.3200
2016-07-29,156.7342
2016-06-30,160.2087
2016-05-31,165.5422
2016-04-29,171.2018
2016-03-31,176.4397
2016-02-29,182.1405
2016-01-29,188.7500
2015-12-31,194.1078
2015-11-30,197.3490
2015-10-30,198.9060
2015-09-30,198.5977
2015-08-31,196.4173
2015-07-31,194.1873
2015-06-30,191.3050
2015-05-29,188.6897
2015-04-30,186.0243
2015-03-31,183.6640
2015-02-27,179.9380
2015-01-30,175.0450
2014-12-31,170.1800
2014-11-28,166.2287
2014-10-31,162.2150
2014-09-30,157.0243
2014-08-29,151.7163
2014-07-31,145.5057
2014-06-30,137.2963
2014-05-30,126.2290
2014-04-30,115.0207
2014-03-31,104.6290
2014-02-28,94.7260
2014-01-31,86.1233
2013-12-31,79.7473
2013-11-29,74.8537
2013-10-31,70.1787
2013-09-30,65.7847
2013-08-30,61.7977
2013-07-31,58.1327
2013-06-28,55.1983
2013-05-31,52.9687
2013-04-30,51.0753
2013-03-28,49.2290
2013-02-28,47.6007
2013-01-31,46.0663
2012-12-31,44.9477
2012-11-30,44.4400
2012-10-31,44.7853
2012-09-28,45.1553
2012-08-31,45.1163
2012-07-31,44.4663
2012-06-29,43.1210
2012-05-31,41.4577
2012-04-30,40.4777
2012-03-30,41.4947
2012-02-29,44.4507
2012-01-31,49.1417
2011-12-30,54.7760
2011-11-30,60.6340
2011-10-31,65.2327
2011-09-30,67.9623
2011-08-31,68.9480
2011-07-29,68.4063
2011-06-30,66.5923
2011-05-31,63.6650
2011-04-29,60.3143
2011-03-31,56.7020
2011-02-28,53.0427
2011-01-31,49.6630
2010-12-31,46.8237
2010-11-30,44.5823
2010-10-29,42.7300
2010-09-30,41.0520
2010-08-31,39.3527
2010-07-30,37.6723
2010-06-30,36.3310
2010-05-28,35.2260
2010-04-30,34.5310
2010-03-31,34.5487
2010-02-26,35.1503
2010-01-29,35.8070
2009-12-31,36.3233
2009-11-30,36.7267
2009-10-30,36.5620
2009-09-30,35.7080
2009-08-31,34.1890
2009-07-31,32.6280
2009-06-30,31.3080
2009-05-29,30.6718
2009-04-30,31.1073
2009-03-31,32.6163
2009-02-27,34.9170
2009-01-30,37.3785
2008-12-31,39.3628
2008-11-28,40.4765
2008-10-31,40.5143
2008-09-30,39.5137
2008-08-29,37.8977
2008-07-31,36.0053
2008-06-30,33.9413
2008-05-30,31.9677
2008-04-30,30.1560
