,TRIMA_monthly_10
2022-04-04,57.3888
2022-03-31,56.2598
2022-02-28,55.5539
2022-01-31,55.2001
2021-12-31,54.9406
2021-11-30,54.6142
2021-10-29,54.1149
2021-09-30,53.1325
2021-08-31,51.6145
2021-07-30,49.4860
2021-06-30,47.0776
2021-05-28,44.5500
2021-04-30,42.0477
2021-03-31,39.7367
2021-02-26,37.8372
2021-01-29,36.4845
2020-12-31,35.5301
2020-11-30,35.1917
2020-10-30,35.7043
2020-09-30,37.1037
2020-08-31,39.0861
2020-07-31,41.5391
2020-06-30,44.2191
2020-05-29,46.4839
2020-04-30,48.2171
2020-03-31,49.4392
2020-02-28,50.2031
2020-01-31,50.4932
2019-12-31,50.5859
2019-11-29,50.5955
2019-10-31,50.3485
2019-09-30,49.7863
2019-08-30,49.0406
2019-07-31,48.2564
2019-06-28,47.5622
2019-05-31,47.1412
2019-04-30,47.1148
2019-03-29,47.2873
2019-02-28,47.6414
2019-01-31,48.1131
2018-12-31,48.4804
2018-11-30,48.7213
2018-10-31,48.9000
2018-09-28,49.1093
2018-08-31,49.1717
2018-07-31,49.1372
2018-06-29,49.0573
2018-05-31,48.8436
2018-04-30,48.4591
2018-03-29,47.9076
2018-02-28,47.3516
2018-01-31,46.7799
2017-12-29,46.2788
2017-11-30,45.9043
2017-10-31,45.5834
2017-09-29,45.3811
2017-08-31,45.1913
2017-07-31,44.9215
2017-06-30,44.4586
2017-05-31,43.8991
2017-04-28,43.1706
2017-03-31,42.3387
2017-02-28,41.4883
2017-01-31,40.7109
2016-12-30,40.0054
2016-11-30,39.2921
2016-10-31,38.6248
2016-09-30,38.0050
2016-08-31,37.4096
2016-07-29,36.8038
2016-06-30,36.3064
2016-05-31,35.9505
2016-04-29,35.7156
2016-03-31,35.5668
2016-02-29,35.5917
2016-01-29,35.8489
2015-12-31,36.2519
2015-11-30,36.7648
2015-10-30,37.2794
2015-09-30,37.8347
2015-08-31,38.2736
2015-07-31,38.6254
2015-06-30,38.8587
2015-05-29,39.1735
2015-04-30,39.4996
2015-03-31,39.8405
2015-02-27,40.1665
2015-01-30,40.4778
2014-12-31,40.7782
2014-11-28,40.9477
2014-10-31,41.1318
2014-09-30,41.4020
2014-08-29,41.7934
2014-07-31,42.2461
2014-06-30,42.7917
2014-05-30,43.2908
2014-04-30,43.6870
2014-03-31,43.8293
2014-02-28,43.7868
2014-01-31,43.5450
2013-12-31,43.1883
2013-11-29,42.7572
2013-10-31,42.3786
2013-09-30,41.9339
2013-08-30,41.4488
2013-07-31,40.9726
2013-06-28,40.4526
2013-05-31,39.9257
2013-04-30,39.3948
2013-03-28,39.0238
2013-02-28,38.6654
2013-01-31,38.3591
2012-12-31,38.0843
2012-11-30,37.8807
2012-10-31,37.6010
2012-09-28,37.2819
2012-08-31,36.9846
2012-07-31,36.6860
2012-06-29,36.2690
2012-05-31,35.8756
2012-04-30,35.6633
2012-03-30,35.6030
2012-02-29,35.6988
2012-01-31,36.1015
2011-12-30,36.8167
2011-11-30,37.6272
2011-10-31,38.3059
2011-09-30,38.7750
2011-08-31,38.9602
2011-07-29,38.7324
2011-06-30,38.1694
2011-05-31,37.3497
2011-04-29,36.5386
2011-03-31,35.6972
2011-02-28,34.8523
2011-01-31,34.0984
2010-12-31,33.5757
2010-11-30,33.1834
2010-10-29,32.9215
2010-09-30,32.9043
2010-08-31,33.0466
2010-07-30,33.0814
2010-06-30,32.9826
2010-05-28,32.8556
2010-04-30,32.4589
2010-03-31,31.6984
2010-02-26,30.8087
2010-01-29,29.7608
2009-12-31,28.4121
2009-11-30,26.8021
2009-10-30,25.2941
2009-09-30,24.0675
2009-08-31,23.1019
2009-07-31,22.7603
2009-06-30,23.3847
2009-05-29,24.8984
2009-04-30,26.9997
2009-03-31,29.6578
2009-02-27,32.7373
2009-01-30,35.5592
2008-12-31,37.6867
2008-11-28,39.1535
2008-10-31,40.1129
2008-09-30,40.5027
2008-08-29,40.5671
2008-07-31,40.8201
2008-06-30,41.3672
2008-05-30,42.0116
2008-04-30,42.5790
2008-03-31,43.2196
2008-02-29,43.7466
2008-01-31,43.9743
2007-12-31,43.9575
2007-11-30,43.8052
2007-10-31,43.5153
2007-09-28,42.8411
2007-08-31,41.8857
2007-07-31,40.7653
2007-06-29,39.5269
2007-05-31,38.2593
2007-04-30,37.0858
2007-03-30,36.0662
2007-02-28,35.1214
2007-01-31,34.2969
2006-12-29,33.4956
2006-11-30,32.6550
2006-10-31,31.8706
2006-09-29,31.1499
2006-08-31,30.4822
2006-07-31,29.8089
2006-06-30,29.2803
2006-05-31,28.8317
2006-04-28,28.3486
2006-03-31,27.7470
2006-02-28,27.0652
2006-01-31,26.2516
2005-12-30,25.2959
2005-11-30,24.3271
2005-10-31,23.3757
2005-09-30,22.5644
2005-08-31,21.9193
2005-07-29,21.3533
2005-06-30,20.8016
2005-05-31,20.2621
2005-04-29,19.6817
2005-03-31,19.0525
2005-02-28,18.4105
2005-01-31,17.8983
2004-12-31,17.5345
2004-11-30,17.3172
2004-10-29,17.1731
2004-09-30,17.0472
2004-08-31,16.7933
2004-07-30,16.3869
2004-06-30,15.7634
2004-05-28,14.9816
2004-04-30,14.2275
2004-03-31,13.5988
2004-02-27,13.1701
2004-01-30,12.9078
2003-12-31,12.8279
2003-11-28,12.8481
2003-10-31,12.8708
2003-09-30,12.8128
2003-08-29,12.6977
2003-07-31,12.6072
2003-06-30,12.5215
2003-05-30,12.5395
2003-04-30,12.6195
2003-03-31,12.8551
2003-02-28,13.2310
2003-01-31,13.7387
2002-12-31,14.3124
2002-11-29,14.9076
2002-10-31,15.5457
2002-09-30,16.0471
2002-08-30,16.3846
2002-07-31,16.4840
2002-06-28,16.4105
2002-05-31,16.1214
2002-04-30,15.7727
2002-03-28,15.5112
2002-02-28,15.4510
2002-01-31,15.6638
2001-12-31,16.0890
2001-11-30,16.6006
2001-10-31,16.9484
2001-09-28,17.0607
2001-08-31,16.8098
2001-07-31,16.2289
2001-06-29,15.4317
2001-05-31,14.5835
2001-04-30,13.6962
2001-03-30,12.8127
2001-02-28,12.0051
2001-01-31,11.1972
2000-12-29,10.3641
2000-11-30,9.5222
2000-10-31,8.8530
2000-09-29,8.3196
