,TRIMA_monthly_10
2021-05-14,46.6999
2021-04-30,43.5994
2021-03-31,41.0190
2021-02-26,39.5406
2021-01-29,39.0347
2020-12-31,38.9427
2020-11-30,39.3752
2020-10-30,40.2400
2020-09-30,41.2194
2020-08-31,42.1511
2020-07-31,43.4777
2020-06-30,45.3040
2020-05-29,47.0355
2020-04-30,48.3298
2020-03-31,49.4502
2020-02-28,50.1342
2020-01-31,50.1848
2019-12-31,49.8446
2019-11-29,49.6360
2019-10-31,49.3370
2019-09-30,48.8673
2019-08-30,48.2747
2019-07-31,47.6316
2019-06-28,47.3649
2019-05-31,47.4853
2019-04-30,48.2594
2019-03-29,49.3851
2019-02-28,50.9836
2019-01-31,52.3695
2018-12-31,53.0272
2018-11-30,52.9365
2018-10-31,52.3374
2018-09-28,51.3093
2018-08-31,49.8143
2018-07-31,48.4716
2018-06-29,47.2131
2018-05-31,45.8391
2018-04-30,44.1951
2018-03-29,42.4064
2018-02-28,40.5571
2018-01-31,38.7408
2017-12-29,37.1943
2017-11-30,36.0482
2017-10-31,35.2186
2017-09-29,34.7133
2017-08-31,34.4657
2017-07-31,34.1832
2017-06-30,33.7906
2017-05-31,33.2777
2017-04-28,32.6320
2017-03-31,31.8868
2017-02-28,31.1130
2017-01-31,30.4073
2016-12-30,29.9336
2016-11-30,29.5499
2016-10-31,29.2263
2016-09-30,28.9626
2016-08-31,28.7652
2016-07-29,28.4121
2016-06-30,27.9024
2016-05-31,27.4249
2016-04-29,27.0848
2016-03-31,26.8485
2016-02-29,26.7209
2016-01-29,26.8766
2015-12-31,27.2056
2015-11-30,27.5989
2015-10-30,27.8899
2015-09-30,28.2271
2015-08-31,28.4706
2015-07-31,28.6938
2015-06-30,28.8074
2015-05-29,28.9848
2015-04-30,29.2109
2015-03-31,29.4747
2015-02-27,29.7549
2015-01-30,30.0488
2014-12-31,30.4382
2014-11-28,30.7445
2014-10-31,30.9303
2014-09-30,30.8802
2014-08-29,30.6566
2014-07-31,30.1251
2014-06-30,29.4445
2014-05-30,28.7248
2014-04-30,28.1678
2014-03-31,27.6760
2014-02-28,27.1933
2014-01-31,26.7257
2013-12-31,26.1837
2013-11-29,25.4714
2013-10-31,24.5929
2013-09-30,23.7346
2013-08-30,22.8834
2013-07-31,22.0493
2013-06-28,21.1847
2013-05-31,20.3866
2013-04-30,19.6294
2013-03-28,18.9072
2013-02-28,18.3575
2013-01-31,18.0768
2012-12-31,18.1475
2012-11-30,18.5040
2012-10-31,19.0997
2012-09-28,19.8319
2012-08-31,20.6370
2012-07-31,21.3984
2012-06-29,21.9651
2012-05-31,22.3677
2012-04-30,22.6567
2012-03-30,23.0357
2012-02-29,23.5726
2012-01-31,24.3771
2011-12-30,25.4692
