,TRIMA_monthly_10
2022-04-04,140.2802
2022-03-31,138.5553
2022-02-28,138.0143
2022-01-31,138.4314
2021-12-31,138.6126
2021-11-30,138.4589
2021-10-29,138.1007
2021-09-30,137.2332
2021-08-31,135.4292
2021-07-30,132.6549
2021-06-30,129.7091
2021-05-28,126.0179
2021-04-30,121.0309
2021-03-31,115.4362
2021-02-26,110.0076
2021-01-29,104.8377
2020-12-31,99.9540
2020-11-30,95.9611
2020-10-30,93.1754
2020-09-30,91.6749
2020-08-31,91.0611
2020-07-31,91.5435
2020-06-30,92.9632
2020-05-29,94.7143
2020-04-30,96.2603
2020-03-31,96.9750
2020-02-28,96.5977
2020-01-31,95.3057
2019-12-31,93.4933
2019-11-29,91.3633
2019-10-31,89.5443
2019-09-30,88.0682
2019-08-30,87.1753
2019-07-31,86.2684
2019-06-28,85.8210
2019-05-31,86.0063
2019-04-30,87.1056
2019-03-29,88.7914
2019-02-28,91.2885
2019-01-31,94.1949
2018-12-31,96.7641
2018-11-30,99.0586
2018-10-31,100.8836
2018-09-28,102.3847
2018-08-31,103.2129
2018-07-31,103.9770
2018-06-29,104.5300
2018-05-31,104.5137
2018-04-30,103.7704
2018-03-29,102.7274
2018-02-28,101.1890
2018-01-31,99.0836
2017-12-29,96.5085
2017-11-30,93.8270
2017-10-31,90.9125
2017-09-29,87.7085
2017-08-31,84.5113
2017-07-31,81.5146
2017-06-30,78.8006
2017-05-31,76.1934
2017-04-28,73.8556
2017-03-31,71.5125
2017-02-28,69.1709
2017-01-31,66.6297
2016-12-30,63.8964
2016-11-30,60.8209
2016-10-31,57.5875
2016-09-30,54.7146
2016-08-31,52.3321
2016-07-29,50.6367
2016-06-30,49.7802
2016-05-31,50.1097
2016-04-29,51.1021
2016-03-31,52.0914
2016-02-29,53.0174
2016-01-29,53.9705
2015-12-31,54.8993
2015-11-30,55.7031
2015-10-30,56.6586
2015-09-30,58.0051
2015-08-31,59.4760
2015-07-31,60.5402
2015-06-30,60.7984
2015-05-29,60.5299
2015-04-30,59.5888
2015-03-31,58.3368
2015-02-27,56.8723
2015-01-30,55.6518
2014-12-31,55.0048
2014-11-28,54.7463
2014-10-31,54.6244
2014-09-30,54.4233
2014-08-29,54.1600
2014-07-31,53.6082
2014-06-30,52.5784
2014-05-30,51.0681
2014-04-30,49.4913
2014-03-31,47.7485
2014-02-28,45.8003
2014-01-31,43.8173
2013-12-31,42.0380
2013-11-29,40.2533
2013-10-31,38.4490
2013-09-30,36.6972
2013-08-30,35.0130
2013-07-31,33.3373
2013-06-28,31.7368
2013-05-31,30.2894
2013-04-30,28.9231
2013-03-28,27.6216
2013-02-28,26.3940
2013-01-31,25.2335
2012-12-31,24.1513
2012-11-30,23.2026
2012-10-31,22.4465
2012-09-28,21.8590
2012-08-31,21.4070
2012-07-31,21.0494
2012-06-29,20.5983
2012-05-31,20.1101
