,TRIMA_monthly_10
2022-04-04,134.8257
2022-03-31,140.1188
2022-02-28,144.8829
2022-01-31,148.2272
2021-12-31,148.6872
2021-11-30,146.4140
2021-10-29,142.4769
2021-09-30,137.4361
2021-08-31,131.7732
2021-07-30,125.8066
2021-06-30,120.2939
2021-05-28,115.5053
2021-04-30,111.0087
2021-03-31,106.6263
2021-02-26,102.4660
2021-01-29,98.7724
2020-12-31,95.1060
2020-11-30,91.4757
2020-10-30,88.5059
2020-09-30,86.3917
2020-08-31,85.2499
2020-07-31,85.1458
2020-06-30,85.8460
2020-05-29,86.3939
2020-04-30,86.3701
2020-03-31,85.5523
2020-02-28,83.6697
2020-01-31,81.2220
2019-12-31,79.0379
2019-11-29,77.5070
2019-10-31,76.2470
2019-09-30,75.1460
2019-08-30,73.9996
2019-07-31,72.1999
2019-06-28,69.8223
2019-05-31,67.2465
2019-04-30,64.9755
2019-03-29,62.9383
2019-02-28,61.3082
2019-01-31,59.9573
2018-12-31,58.7582
2018-11-30,57.4959
2018-10-31,56.3172
2018-09-28,55.2955
2018-08-31,54.5611
2018-07-31,54.1060
2018-06-29,53.7751
2018-05-31,53.2024
2018-04-30,52.2954
2018-03-29,51.0770
2018-02-28,49.6219
2018-01-31,48.1437
2017-12-29,46.8107
2017-11-30,45.8599
2017-10-31,45.1086
2017-09-29,44.5827
2017-08-31,44.2303
2017-07-31,43.8920
2017-06-30,43.4649
2017-05-31,43.0189
2017-04-28,42.8166
2017-03-31,42.4406
2017-02-28,41.8623
2017-01-31,41.2081
2016-12-30,40.3980
2016-11-30,39.1767
2016-10-31,37.5911
2016-09-30,36.1339
2016-08-31,34.7090
2016-07-29,33.3164
2016-06-30,32.0531
2016-05-31,31.2456
2016-04-29,30.7649
2016-03-31,30.5946
2016-02-29,30.8263
2016-01-29,31.4311
2015-12-31,32.4279
2015-11-30,33.5655
2015-10-30,34.8010
2015-09-30,36.0691
2015-08-31,37.3886
2015-07-31,38.6695
2015-06-30,39.7495
2015-05-29,40.6770
2015-04-30,41.4401
2015-03-31,42.1018
2015-02-27,42.5347
2015-01-30,42.8920
2014-12-31,43.2122
2014-11-28,43.4485
2014-10-31,43.2267
2014-09-30,42.5913
2014-08-29,41.6528
2014-07-31,40.3686
2014-06-30,38.8469
2014-05-30,37.2541
2014-04-30,35.9132
2014-03-31,34.5869
2014-02-28,33.1839
2014-01-31,31.7453
2013-12-31,30.3296
2013-11-29,28.8684
2013-10-31,27.5886
2013-09-30,26.7457
2013-08-30,26.2786
2013-07-31,26.1730
2013-06-28,26.4346
2013-05-31,26.9084
2013-04-30,27.3045
2013-03-28,27.5595
2013-02-28,27.8497
2013-01-31,28.1546
2012-12-31,28.4362
2012-11-30,28.8405
2012-10-31,29.3602
2012-09-28,29.8087
2012-08-31,29.8824
2012-07-31,29.5283
2012-06-29,28.6710
2012-05-31,27.4364
2012-04-30,25.9637
2012-03-30,24.4904
2012-02-29,23.2387
2012-01-31,22.3143
2011-12-30,21.7241
2011-11-30,21.3448
2011-10-31,21.0806
2011-09-30,20.8489
2011-08-31,20.5681
2011-07-29,20.2647
2011-06-30,19.9145
2011-05-31,19.4836
2011-04-29,19.0803
2011-03-31,18.7448
2011-02-28,18.5325
2011-01-31,18.4851
2010-12-31,18.7266
2010-11-30,19.0991
2010-10-29,19.5603
2010-09-30,19.9331
2010-08-31,20.1128
2010-07-30,19.9697
2010-06-30,19.7079
2010-05-28,19.3973
2010-04-30,18.9761
2010-03-31,18.5085
2010-02-26,18.0381
2010-01-29,17.5054
2009-12-31,16.6522
2009-11-30,15.6007
2009-10-30,14.5010
2009-09-30,13.4991
2009-08-31,12.5211
2009-07-31,11.7899
2009-06-30,11.5785
2009-05-29,11.8726
2009-04-30,12.5758
2009-03-31,13.7727
2009-02-27,15.6086
2009-01-30,17.5671
2008-12-31,19.5842
2008-11-28,21.7224
2008-10-31,24.1120
2008-09-30,26.9303
2008-08-29,30.4894
2008-07-31,34.9032
2008-06-30,40.0798
2008-05-30,45.3786
2008-04-30,49.8853
2008-03-31,52.8775
2008-02-29,53.8450
2008-01-31,52.6950
2007-12-31,49.5430
2007-11-30,45.3122
2007-10-31,40.9001
2007-09-28,36.9541
2007-08-31,33.6763
2007-07-31,31.5100
2007-06-29,30.1108
2007-05-31,29.1723
2007-04-30,28.5100
2007-03-30,28.0300
2007-02-28,27.5610
2007-01-31,27.0139
2006-12-29,26.4573
2006-11-30,25.7357
2006-10-31,24.7808
2006-09-29,23.5583
2006-08-31,22.1753
2006-07-31,20.6901
2006-06-30,19.3180
2006-05-31,18.1389
2006-04-28,17.2428
2006-03-31,16.4751
2006-02-28,15.8730
2006-01-31,15.2206
2005-12-30,14.4787
2005-11-30,13.7478
2005-10-31,13.2348
2005-09-30,12.9848
2005-08-31,13.0198
2005-07-29,13.3380
2005-06-30,13.6850
2005-05-31,13.9174
2005-04-29,13.8279
2005-03-31,13.3980
2005-02-28,12.6645
2005-01-31,11.8038
2004-12-31,11.0518
2004-11-30,10.5213
2004-10-29,10.3457
2004-09-30,10.5383
2004-08-31,11.0780
2004-07-30,11.7766
2004-06-30,12.4030
2004-05-28,12.8349
2004-04-30,12.9770
2004-03-31,12.7973
2004-02-27,12.3909
2004-01-30,11.9280
2003-12-31,11.4670
2003-11-28,11.0827
2003-10-31,10.7526
2003-09-30,10.4017
2003-08-29,9.9026
2003-07-31,9.2679
2003-06-30,8.5395
2003-05-30,7.7737
2003-04-30,7.0217
2003-03-31,6.4212
2003-02-28,6.0113
2003-01-31,5.7674
2002-12-31,5.6780
2002-11-29,5.6678
2002-10-31,5.7109
2002-09-30,5.7461
2002-08-30,5.7098
2002-07-31,5.5848
2002-06-28,5.4000
2002-05-31,5.2233
2002-04-30,5.0765
2002-03-28,5.0007
2002-02-28,4.9976
2002-01-31,5.0914
2001-12-31,5.2211
2001-11-30,5.3451
2001-10-31,5.4349
