,TRIMA_monthly_10
2022-04-04,140.7010
2022-03-31,142.7127
2022-02-28,143.2627
2022-01-31,142.3450
2021-12-31,139.7090
2021-11-30,135.3093
2021-10-29,130.3277
2021-09-30,125.7317
2021-08-31,121.7097
2021-07-30,118.2197
2021-06-30,115.7867
2021-05-28,114.4007
2021-04-30,112.6173
2021-03-31,109.8200
2021-02-26,106.6257
2021-01-29,102.5380
2020-12-31,97.4237
2020-11-30,92.2313
2020-10-30,88.7787
2020-09-30,86.4503
2020-08-31,85.1173
2020-07-31,85.0900
2020-06-30,86.0843
2020-05-29,86.5020
2020-04-30,85.8663
2020-03-31,84.7037
2020-02-28,82.8727
2020-01-31,80.1373
2019-12-31,77.0470
2019-11-29,74.1970
2019-10-31,70.9903
2019-09-30,67.4690
2019-08-30,63.7817
2019-07-31,60.1387
2019-06-28,56.7510
2019-05-31,54.4480
2019-04-30,53.2690
2019-03-29,53.0593
2019-02-28,53.5850
2019-01-31,54.4850
2018-12-31,55.1770
2018-11-30,55.0603
2018-10-31,54.2070
2018-09-28,52.7863
2018-08-31,50.9043
2018-07-31,48.5493
2018-06-29,46.2257
2018-05-31,43.8753
2018-04-30,41.5513
2018-03-29,39.2363
2018-02-28,37.0153
2018-01-31,35.1667
2017-12-29,33.6752
2017-11-30,32.4990
2017-10-31,31.5988
2017-09-29,30.9615
2017-08-31,30.3762
2017-07-31,29.7488
2017-06-30,29.0860
2017-05-31,28.3918
2017-04-28,27.7288
2017-03-31,27.0868
2017-02-28,26.5135
2017-01-31,25.9192
2016-12-30,25.2470
2016-11-30,24.4587
2016-10-31,23.4948
2016-09-30,22.4345
2016-08-31,21.3673
2016-07-29,20.4028
2016-06-30,19.5283
2016-05-31,18.8905
2016-04-29,18.4780
2016-03-31,18.1907
2016-02-29,17.9327
2016-01-29,17.7952
2015-12-31,17.7810
2015-11-30,17.7648
2015-10-30,17.8003
2015-09-30,17.9338
2015-08-31,18.1070
2015-07-31,18.1668
2015-06-30,18.0824
2015-05-29,17.9387
2015-04-30,17.7244
2015-03-31,17.4723
2015-02-27,17.2429
2015-01-30,17.1649
2014-12-31,17.2213
2014-11-28,17.3648
2014-10-31,17.5320
2014-09-30,17.7236
2014-08-29,17.8490
2014-07-31,17.8225
2014-06-30,17.6860
2014-05-30,17.4568
2014-04-30,17.1867
2014-03-31,16.8380
2014-02-28,16.5560
2014-01-31,16.4010
2013-12-31,16.3650
2013-11-29,16.3980
2013-10-31,16.5852
2013-09-30,16.7513
2013-08-30,16.7965
2013-07-31,16.6927
2013-06-28,16.4403
2013-05-31,16.0073
2013-04-30,15.3936
