,TRIMA_monthly_10
2022-04-04,77.8821
2022-03-31,77.4421
2022-02-28,76.7799
2022-01-31,75.7984
2021-12-31,74.7795
2021-11-30,73.6935
2021-10-29,72.4680
2021-09-30,71.3312
2021-08-31,70.8873
2021-07-30,70.5196
2021-06-30,70.5549
2021-05-28,71.0846
2021-04-30,71.7078
2021-03-31,72.0622
2021-02-26,72.4063
2021-01-29,72.7014
2020-12-31,72.4345
2020-11-30,71.8111
2020-10-30,71.4749
2020-09-30,71.5306
2020-08-31,71.6519
2020-07-31,72.1695
2020-06-30,73.1628
2020-05-29,74.2989
2020-04-30,74.9648
2020-03-31,75.2342
2020-02-28,75.0596
2020-01-31,74.4431
2019-12-31,73.5068
2019-11-29,72.4933
2019-10-31,71.4445
2019-09-30,70.4137
2019-08-30,69.6183
2019-07-31,68.7078
2019-06-28,67.5975
2019-05-31,66.3730
2019-04-30,65.1224
2019-03-29,63.4244
2019-02-28,61.3138
2019-01-31,59.1406
2018-12-31,56.8673
2018-11-30,54.4341
2018-10-31,52.2614
2018-09-28,50.5265
2018-08-31,49.0899
2018-07-31,48.0127
2018-06-29,47.6052
2018-05-31,47.6535
2018-04-30,47.9547
2018-03-29,48.5923
2018-02-28,49.6084
2018-01-31,50.5619
2017-12-29,51.2357
2017-11-30,51.8368
2017-10-31,52.1712
2017-09-29,52.0931
2017-08-31,51.7085
2017-07-31,51.2408
2017-06-30,50.6885
2017-05-31,50.1044
2017-04-28,49.5734
2017-03-31,49.1165
2017-02-28,48.6259
2017-01-31,48.0644
2016-12-30,47.3347
2016-11-30,46.3614
2016-10-31,45.2103
2016-09-30,44.0638
2016-08-31,42.9342
2016-07-29,42.0516
2016-06-30,41.4106
2016-05-31,41.0757
2016-04-29,41.0821
2016-03-31,41.2804
2016-02-29,41.6873
2016-01-29,42.3118
2015-12-31,43.0514
2015-11-30,43.6978
2015-10-30,44.2724
2015-09-30,44.6417
2015-08-31,44.8725
2015-07-31,44.8532
2015-06-30,44.7591
2015-05-29,44.6724
2015-04-30,44.5011
2015-03-31,44.3713
2015-02-27,44.2205
2015-01-30,44.0409
2014-12-31,43.7600
2014-11-28,43.4904
2014-10-31,43.1012
2014-09-30,42.5837
2014-08-29,41.8526
2014-07-31,40.8532
2014-06-30,39.7068
2014-05-30,38.4155
2014-04-30,37.1988
2014-03-31,36.0929
2014-02-28,35.2429
2014-01-31,34.6658
2013-12-31,34.2456
2013-11-29,33.8356
2013-10-31,33.3965
2013-09-30,32.9026
2013-08-30,32.3049
2013-07-31,31.7555
2013-06-28,31.3359
2013-05-31,31.0425
2013-04-30,30.9022
2013-03-28,30.8400
2013-02-28,30.6563
2013-01-31,30.3034
2012-12-31,29.7871
2012-11-30,29.1362
2012-10-31,28.3286
2012-09-28,27.5833
2012-08-31,26.9457
2012-07-31,26.3564
2012-06-29,25.7515
2012-05-31,25.1699
2012-04-30,24.5888
2012-03-30,23.9946
2012-02-29,23.5313
2012-01-31,23.2306
2011-12-30,23.0534
2011-11-30,22.9611
2011-10-31,22.9050
2011-09-30,22.8439
2011-08-31,22.7016
2011-07-29,22.5596
2011-06-30,22.5109
2011-05-31,22.5403
2011-04-29,22.5831
2011-03-31,22.6535
2011-02-28,22.7014
2011-01-31,22.6403
2010-12-31,22.5334
2010-11-30,22.4342
2010-10-29,22.4362
2010-09-30,22.4873
2010-08-31,22.6191
2010-07-30,22.6566
2010-06-30,22.5401
2010-05-28,22.2538
2010-04-30,21.7663
2010-03-31,21.0496
2010-02-26,20.2398
2010-01-29,19.4129
2009-12-31,18.5787
2009-11-30,17.7461
2009-10-30,17.0579
2009-09-30,16.5936
2009-08-31,16.2468
2009-07-31,16.1311
2009-06-30,16.2751
2009-05-29,16.6754
2009-04-30,17.1143
2009-03-31,17.7121
2009-02-27,18.4166
2009-01-30,19.1664
2008-12-31,19.8163
2008-11-28,20.5469
2008-10-31,21.3898
2008-09-30,22.3826
2008-08-29,23.6247
2008-07-31,25.1265
2008-06-30,26.7250
2008-05-30,28.1835
2008-04-30,29.3234
2008-03-31,29.9210
2008-02-29,30.0052
2008-01-31,29.6996
2007-12-31,29.1425
2007-11-30,28.4061
2007-10-31,27.7352
2007-09-28,27.0804
2007-08-31,26.4074
2007-07-31,25.7624
2007-06-29,25.1876
2007-05-31,24.6451
2007-04-30,24.1360
2007-03-30,23.6445
2007-02-28,23.0690
2007-01-31,22.3358
2006-12-29,21.5405
2006-11-30,20.7172
2006-10-31,19.9195
2006-09-29,19.2356
2006-08-31,18.6828
2006-07-31,18.1421
2006-06-30,17.5703
2006-05-31,16.9930
2006-04-28,16.4368
2006-03-31,15.9304
2006-02-28,15.5787
2006-01-31,15.4653
2005-12-30,15.5510
2005-11-30,15.7517
2005-10-31,15.9214
2005-09-30,16.0689
2005-08-31,16.0451
2005-07-29,15.8882
2005-06-30,15.6876
2005-05-31,15.7558
2005-04-29,16.0874
2005-03-31,16.7461
2005-02-28,17.7685
2005-01-31,19.0413
2004-12-31,20.2814
2004-11-30,21.2870
2004-10-29,22.0773
2004-09-30,22.5283
2004-08-31,22.6127
2004-07-30,22.4674
2004-06-30,22.3745
2004-05-28,22.2803
2004-04-30,22.2832
2004-03-31,22.5718
2004-02-27,23.0986
2004-01-30,23.6964
2003-12-31,24.2802
2003-11-28,24.7842
2003-10-31,25.1128
2003-09-30,25.1890
2003-08-29,25.1487
2003-07-31,25.0295
2003-06-30,24.7814
2003-05-30,24.4995
2003-04-30,24.1922
2003-03-31,23.7404
2003-02-28,23.3124
2003-01-31,23.0197
2002-12-31,22.9339
2002-11-29,23.0919
2002-10-31,23.4788
