,TRIMA_monthly_10
2022-04-04,218.5208
2022-03-31,216.8443
2022-02-28,213.7161
2022-01-31,209.7013
2021-12-31,204.9034
2021-11-30,199.3840
2021-10-29,192.9796
2021-09-30,186.0627
2021-08-31,178.6613
2021-07-30,170.4172
2021-06-30,162.6079
2021-05-28,156.7462
2021-04-30,152.4972
2021-03-31,149.1283
2021-02-26,147.2105
2021-01-29,145.4142
2020-12-31,141.7971
2020-11-30,137.3844
2020-10-30,132.8595
2020-09-30,129.1734
2020-08-31,126.9182
2020-07-31,127.9621
2020-06-30,132.1039
2020-05-29,137.0206
2020-04-30,141.9939
2020-03-31,146.2095
2020-02-28,149.0234
2020-01-31,149.6378
2019-12-31,150.2564
2019-11-29,151.0341
2019-10-31,152.2828
2019-09-30,153.7062
2019-08-30,155.7388
2019-07-31,157.3942
2019-06-28,158.2085
2019-05-31,158.8189
2019-04-30,158.7424
2019-03-29,157.2311
2019-02-28,154.3483
2019-01-31,150.0757
2018-12-31,144.1251
2018-11-30,137.1488
2018-10-31,130.0926
2018-09-28,123.4591
2018-08-31,117.3962
2018-07-31,111.8850
2018-06-29,107.3555
2018-05-31,103.0808
2018-04-30,99.8057
2018-03-29,97.9648
2018-02-28,98.2275
2018-01-31,101.0576
2017-12-29,105.9931
2017-11-30,112.9785
2017-10-31,121.1003
2017-09-29,129.8618
2017-08-31,137.8404
2017-07-31,144.1747
2017-06-30,148.6482
2017-05-31,151.4663
2017-04-28,152.7752
2017-03-31,152.6825
2017-02-28,152.1449
2017-01-31,152.0942
2016-12-30,152.3791
2016-11-30,152.1965
2016-10-31,151.6826
2016-09-30,151.3221
2016-08-31,150.7322
2016-07-29,151.1403
2016-06-30,152.7721
2016-05-31,155.8365
2016-04-29,159.9693
2016-03-31,164.0987
2016-02-29,166.5648
2016-01-29,166.3160
2015-12-31,163.9284
2015-11-30,160.1778
2015-10-30,155.6570
2015-09-30,151.4407
2015-08-31,148.8060
2015-07-31,147.5768
2015-06-30,146.3782
2015-05-29,145.0746
2015-04-30,142.5575
2015-03-31,139.4565
2015-02-27,135.4942
2015-01-30,131.3309
2014-12-31,127.6389
2014-11-28,124.8707
2014-10-31,122.6817
2014-09-30,120.4506
2014-08-29,118.3009
2014-07-31,115.5656
2014-06-30,111.7188
2014-05-30,106.5606
2014-04-30,101.1447
2014-03-31,95.5258
2014-02-28,89.9909
2014-01-31,85.3685
2013-12-31,82.2579
2013-11-29,80.0621
2013-10-31,78.5240
2013-09-30,77.3278
2013-08-30,76.3539
2013-07-31,74.9679
2013-06-28,73.2474
2013-05-31,71.6466
2013-04-30,70.2197
2013-03-28,68.9282
2013-02-28,68.0428
2013-01-31,68.2747
2012-12-31,69.3140
2012-11-30,70.9145
2012-10-31,72.8535
2012-09-28,74.8448
2012-08-31,76.0542
2012-07-31,75.7727
2012-06-29,74.0686
2012-05-31,71.3737
2012-04-30,67.9448
2012-03-30,64.2799
2012-02-29,61.2388
2012-01-31,59.1785
2011-12-30,58.1408
2011-11-30,57.8540
2011-10-31,58.2059
2011-09-30,59.0272
2011-08-31,59.9599
2011-07-29,60.6389
2011-06-30,61.0360
2011-05-31,60.8888
2011-04-29,60.1694
2011-03-31,58.8213
2011-02-28,57.0382
2011-01-31,54.8460
2010-12-31,52.3837
2010-11-30,49.8189
2010-10-29,47.3146
2010-09-30,44.9544
2010-08-31,42.8296
2010-07-30,40.9872
2010-06-30,39.4936
2010-05-28,38.4919
2010-04-30,38.0097
2010-03-31,37.9526
2010-02-26,38.2461
2010-01-29,38.8268
2009-12-31,39.4170
2009-11-30,39.6667
2009-10-30,39.4608
2009-09-30,38.9056
2009-08-31,37.7627
2009-07-31,36.1695
2009-06-30,34.6584
2009-05-29,33.7204
2009-04-30,33.2898
2009-03-31,33.4047
2009-02-27,34.2244
2009-01-30,35.1985
2008-12-31,35.8483
2008-11-28,35.9402
2008-10-31,35.7041
2008-09-30,35.1307
2008-08-29,34.3124
2008-07-31,33.6519
2008-06-30,33.2728
2008-05-30,33.1227
2008-04-30,32.9677
2008-03-31,33.0269
2008-02-29,33.2728
2008-01-31,33.7537
2007-12-31,34.3267
2007-11-30,34.9961
2007-10-31,35.6857
2007-09-28,36.0522
2007-08-31,36.0186
2007-07-31,35.6386
2007-06-29,35.0201
2007-05-31,34.0702
2007-04-30,33.0369
2007-03-30,31.9783
2007-02-28,31.1885
2007-01-31,30.7324
2006-12-29,30.7770
2006-11-30,31.4050
2006-10-31,32.6483
2006-09-29,34.2628
2006-08-31,35.8489
2006-07-31,37.0852
2006-06-30,37.8860
2006-05-31,38.2584
2006-04-28,38.2596
2006-03-31,38.1196
2006-02-28,37.9782
2006-01-31,37.8702
2005-12-30,37.6294
2005-11-30,37.0985
2005-10-31,36.0506
2005-09-30,34.6617
2005-08-31,32.9632
2005-07-29,31.1281
2005-06-30,29.1802
2005-05-31,27.4895
2005-04-29,26.1039
2005-03-31,25.0978
2005-02-28,24.4164
2005-01-31,24.1467
2004-12-31,24.2785
2004-11-30,24.5819
2004-10-29,24.9119
2004-09-30,25.1376
2004-08-31,25.2384
2004-07-30,25.1280
2004-06-30,24.8615
2004-05-28,24.5145
2004-04-30,24.1373
2004-03-31,23.5923
2004-02-27,22.9031
2004-01-30,22.0290
2003-12-31,20.9458
2003-11-28,19.5990
2003-10-31,18.2135
2003-09-30,16.9318
2003-08-29,15.8609
2003-07-31,15.0816
2003-06-30,14.7340
2003-05-30,14.7709
2003-04-30,14.9986
2003-03-31,15.3650
2003-02-28,15.7564
2003-01-31,16.1392
2002-12-31,16.3174
2002-11-29,16.3514
2002-10-31,16.2930
2002-09-30,16.1217
