,TRIMA_monthly_10
2022-04-04,191.2220
2022-03-31,187.6394
2022-02-28,182.7401
2022-01-31,178.0803
2021-12-31,174.3015
2021-11-30,170.3113
2021-10-29,166.5813
2021-09-30,162.6342
2021-08-31,158.3677
2021-07-30,152.4553
2021-06-30,146.1770
2021-05-28,140.8069
2021-04-30,136.1338
2021-03-31,132.1242
2021-02-26,129.2199
2021-01-29,127.0172
2020-12-31,123.9032
2020-11-30,119.5121
2020-10-30,114.9519
2020-09-30,110.7871
2020-08-31,107.1651
2020-07-31,105.2048
2020-06-30,105.3008
2020-05-29,106.4856
2020-04-30,107.6093
2020-03-31,108.0412
2020-02-28,106.9406
2020-01-31,104.4821
2019-12-31,101.3360
2019-11-29,98.3569
2019-10-31,96.3565
2019-09-30,95.4043
2019-08-30,95.8957
2019-07-31,97.2179
2019-06-28,99.1265
2019-05-31,101.3078
2019-04-30,103.8522
2019-03-29,106.6307
2019-02-28,109.5889
2019-01-31,112.1968
2018-12-31,114.3247
2018-11-30,115.9660
2018-10-31,116.7136
2018-09-28,116.5465
2018-08-31,115.6119
2018-07-31,114.3804
2018-06-29,113.0241
2018-05-31,111.0066
2018-04-30,108.2348
2018-03-29,105.2529
2018-02-28,101.8002
2018-01-31,98.0068
2017-12-29,94.2253
2017-11-30,91.3863
2017-10-31,89.5717
2017-09-29,88.7648
2017-08-31,88.8139
2017-07-31,89.2283
2017-06-30,89.3308
2017-05-31,88.5692
2017-04-28,87.1189
2017-03-31,84.8363
2017-02-28,82.4069
2017-01-31,80.3550
2016-12-30,78.9991
2016-11-30,78.0537
2016-10-31,77.2927
2016-09-30,76.6957
2016-08-31,75.9166
2016-07-29,74.8339
2016-06-30,73.4442
2016-05-31,72.2736
2016-04-29,71.7080
2016-03-31,71.5594
2016-02-29,71.7984
2016-01-29,72.7824
2015-12-31,74.3168
2015-11-30,75.8852
2015-10-30,77.0322
2015-09-30,78.0656
2015-08-31,78.7128
2015-07-31,78.6892
2015-06-30,77.9132
2015-05-29,76.9747
2015-04-30,75.9026
2015-03-31,74.5523
2015-02-27,73.2828
2015-01-30,72.2532
2014-12-31,71.4686
2014-11-28,70.6372
2014-10-31,70.0566
2014-09-30,69.7361
2014-08-29,69.4530
2014-07-31,69.2033
2014-06-30,69.1000
2014-05-30,69.0770
2014-04-30,68.9493
2014-03-31,68.7454
2014-02-28,68.5293
2014-01-31,68.1620
2013-12-31,67.8398
2013-11-29,67.4452
2013-10-31,66.9716
2013-09-30,66.1657
2013-08-30,65.0456
2013-07-31,63.4989
2013-06-28,61.3372
2013-05-31,58.8839
2013-04-30,56.4310
2013-03-28,54.4059
2013-02-28,52.6895
2013-01-31,51.5568
2012-12-31,51.0224
2012-11-30,50.8308
2012-10-31,50.5281
2012-09-28,49.8559
2012-08-31,48.9414
2012-07-31,47.5626
2012-06-29,45.6694
2012-05-31,43.5631
2012-04-30,41.7254
2012-03-30,40.2948
2012-02-29,39.2618
2012-01-31,38.9425
2011-12-30,39.2374
2011-11-30,39.7486
2011-10-31,40.0682
2011-09-30,40.1958
2011-08-31,39.8818
2011-07-29,38.9363
2011-06-30,37.6268
2011-05-31,36.1840
2011-04-29,34.7691
2011-03-31,33.3920
2011-02-28,32.3080
2011-01-31,31.5700
2010-12-31,31.1321
