,TRIMA_monthly_10
2022-04-04,467.1037
2022-03-31,468.5025
2022-02-28,469.2173
2022-01-31,469.4263
2021-12-31,467.0552
2021-11-30,459.3827
2021-10-29,449.1669
2021-09-30,438.1222
2021-08-31,427.6898
2021-07-30,416.1885
2021-06-30,407.9210
2021-05-28,404.5600
2021-04-30,403.8070
2021-03-31,402.4051
2021-02-26,402.3950
2021-01-29,401.6595
2020-12-31,396.5364
2020-11-30,387.6123
2020-10-30,378.4229
2020-09-30,369.2069
2020-08-31,359.8833
2020-07-31,353.1737
2020-06-30,350.4352
2020-05-29,349.8747
2020-04-30,349.8464
2020-03-31,351.3219
2020-02-28,352.3954
2020-01-31,352.7435
2019-12-31,352.1195
2019-11-29,350.6786
2019-10-31,346.2088
2019-09-30,339.0106
2019-08-30,329.5455
2019-07-31,318.0419
2019-06-28,306.4523
2019-05-31,296.6684
2019-04-30,290.7632
2019-03-29,286.6886
2019-02-28,284.4229
2019-01-31,283.0496
2018-12-31,282.0003
2018-11-30,279.5835
2018-10-31,276.1618
2018-09-28,272.9018
2018-08-31,269.9720
2018-07-31,267.3546
2018-06-29,264.2874
2018-05-31,260.4752
2018-04-30,255.6512
2018-03-29,250.2190
2018-02-28,243.6869
2018-01-31,237.0886
2017-12-29,230.7394
2017-11-30,225.2613
2017-10-31,219.3597
2017-09-29,213.1883
2017-08-31,206.8055
2017-07-31,200.1507
2017-06-30,193.4160
2017-05-31,186.9750
2017-04-28,181.4109
2017-03-31,176.9384
2017-02-28,173.6145
2017-01-31,171.1590
2016-12-30,169.7373
2016-11-30,168.7015
2016-10-31,168.2406
2016-09-30,168.7215
2016-08-31,169.8330
2016-07-29,171.2657
2016-06-30,172.1739
2016-05-31,172.7266
2016-04-29,172.3937
2016-03-31,170.7877
2016-02-29,168.2602
2016-01-29,165.9870
2015-12-31,164.3919
2015-11-30,163.2432
2015-10-30,162.2382
2015-09-30,161.3133
2015-08-31,160.4235
2015-07-31,158.7281
2015-06-30,156.0376
2015-05-29,153.2180
2015-04-30,150.5874
2015-03-31,148.1784
2015-02-27,145.5740
2015-01-30,143.1756
2014-12-31,140.9159
2014-11-28,138.5099
2014-10-31,136.2163
2014-09-30,134.2037
2014-08-29,132.4272
2014-07-31,130.6720
2014-06-30,129.3730
2014-05-30,127.9148
2014-04-30,126.3334
2014-03-31,124.6765
2014-02-28,123.2335
2014-01-31,121.5856
2013-12-31,120.1404
2013-11-29,119.0829
2013-10-31,118.2148
2013-09-30,117.1231
2013-08-30,115.8569
2013-07-31,114.4361
2013-06-28,112.4369
2013-05-31,110.0187
2013-04-30,107.4309
2013-03-28,104.8338
2013-02-28,102.2441
2013-01-31,99.9763
2012-12-31,98.0597
2012-11-30,96.3571
2012-10-31,94.8758
2012-09-28,93.3518
2012-08-31,91.5536
2012-07-31,89.4406
2012-06-29,86.7340
2012-05-31,83.7617
2012-04-30,80.7886
2012-03-30,78.2084
2012-02-29,76.2286
2012-01-31,75.3669
2011-12-30,75.5129
2011-11-30,76.2542
2011-10-31,76.9852
2011-09-30,77.5563
2011-08-31,77.6140
2011-07-29,76.5899
2011-06-30,74.6773
2011-05-31,72.0755
2011-04-29,69.2151
2011-03-31,66.0629
2011-02-28,62.9956
2011-01-31,60.3305
2010-12-31,58.2497
2010-11-30,56.5610
2010-10-29,55.1242
2010-09-30,54.0246
2010-08-31,53.0017
2010-07-30,51.8825
2010-06-30,50.6327
2010-05-28,49.5195
2010-04-30,48.4480
2010-03-31,47.3441
2010-02-26,46.2855
2010-01-29,45.2865
2009-12-31,44.2740
2009-11-30,43.1455
2009-10-30,42.0294
2009-09-30,41.1351
2009-08-31,40.4804
2009-07-31,40.0819
2009-06-30,40.3155
2009-05-29,41.3003
2009-04-30,42.9596
2009-03-31,45.2233
2009-02-27,48.0865
2009-01-30,51.0192
2008-12-31,53.4839
2008-11-28,55.2516
2008-10-31,56.1685
2008-09-30,56.3913
2008-08-29,56.0501
2008-07-31,55.8980
2008-06-30,56.0133
2008-05-30,56.5005
2008-04-30,57.2151
2008-03-31,57.8135
2008-02-29,57.9915
2008-01-31,57.5340
2007-12-31,56.5418
2007-11-30,55.1151
2007-10-31,53.6086
2007-09-28,52.0482
2007-08-31,50.7234
2007-07-31,49.4726
2007-06-29,48.2234
2007-05-31,47.0149
2007-04-30,45.8111
2007-03-30,44.7165
2007-02-28,43.7363
2007-01-31,43.0533
2006-12-29,42.6941
2006-11-30,42.5001
2006-10-31,42.2655
2006-09-29,41.9475
2006-08-31,41.4161
2006-07-31,40.4706
2006-06-30,39.2817
2006-05-31,38.0412
2006-04-28,36.9604
2006-03-31,35.9899
2006-02-28,35.1809
2006-01-31,34.5387
2005-12-30,33.8977
2005-11-30,33.1288
2005-10-31,32.1937
2005-09-30,31.2331
2005-08-31,30.2633
2005-07-29,29.4004
2005-06-30,28.6045
2005-05-31,27.9487
2005-04-29,27.4221
2005-03-31,26.9638
2005-02-28,26.4674
2005-01-31,25.8953
2004-12-31,25.3275
2004-11-30,24.6916
2004-10-29,24.0012
2004-09-30,23.3255
2004-08-31,22.8045
2004-07-30,22.4347
2004-06-30,22.0941
2004-05-28,21.7788
2004-04-30,21.4503
2004-03-31,20.9843
2004-02-27,20.3050
2004-01-30,19.4153
2003-12-31,18.3943
2003-11-28,17.2957
2003-10-31,16.3010
2003-09-30,15.4977
2003-08-29,15.0558
2003-07-31,14.9516
2003-06-30,15.1372
2003-05-30,15.4864
2003-04-30,15.7702
2003-03-31,15.9834
2003-02-28,16.0309
2003-01-31,16.1031
2002-12-31,16.3123
2002-11-29,16.7731
2002-10-31,17.5220
2002-09-30,18.4977
2002-08-30,19.4094
2002-07-31,20.0439
2002-06-28,20.3000
2002-05-31,20.1734
2002-04-30,19.6891
2002-03-28,19.0465
2002-02-28,18.4430
2002-01-31,18.0325
2001-12-31,17.7037
2001-11-30,17.5207
2001-10-31,17.4582
2001-09-28,17.2824
2001-08-31,16.9668
2001-07-31,16.5545
2001-06-29,16.1369
2001-05-31,15.6195
2001-04-30,15.0738
2001-03-30,14.5693
2001-02-28,14.2159
2001-01-31,13.8498
2000-12-29,13.5876
2000-11-30,13.4064
2000-10-31,13.4190
2000-09-29,13.5562
