,TRIMA_monthly_10
2022-04-04,379.3101
2022-03-31,372.9627
2022-02-28,363.3986
2022-01-31,352.9786
2021-12-31,342.7008
2021-11-30,332.8399
2021-10-29,324.2578
2021-09-30,316.5618
2021-08-31,308.6403
2021-07-30,296.9856
2021-06-30,281.8016
2021-05-28,265.3805
2021-04-30,248.4767
2021-03-31,231.5972
2021-02-26,216.1102
2021-01-29,204.0351
2020-12-31,193.8197
2020-11-30,184.5634
2020-10-30,176.3100
2020-09-30,170.0104
2020-08-31,164.3956
2020-07-31,160.5680
2020-06-30,158.9296
2020-05-29,158.2215
2020-04-30,157.1085
2020-03-31,154.4689
2020-02-28,149.7261
2020-01-31,143.1387
2019-12-31,135.4531
2019-11-29,127.6756
2019-10-31,120.8764
2019-09-30,115.1175
2019-08-30,110.5572
2019-07-31,106.1477
2019-06-28,102.2162
2019-05-31,99.2497
2019-04-30,97.5281
2019-03-29,96.3581
2019-02-28,96.7819
2019-01-31,98.0921
2018-12-31,99.6176
2018-11-30,100.7175
2018-10-31,101.1753
2018-09-28,101.2616
2018-08-31,100.6913
2018-07-31,100.1201
2018-06-29,99.5564
2018-05-31,98.6330
2018-04-30,97.1086
2018-03-29,95.5135
2018-02-28,93.7505
2018-01-31,91.7560
2017-12-29,90.0314
2017-11-30,88.7267
2017-10-31,87.6147
2017-09-29,86.0716
2017-08-31,84.1294
2017-07-31,81.8283
2017-06-30,78.8764
2017-05-31,75.5255
2017-04-28,72.2756
2017-03-31,69.5904
2017-02-28,67.3925
2017-01-31,65.8016
2016-12-30,64.9267
2016-11-30,64.2912
2016-10-31,63.5626
2016-09-30,62.9261
2016-08-31,62.2535
2016-07-29,61.4074
2016-06-30,59.9451
2016-05-31,58.2313
2016-04-29,56.2324
2016-03-31,54.0441
2016-02-29,51.7413
2016-01-29,49.8594
2015-12-31,48.7258
2015-11-30,48.4180
2015-10-30,48.7329
2015-09-30,49.6468
2015-08-31,51.0785
2015-07-31,52.4116
2015-06-30,53.4671
2015-05-29,54.1851
2015-04-30,54.3982
2015-03-31,54.0064
2015-02-27,53.0136
2015-01-30,51.5451
2014-12-31,49.9645
2014-11-28,48.2457
2014-10-31,46.6423
2014-09-30,45.3279
2014-08-29,44.3165
2014-07-31,43.5578
2014-06-30,42.8700
2014-05-30,42.1864
2014-04-30,41.6237
2014-03-31,40.9083
