,TRIMA_monthly_10
2017-11-14,90.8770
2017-10-31,88.0070
2017-09-29,85.2567
2017-08-31,82.9800
2017-07-31,80.7700
2017-06-30,79.1990
2017-05-31,78.0270
2017-04-28,77.2750
2017-03-31,76.4857
2017-02-28,75.8163
2017-01-31,75.0403
2016-12-30,73.7353
2016-11-30,71.9723
2016-10-31,70.0067
2016-09-30,68.4503
2016-08-31,66.9863
2016-07-29,65.8737
2016-06-30,65.3963
2016-05-31,65.8727
2016-04-29,66.7673
2016-03-31,67.7903
2016-02-29,69.0513
2016-01-29,70.2377
2015-12-31,70.9440
2015-11-30,70.8030
2015-10-30,69.9897
2015-09-30,68.6610
2015-08-31,66.8617
2015-07-31,64.9043
2015-06-30,62.8917
2015-05-29,61.1243
2015-04-30,59.6293
2015-03-31,58.3447
2015-02-27,57.0767
2015-01-30,55.8013
2014-12-31,54.6543
2014-11-28,53.6273
2014-10-31,52.5430
2014-09-30,51.4550
2014-08-29,50.4877
2014-07-31,49.5160
2014-06-30,48.4137
2014-05-30,47.1917
2014-04-30,46.1087
2014-03-31,45.1593
