,TRIMA_monthly_10
2022-04-04,226.8200
2022-03-31,225.2957
2022-02-28,223.2343
2022-01-31,221.6247
2021-12-31,219.7220
2021-11-30,217.1053
2021-10-29,214.6163
2021-09-30,212.4173
2021-08-31,209.7083
2021-07-30,206.2720
2021-06-30,203.7797
2021-05-28,202.7230
2021-04-30,202.6297
2021-03-31,202.8573
2021-02-26,204.6303
2021-01-29,206.8267
2020-12-31,207.5053
2020-11-30,206.7620
2020-10-30,206.2197
2020-09-30,204.5960
2020-08-31,201.4037
2020-07-31,198.3877
2020-06-30,196.4913
2020-05-29,195.1830
2020-04-30,194.4447
2020-03-31,195.1980
2020-02-28,196.7417
2020-01-31,198.2483
2019-12-31,199.0493
2019-11-29,198.8917
2019-10-31,196.7907
2019-09-30,192.5193
2019-08-30,186.7030
2019-07-31,179.2920
2019-06-28,172.0267
2019-05-31,165.5077
2019-04-30,160.2163
2019-03-29,155.8600
2019-02-28,152.4800
2019-01-31,148.9773
2018-12-31,144.7370
2018-11-30,139.8783
2018-10-31,134.3717
2018-09-28,128.9530
2018-08-31,123.8603
2018-07-31,119.8230
2018-06-29,116.7997
2018-05-31,114.3777
2018-04-30,112.2633
2018-03-29,109.9443
2018-02-28,107.1240
2018-01-31,104.0893
2017-12-29,100.8210
2017-11-30,97.3017
2017-10-31,93.7997
2017-09-29,90.5660
2017-08-31,87.5753
2017-07-31,85.0640
2017-06-30,82.9663
2017-05-31,81.3000
2017-04-28,80.4100
2017-03-31,80.2433
2017-02-28,80.4603
2017-01-31,81.0523
2016-12-30,82.2550
2016-11-30,83.5790
2016-10-31,84.1897
2016-09-30,84.6100
2016-08-31,85.0837
2016-07-29,85.0207
2016-06-30,84.0237
2016-05-31,82.8753
2016-04-29,81.5417
2016-03-31,79.2207
2016-02-29,76.2180
2016-01-29,73.2450
2015-12-31,70.6707
2015-11-30,68.0877
2015-10-30,65.8107
2015-09-30,64.2513
2015-08-31,63.1587
2015-07-31,62.0607
2015-06-30,60.7317
2015-05-29,59.7198
2015-04-30,58.8510
2015-03-31,57.8122
2015-02-27,56.5643
2015-01-30,55.2922
2014-12-31,54.2112
2014-11-28,53.0790
2014-10-31,52.3765
2014-09-30,52.3737
2014-08-29,53.0162
2014-07-31,53.9357
2014-06-30,54.8200
2014-05-30,55.3103
2014-04-30,55.0713
2014-03-31,54.1023
2014-02-28,52.5693
2014-01-31,50.8633
2013-12-31,49.2740
2013-11-29,47.9757
2013-10-31,47.0337
2013-09-30,46.2243
2013-08-30,45.2590
2013-07-31,44.1143
2013-06-28,43.0897
2013-05-31,42.2750
2013-04-30,41.6887
2013-03-28,41.6903
2013-02-28,42.1280
2013-01-31,42.6530
2012-12-31,42.7710
2012-11-30,42.4977
2012-10-31,41.8200
2012-09-28,40.7447
2012-08-31,39.3797
2012-07-31,38.0587
2012-06-29,36.7707
2012-05-31,35.5353
2012-04-30,34.3673
2012-03-30,33.2790
2012-02-29,32.5393
2012-01-31,32.1967
2011-12-30,32.2119
2011-11-30,32.4729
2011-10-31,32.8082
2011-09-30,32.9890
2011-08-31,32.9040
2011-07-29,32.4988
2011-06-30,31.8249
2011-05-31,30.8880
2011-04-29,29.8175
2011-03-31,28.6851
2011-02-28,27.5266
2011-01-31,26.3734
2010-12-31,25.3220
2010-11-30,24.3923
2010-10-29,23.5691
2010-09-30,22.8620
2010-08-31,22.2117
2010-07-30,21.5969
2010-06-30,21.0343
2010-05-28,20.5146
2010-04-30,19.9903
2010-03-31,19.4589
2010-02-26,19.0819
2010-01-29,18.7078
2009-12-31,18.3028
2009-11-30,17.9150
2009-10-30,17.6576
2009-09-30,17.3885
2009-08-31,17.1310
2009-07-31,17.0280
2009-06-30,17.1824
2009-05-29,17.7277
2009-04-30,18.6326
2009-03-31,20.1206
2009-02-27,22.1146
2009-01-30,24.3255
2008-12-31,26.3809
2008-11-28,28.1411
2008-10-31,29.4091
2008-09-30,30.1479
2008-08-29,30.4897
2008-07-31,30.5726
2008-06-30,30.5893
2008-05-30,30.4931
2008-04-30,30.2822
2008-03-31,29.8800
2008-02-29,29.2192
2008-01-31,28.3528
2007-12-31,27.3156
2007-11-30,26.2027
2007-10-31,25.0922
2007-09-28,24.0780
2007-08-31,23.1490
2007-07-31,22.2753
2007-06-29,21.4578
2007-05-31,20.6610
2007-04-30,19.9128
2007-03-30,19.2457
2007-02-28,18.6647
2007-01-31,18.3039
2006-12-29,18.1943
2006-11-30,18.3513
2006-10-31,18.6985
2006-09-29,19.1129
2006-08-31,19.4405
2006-07-31,19.6636
2006-06-30,19.7152
2006-05-31,19.5489
2006-04-28,19.4913
2006-03-31,19.6346
2006-02-28,20.0584
2006-01-31,20.6366
2005-12-30,21.4757
2005-11-30,22.4016
2005-10-31,23.1195
2005-09-30,23.6911
2005-08-31,24.2021
2005-07-29,24.5157
2005-06-30,24.4195
2005-05-31,24.0511
2005-04-29,23.3088
2005-03-31,22.1583
2005-02-28,20.5781
2005-01-31,18.9468
2004-12-31,17.5077
2004-11-30,16.3064
2004-10-29,15.4932
2004-09-30,14.9968
2004-08-31,14.7470
2004-07-30,14.5801
2004-06-30,14.3229
2004-05-28,13.9976
2004-04-30,13.6575
2004-03-31,13.3010
2004-02-27,12.9201
2004-01-30,12.5306
2003-12-31,12.0762
2003-11-28,11.5323
2003-10-31,10.9147
2003-09-30,10.1681
2003-08-29,9.3921
2003-07-31,8.6268
2003-06-30,7.9632
2003-05-30,7.4295
2003-04-30,7.0072
2003-03-31,6.6881
2003-02-28,6.4687
2003-01-31,6.3875
2002-12-31,6.9444
2002-11-29,8.0236
2002-10-31,9.8207
2002-09-30,12.5170
2002-08-30,15.9655
2002-07-31,19.6272
2002-06-28,23.2421
2002-05-31,26.6543
2002-04-30,29.8649
2002-03-28,32.9135
2002-02-28,35.6691
2002-01-31,38.3586
2001-12-31,40.3731
2001-11-30,41.9019
2001-10-31,43.3433
2001-09-28,44.6440
2001-08-31,46.4447
2001-07-31,50.7201
2001-06-29,59.5519
2001-05-31,72.1396
