,TRIMA_monthly_10
2022-04-04,40.9772
2022-03-31,42.5139
2022-02-28,44.1639
2022-01-31,45.5761
2021-12-31,46.6472
2021-11-30,47.2910
2021-10-29,47.3678
2021-09-30,46.7318
2021-08-31,45.6241
2021-07-30,44.2366
2021-06-30,42.8698
2021-05-28,41.6550
2021-04-30,40.6531
2021-03-31,39.7465
2021-02-26,38.7043
2021-01-29,37.5983
2020-12-31,36.1151
2020-11-30,34.6116
2020-10-30,33.6166
2020-09-30,33.4852
2020-08-31,34.2211
2020-07-31,35.8965
2020-06-30,38.0583
2020-05-29,39.9291
2020-04-30,41.0978
2020-03-31,41.2311
2020-02-28,40.3700
2020-01-31,38.7114
2019-12-31,37.1606
2019-11-29,36.0824
2019-10-31,35.4094
2019-09-30,35.1690
2019-08-30,35.3865
2019-07-31,35.4799
2019-06-28,35.3751
2019-05-31,35.2402
2019-04-30,35.2544
2019-03-29,35.4288
2019-02-28,35.7681
2019-01-31,36.1889
2018-12-31,36.6288
2018-11-30,36.9386
2018-10-31,37.0776
2018-09-28,37.2294
2018-08-31,37.4548
2018-07-31,37.8562
2018-06-29,38.4101
2018-05-31,38.9516
2018-04-30,39.4522
2018-03-29,39.8884
2018-02-28,40.2386
2018-01-31,40.6403
2017-12-29,41.0432
2017-11-30,41.4909
2017-10-31,41.7948
2017-09-29,41.8933
2017-08-31,41.7371
2017-07-31,41.3271
2017-06-30,40.6978
2017-05-31,40.1707
2017-04-28,39.8779
2017-03-31,39.7553
2017-02-28,39.8757
2017-01-31,40.2194
2016-12-30,40.5507
2016-11-30,40.5394
2016-10-31,40.1702
2016-09-30,39.4974
2016-08-31,38.6333
2016-07-29,37.5782
2016-06-30,36.5435
2016-05-31,35.8007
2016-04-29,35.4702
2016-03-31,35.4156
2016-02-29,35.4942
2016-01-29,35.6981
2015-12-31,36.0379
2015-11-30,36.2285
2015-10-30,36.1081
2015-09-30,35.8115
2015-08-31,35.4462
2015-07-31,34.8728
2015-06-30,33.9926
2015-05-29,32.9898
2015-04-30,31.8925
2015-03-31,30.7158
2015-02-27,29.4085
2015-01-30,28.2238
2014-12-31,27.2394
2014-11-28,26.4320
2014-10-31,25.7707
2014-09-30,25.2360
2014-08-29,24.7756
2014-07-31,24.2949
2014-06-30,23.8289
2014-05-30,23.3547
2014-04-30,22.9997
2014-03-31,22.7420
2014-02-28,22.6078
2014-01-31,22.5990
2013-12-31,22.7579
2013-11-29,22.9251
2013-10-31,23.0424
2013-09-30,23.0226
2013-08-30,22.8411
2013-07-31,22.4327
2013-06-28,21.7718
2013-05-31,20.9940
2013-04-30,20.1596
2013-03-28,19.2809
2013-02-28,18.3726
2013-01-31,17.5623
2012-12-31,16.8676
2012-11-30,16.2970
2012-10-31,15.8316
2012-09-28,15.5792
2012-08-31,15.4785
2012-07-31,15.4311
2012-06-29,15.3372
2012-05-31,15.2736
2012-04-30,15.1713
2012-03-30,15.0611
2012-02-29,15.0244
2012-01-31,15.1593
2011-12-30,15.4111
2011-11-30,15.6779
2011-10-31,15.9354
2011-09-30,16.0807
2011-08-31,16.0162
2011-07-29,15.7162
2011-06-30,15.3582
2011-05-31,14.8974
2011-04-29,14.4365
2011-03-31,14.0304
2011-02-28,13.8102
2011-01-31,13.7179
2010-12-31,13.6859
2010-11-30,13.6879
2010-10-29,13.6955
2010-09-30,13.6561
2010-08-31,13.4482
2010-07-30,13.1555
2010-06-30,12.8193
2010-05-28,12.5228
2010-04-30,12.2006
2010-03-31,11.8529
2010-02-26,11.5178
2010-01-29,11.1289
2009-12-31,10.6244
2009-11-30,10.0008
2009-10-30,9.3852
2009-09-30,8.8650
2009-08-31,8.4432
2009-07-31,8.2084
2009-06-30,8.2810
2009-05-29,8.6636
2009-04-30,9.1856
2009-03-31,9.7424
2009-02-27,10.3304
2009-01-30,10.7364
2008-12-31,10.8076
2008-11-28,10.6352
2008-10-31,10.4202
2008-09-30,10.1301
2008-08-29,9.8792
2008-07-31,9.8044
2008-06-30,9.9093
2008-05-30,10.0953
2008-04-30,10.3024
2008-03-31,10.5692
2008-02-29,10.8568
2008-01-31,11.1488
2007-12-31,11.4376
2007-11-30,11.7577
2007-10-31,12.0584
2007-09-28,12.3226
2007-08-31,12.5007
2007-07-31,12.6125
2007-06-29,12.7049
2007-05-31,12.7210
2007-04-30,12.6790
2007-03-30,12.6687
2007-02-28,12.6898
2007-01-31,12.7248
2006-12-29,12.7615
2006-11-30,12.8312
2006-10-31,12.9136
2006-09-29,12.9326
2006-08-31,12.8629
2006-07-31,12.6928
2006-06-30,12.4432
2006-05-31,12.1749
2006-04-28,11.9533
2006-03-31,11.8273
2006-02-28,11.8679
2006-01-31,12.0994
2005-12-30,12.4671
2005-11-30,12.8829
2005-10-31,13.2915
2005-09-30,13.6776
2005-08-31,14.0000
2005-07-29,14.1941
2005-06-30,14.3163
2005-05-31,14.3711
2005-04-29,14.3705
2005-03-31,14.2866
2005-02-28,14.1059
2005-01-31,13.8459
2004-12-31,13.5253
2004-11-30,13.1886
2004-10-29,12.8403
2004-09-30,12.4844
2004-08-31,12.1394
2004-07-30,11.8400
2004-06-30,11.5469
2004-05-28,11.2724
2004-04-30,11.0412
2004-03-31,10.8735
2004-02-27,10.7628
2004-01-30,10.6832
2003-12-31,10.5715
2003-11-28,10.4348
2003-10-31,10.2851
2003-09-30,10.1382
2003-08-29,10.0235
2003-07-31,9.9662
2003-06-30,10.0004
2003-05-30,10.1324
2003-04-30,10.2703
2003-03-31,10.3954
2003-02-28,10.5566
2003-01-31,10.7806
2002-12-31,11.0191
2002-11-29,11.2609
2002-10-31,11.5155
2002-09-30,11.7254
2002-08-30,11.7744
2002-07-31,11.6702
2002-06-28,11.4428
2002-05-31,11.1556
2002-04-30,10.8703
2002-03-28,10.6438
2002-02-28,10.4969
2002-01-31,10.3985
2001-12-31,10.3283
2001-11-30,10.1973
2001-10-31,10.0348
2001-09-28,9.8179
2001-08-31,9.5490
2001-07-31,9.2370
2001-06-29,8.9374
2001-05-31,8.6588
2001-04-30,8.3745
2001-03-30,8.1399
2001-02-28,8.0022
2001-01-31,7.9942
2000-12-29,8.0993
2000-11-30,8.2457
2000-10-31,8.4376
2000-09-29,8.6550
