,TRIMA_monthly_10
2022-04-04,123.9021
2022-03-31,124.6094
2022-02-28,124.1033
2022-01-31,122.3763
2021-12-31,119.5290
2021-11-30,115.7891
2021-10-29,111.5506
2021-09-30,107.0467
2021-08-31,102.7989
2021-07-30,98.6277
2021-06-30,94.9962
2021-05-28,92.0082
2021-04-30,89.7413
2021-03-31,88.1343
2021-02-26,87.7713
2021-01-29,88.3556
2020-12-31,89.2275
2020-11-30,90.9499
2020-10-30,93.8188
2020-09-30,97.0639
2020-08-31,100.1238
2020-07-31,103.6440
2020-06-30,107.2766
2020-05-29,109.9281
2020-04-30,111.2713
2020-03-31,111.6904
2020-02-28,111.2690
2020-01-31,109.5886
2019-12-31,107.1226
2019-11-29,104.3614
2019-10-31,101.6156
2019-09-30,99.0196
2019-08-30,96.8267
2019-07-31,95.6129
2019-06-28,95.1609
2019-05-31,95.3765
2019-04-30,95.9010
2019-03-29,96.6546
2019-02-28,96.7335
2019-01-31,96.6025
2018-12-31,96.8890
2018-11-30,97.3973
2018-10-31,98.8822
2018-09-28,101.3334
2018-08-31,104.7938
2018-07-31,107.8820
2018-06-29,110.4245
2018-05-31,111.4554
2018-04-30,110.5908
2018-03-29,107.8718
2018-02-28,103.7933
2018-01-31,98.9584
2017-12-29,93.6329
2017-11-30,88.8371
2017-10-31,84.6171
2017-09-29,81.0136
2017-08-31,77.8263
2017-07-31,74.8741
2017-06-30,72.1400
2017-05-31,69.5885
2017-04-28,67.2468
2017-03-31,65.2235
2017-02-28,63.6277
2017-01-31,62.4988
2016-12-30,61.6689
2016-11-30,60.9780
2016-10-31,60.4460
2016-09-30,60.0310
2016-08-31,59.9166
2016-07-29,59.9439
2016-06-30,60.2236
2016-05-31,60.5954
2016-04-29,60.8797
2016-03-31,60.6686
2016-02-29,59.8910
2016-01-29,58.7326
2015-12-31,57.2562
2015-11-30,55.8301
2015-10-30,54.7135
2015-09-30,54.1967
2015-08-31,54.0508
2015-07-31,54.2816
2015-06-30,54.4884
2015-05-29,54.4096
2015-04-30,53.6611
2015-03-31,52.4424
2015-02-27,50.8647
2015-01-30,49.2358
2014-12-31,47.9102
2014-11-28,47.0972
2014-10-31,46.8204
2014-09-30,46.9059
2014-08-29,47.1938
2014-07-31,47.2310
2014-06-30,46.8885
2014-05-30,46.1847
2014-04-30,45.3272
2014-03-31,44.2656
2014-02-28,43.0081
2014-01-31,41.7835
2013-12-31,40.5725
2013-11-29,39.1424
2013-10-31,37.4110
2013-09-30,35.5363
2013-08-30,33.6642
2013-07-31,31.7798
2013-06-28,29.9476
2013-05-31,28.3519
2013-04-30,27.0811
2013-03-28,26.0568
2013-02-28,25.1553
2013-01-31,24.4100
2012-12-31,23.8754
2012-11-30,23.4936
2012-10-31,23.1033
2012-09-28,22.7968
2012-08-31,22.6231
2012-07-31,22.4700
2012-06-29,22.2329
2012-05-31,22.0129
2012-04-30,21.7739
2012-03-30,21.4536
2012-02-29,21.1221
2012-01-31,20.9196
2011-12-30,20.9056
2011-11-30,21.0784
2011-10-31,21.2869
2011-09-30,21.4689
2011-08-31,21.5638
2011-07-29,21.4589
2011-06-30,20.9990
2011-05-31,20.3024
2011-04-29,19.7502
