,TRIMA_monthly_10
2022-04-04,119.0824
2022-03-31,112.2114
2022-02-28,105.3775
2022-01-31,99.5249
2021-12-31,94.3360
2021-11-30,89.3734
2021-10-29,85.5763
2021-09-30,82.4886
2021-08-31,79.6162
2021-07-30,76.2061
2021-06-30,72.7521
2021-05-28,69.4351
2021-04-30,66.3177
2021-03-31,63.1014
2021-02-26,60.4604
2021-01-29,58.6974
2020-12-31,57.3678
2020-11-30,56.1838
2020-10-30,55.3673
2020-09-30,54.8058
2020-08-31,53.8383
2020-07-31,53.1179
2020-06-30,52.9533
2020-05-29,53.3715
2020-04-30,54.2625
2020-03-31,55.9414
2020-02-28,57.8219
2020-01-31,59.9637
2019-12-31,62.4558
2019-11-29,65.0188
2019-10-31,66.6245
2019-09-30,67.4103
2019-08-30,67.5809
2019-07-31,66.4392
2019-06-28,64.4038
2019-05-31,62.9718
2019-04-30,62.2888
2019-03-29,62.0465
2019-02-28,62.5961
2019-01-31,63.8357
2018-12-31,64.8728
2018-11-30,65.3251
2018-10-31,65.5548
2018-09-28,65.4930
2018-08-31,64.9925
2018-07-31,64.0412
2018-06-29,62.7861
2018-05-31,60.5837
2018-04-30,57.5094
2018-03-29,53.8739
2018-02-28,50.0628
2018-01-31,46.2969
2017-12-29,42.8332
2017-11-30,39.9475
2017-10-31,37.3160
2017-09-29,34.9572
2017-08-31,32.6623
2017-07-31,30.3879
2017-06-30,28.1966
2017-05-31,26.1384
2017-04-28,24.3327
2017-03-31,22.6951
2017-02-28,21.3356
2017-01-31,20.2183
2016-12-30,19.2453
2016-11-30,18.3690
2016-10-31,17.6689
2016-09-30,17.2603
2016-08-31,17.0048
2016-07-29,16.9148
2016-06-30,16.9017
2016-05-31,17.0343
2016-04-29,17.2585
2016-03-31,17.5133
2016-02-29,17.7555
2016-01-29,18.0095
2015-12-31,18.2892
2015-11-30,18.3188
2015-10-30,18.1380
2015-09-30,17.8124
2015-08-31,17.5407
2015-07-31,17.3347
2015-06-30,17.3237
2015-05-29,17.6125
2015-04-30,18.1012
