,TRIMA_monthly_10
2022-04-04,76.2338
2022-03-31,73.1115
2022-02-28,71.2014
2022-01-31,70.2066
2021-12-31,69.8097
2021-11-30,70.2820
2021-10-29,70.3428
2021-09-30,69.2969
2021-08-31,67.5261
2021-07-30,64.6256
2021-06-30,60.5056
2021-05-28,55.9453
2021-04-30,52.0542
2021-03-31,49.0675
2021-02-26,47.5672
2021-01-29,47.6986
2020-12-31,48.6712
2020-11-30,50.0617
2020-10-30,52.2215
2020-09-30,55.0233
2020-08-31,57.9215
2020-07-31,61.7407
2020-06-30,66.3386
2020-05-29,70.3833
2020-04-30,73.4338
2020-03-31,75.4085
2020-02-28,75.6702
2020-01-31,74.5615
2019-12-31,73.1646
2019-11-29,71.9212
2019-10-31,70.9846
2019-09-30,70.4740
2019-08-30,70.4284
2019-07-31,70.4088
2019-06-28,71.0134
2019-05-31,72.5589
2019-04-30,75.2558
2019-03-29,78.6830
2019-02-28,83.2522
2019-01-31,87.5762
2018-12-31,90.3217
2018-11-30,91.4700
2018-10-31,91.0061
2018-09-28,88.8797
2018-08-31,85.2271
2018-07-31,81.2778
2018-06-29,77.6552
2018-05-31,74.0480
2018-04-30,70.2526
2018-03-29,66.7951
2018-02-28,63.5814
2018-01-31,60.4341
2017-12-29,57.6236
2017-11-30,55.5382
2017-10-31,54.0098
2017-09-29,53.1369
2017-08-31,52.6358
2017-07-31,52.2673
2017-06-30,51.5424
2017-05-31,50.5765
2017-04-28,49.2425
2017-03-31,47.4571
2017-02-28,45.6351
2017-01-31,44.1508
2016-12-30,43.2840
2016-11-30,42.8890
2016-10-31,43.3425
2016-09-30,44.4756
2016-08-31,46.0555
2016-07-29,47.5325
2016-06-30,48.7912
2016-05-31,49.6399
2016-04-29,49.9504
2016-03-31,49.6325
2016-02-29,48.8260
2016-01-29,47.9047
2015-12-31,47.0962
2015-11-30,46.3956
2015-10-30,45.5748
2015-09-30,44.7484
2015-08-31,43.8845
2015-07-31,42.7686
2015-06-30,41.1699
2015-05-29,39.7126
2015-04-30,38.5347
2015-03-31,37.6402
2015-02-27,37.0980
2015-01-30,37.1592
2014-12-31,37.5785
2014-11-28,37.9004
2014-10-31,38.2158
2014-09-30,38.3585
2014-08-29,38.0800
2014-07-31,37.2499
2014-06-30,36.1147
2014-05-30,34.6744
2014-04-30,32.8603
2014-03-31,30.9228
2014-02-28,29.2491
2014-01-31,27.9321
2013-12-31,27.0951
2013-11-29,26.7758
2013-10-31,26.9359
2013-09-30,27.1396
2013-08-30,27.1841
2013-07-31,26.8086
2013-06-28,25.9870
2013-05-31,24.7533
2013-04-30,23.2514
2013-03-28,21.7972
2013-02-28,20.3462
2013-01-31,19.1007
2012-12-31,18.0389
2012-11-30,17.1827
2012-10-31,16.4667
2012-09-28,15.9253
2012-08-31,15.5042
2012-07-31,15.2087
2012-06-29,14.8915
2012-05-31,14.6124
2012-04-30,14.4246
2012-03-30,14.3088
2012-02-29,14.3068
2012-01-31,14.5540
2011-12-30,15.0943
2011-11-30,15.7272
2011-10-31,16.2724
2011-09-30,16.6592
2011-08-31,16.8018
2011-07-29,16.4771
2011-06-30,15.7820
2011-05-31,14.8234
2011-04-29,13.7415
2011-03-31,12.7195
2011-02-28,11.8964
2011-01-31,11.3884
2010-12-31,11.1840
2010-11-30,11.1903
2010-10-29,11.3333
2010-09-30,11.4678
2010-08-31,11.4861
2010-07-30,11.4013
2010-06-30,11.2711
2010-05-28,11.1341
2010-04-30,11.0097
2010-03-31,10.9420
2010-02-26,11.0601
2010-01-29,11.2185
2009-12-31,11.3201
2009-11-30,11.4435
2009-10-30,11.6874
2009-09-30,11.8957
2009-08-31,11.9883
2009-07-31,12.1261
2009-06-30,12.4979
2009-05-29,13.0520
2009-04-30,13.6931
2009-03-31,14.8010
2009-02-27,16.5367
2009-01-30,18.5846
2008-12-31,20.6982
2008-11-28,23.0820
2008-10-31,25.5859
2008-09-30,28.0155
2008-08-29,30.1668
2008-07-31,32.3722
2008-06-30,34.4807
2008-05-30,36.2951
2008-04-30,37.6983
2008-03-31,38.8965
2008-02-29,39.8567
2008-01-31,40.4574
2007-12-31,40.7946
2007-11-30,40.7612
2007-10-31,40.4046
2007-09-28,39.4181
2007-08-31,38.0536
2007-07-31,36.3928
2007-06-29,34.6929
2007-05-31,33.2393
2007-04-30,32.4866
2007-03-30,32.4166
2007-02-28,32.8194
2007-01-31,33.7187
2006-12-29,34.7836
2006-11-30,35.5228
2006-10-31,35.8659
2006-09-29,35.7971
2006-08-31,35.2300
2006-07-31,34.2666
2006-06-30,33.3106
2006-05-31,32.4422
2006-04-28,31.4566
2006-03-31,30.4958
2006-02-28,29.5037
2006-01-31,28.2195
2005-12-30,26.5606
2005-11-30,24.9678
2005-10-31,23.3113
2005-09-30,21.5960
2005-08-31,20.0257
2005-07-29,18.5946
2005-06-30,17.1853
2005-05-31,15.7048
2005-04-29,14.4097
