,TRIMA_monthly_10
2022-04-04,42.6957
2022-03-31,41.8981
2022-02-28,41.0385
2022-01-31,40.1013
2021-12-31,39.2978
2021-11-30,38.6348
2021-10-29,37.9117
2021-09-30,36.8473
2021-08-31,35.3412
2021-07-30,33.4420
2021-06-30,31.1516
2021-05-28,28.6482
2021-04-30,26.1991
2021-03-31,24.0279
2021-02-26,22.2247
2021-01-29,20.8043
2020-12-31,19.6403
2020-11-30,18.8768
2020-10-30,18.6370
2020-09-30,18.9345
2020-08-31,19.7046
2020-07-31,20.9854
2020-06-30,22.5402
2020-05-29,23.9014
2020-04-30,24.9545
2020-03-31,25.5948
2020-02-28,25.8090
2020-01-31,25.6321
2019-12-31,25.3274
2019-11-29,25.0192
2019-10-31,24.7117
2019-09-30,24.3865
2019-08-30,24.1119
2019-07-31,23.8472
2019-06-28,23.6283
2019-05-31,23.5505
2019-04-30,23.6839
2019-03-29,23.9289
2019-02-28,24.3088
2019-01-31,24.7916
2018-12-31,25.3337
2018-11-30,25.9021
2018-10-31,26.4223
2018-09-28,26.9141
2018-08-31,27.2265
2018-07-31,27.3069
2018-06-29,27.1760
2018-05-31,26.7471
2018-04-30,26.0884
2018-03-29,25.3068
2018-02-28,24.4560
2018-01-31,23.5868
2017-12-29,22.8426
2017-11-30,22.3191
2017-10-31,21.9044
2017-09-29,21.7108
2017-08-31,21.7093
2017-07-31,21.7076
2017-06-30,21.5317
2017-05-31,21.1700
2017-04-28,20.5822
2017-03-31,19.6687
2017-02-28,18.6300
2017-01-31,17.6335
2016-12-30,16.7359
2016-11-30,15.9018
2016-10-31,15.2417
2016-09-30,14.8497
2016-08-31,14.6030
2016-07-29,14.4811
2016-06-30,14.5557
2016-05-31,14.8455
2016-04-29,15.2107
2016-03-31,15.5464
2016-02-29,15.8503
2016-01-29,16.1190
2015-12-31,16.2593
2015-11-30,16.2413
2015-10-30,16.1035
2015-09-30,15.9654
2015-08-31,15.7982
2015-07-31,15.6321
2015-06-30,15.5122
2015-05-29,15.5209
2015-04-30,15.6265
2015-03-31,15.7612
2015-02-27,15.9114
2015-01-30,16.0470
2014-12-31,16.2316
2014-11-28,16.3659
2014-10-31,16.4894
2014-09-30,16.5899
2014-08-29,16.6652
2014-07-31,16.6238
2014-06-30,16.4217
2014-05-30,16.1172
2014-04-30,15.7750
2014-03-31,15.3651
2014-02-28,14.9408
2014-01-31,14.5922
2013-12-31,14.2875
2013-11-29,13.9668
2013-10-31,13.6480
2013-09-30,13.3120
2013-08-30,12.9378
2013-07-31,12.5453
2013-06-28,12.1954
2013-05-31,11.9041
2013-04-30,11.6240
2013-03-28,11.3896
2013-02-28,11.1873
2013-01-31,10.9987
2012-12-31,10.7916
2012-11-30,10.6095
2012-10-31,10.4531
2012-09-28,10.3127
2012-08-31,10.1494
2012-07-31,9.9688
2012-06-29,9.7293
2012-05-31,9.4364
2012-04-30,9.1511
2012-03-30,8.8970
2012-02-29,8.7213
2012-01-31,8.6734
