,TRIMA_monthly_10
2022-04-04,115.9823
2022-03-31,115.2133
2022-02-28,114.0793
2022-01-31,112.2857
2021-12-31,109.3460
2021-11-30,105.1680
2021-10-29,100.8663
2021-09-30,96.5337
2021-08-31,92.6107
2021-07-30,88.8790
2021-06-30,86.1560
2021-05-28,84.5140
2021-04-30,83.1443
2021-03-31,81.4377
2021-02-26,80.2259
2021-01-29,79.1684
2020-12-31,77.4548
2020-11-30,75.2948
2020-10-30,73.7013
2020-09-30,72.6958
2020-08-31,71.8879
2020-07-31,71.8769
2020-06-30,72.7989
2020-05-29,74.0806
2020-04-30,74.9959
2020-03-31,75.1471
2020-02-28,74.2414
2020-01-31,72.2958
2019-12-31,69.8437
2019-11-29,66.8856
2019-10-31,63.9954
2019-09-30,61.5794
2019-08-30,59.7592
2019-07-31,57.9402
2019-06-28,56.5137
2019-05-31,55.2802
2019-04-30,54.0868
2019-03-29,52.9054
2019-02-28,51.7660
2019-01-31,50.5931
2018-12-31,49.3143
2018-11-30,48.2289
2018-10-31,47.0516
2018-09-28,45.7836
2018-08-31,44.5170
2018-07-31,43.3554
2018-06-29,41.9757
2018-05-31,40.5499
2018-04-30,39.3626
2018-03-29,38.4601
2018-02-28,37.8132
2018-01-31,37.5847
2017-12-29,37.4091
2017-11-30,37.1422
2017-10-31,36.6034
2017-09-29,35.8157
2017-08-31,34.5872
2017-07-31,33.3676
2017-06-30,32.6602
2017-05-31,32.3980
2017-04-28,32.6116
2017-03-31,33.2501
2017-02-28,34.2231
2017-01-31,35.0239
2016-12-30,35.2306
2016-11-30,34.9212
2016-10-31,34.1414
2016-09-30,32.9572
2016-08-31,31.4620
2016-07-29,30.0192
2016-06-30,28.6989
2016-05-31,27.5982
2016-04-29,26.7043
2016-03-31,25.9130
2016-02-29,25.2494
2016-01-29,24.6067
2015-12-31,24.1496
2015-11-30,23.6725
2015-10-30,23.1327
2015-09-30,22.6887
2015-08-31,22.4083
2015-07-31,22.0944
2015-06-30,21.6003
2015-05-29,21.0676
2015-04-30,20.4235
2015-03-31,19.5544
2015-02-27,18.4478
2015-01-30,17.3459
2014-12-31,16.2762
2014-11-28,15.2376
2014-10-31,14.2902
2014-09-30,13.5005
2014-08-29,12.8429
2014-07-31,12.2504
2014-06-30,11.7965
2014-05-30,11.4857
2014-04-30,11.3212
2014-03-31,11.2517
2014-02-28,11.2779
2014-01-31,11.3215
2013-12-31,11.4313
2013-11-29,11.5927
2013-10-31,11.8491
2013-09-30,12.2280
2013-08-30,12.7275
2013-07-31,13.2854
2013-06-28,13.8969
2013-05-31,14.4953
2013-04-30,15.0287
2013-03-28,15.5222
2013-02-28,15.8799
2013-01-31,16.0762
2012-12-31,15.9901
2012-11-30,15.6803
2012-10-31,15.1947
2012-09-28,14.5358
2012-08-31,13.7908
2012-07-31,13.1964
2012-06-29,12.7549
2012-05-31,12.4292
2012-04-30,12.2218
2012-03-30,12.2133
2012-02-29,12.3729
2012-01-31,12.6013
2011-12-30,12.9042
2011-11-30,13.3232
2011-10-31,13.7225
2011-09-30,13.9605
2011-08-31,14.0135
2011-07-29,13.8545
2011-06-30,13.5314
2011-05-31,12.9838
2011-04-29,12.3242
2011-03-31,11.6511
2011-02-28,11.0146
2011-01-31,10.4203
2010-12-31,9.8807
2010-11-30,9.4236
2010-10-29,9.0322
2010-09-30,8.6587
2010-08-31,8.3018
2010-07-30,7.9702
2010-06-30,7.6228
2010-05-28,7.2644
2010-04-30,6.9087
2010-03-31,6.5529
2010-02-26,6.2184
2010-01-29,5.9268
2009-12-31,5.6926
2009-11-30,5.5083
2009-10-30,5.3542
2009-09-30,5.2150
2009-08-31,5.0744
2009-07-31,4.9303
2009-06-30,4.7956
2009-05-29,4.6929
2009-04-30,4.6410
2009-03-31,4.6479
2009-02-27,4.7061
2009-01-30,4.7794
2008-12-31,4.8061
2008-11-28,4.7749
2008-10-31,4.6786
2008-09-30,4.5155
2008-08-29,4.3224
2008-07-31,4.1515
2008-06-30,4.0372
2008-05-30,3.9814
2008-04-30,3.9694
2008-03-31,3.9897
2008-02-29,4.0265
2008-01-31,4.0466
2007-12-31,4.0576
2007-11-30,4.0754
2007-10-31,4.0982
2007-09-28,4.1126
2007-08-31,4.1183
2007-07-31,4.1032
2007-06-29,4.0709
2007-05-31,4.0138
2007-04-30,3.9438
2007-03-30,3.8815
2007-02-28,3.8319
2007-01-31,3.7979
2006-12-29,3.7657
2006-11-30,3.7378
2006-10-31,3.7108
2006-09-29,3.6774
2006-08-31,3.6276
2006-07-31,3.5780
2006-06-30,3.5457
2006-05-31,3.5244
2006-04-28,3.5219
2006-03-31,3.5353
2006-02-28,3.5731
2006-01-31,3.6158
2005-12-30,3.6479
2005-11-30,3.6690
2005-10-31,3.6719
2005-09-30,3.6539
2005-08-31,3.6061
2005-07-29,3.5343
2005-06-30,3.4381
2005-05-31,3.3349
2005-04-29,3.2213
2005-03-31,3.1124
2005-02-28,3.0270
2005-01-31,2.9695
2004-12-31,2.9290
2004-11-30,2.8952
2004-10-29,2.8784
2004-09-30,2.8520
2004-08-31,2.8078
2004-07-30,2.7528
2004-06-30,2.6929
2004-05-28,2.6235
2004-04-30,2.5490
2004-03-31,2.4973
2004-02-27,2.4613
2004-01-30,2.4384
2003-12-31,2.4269
2003-11-28,2.4287
2003-10-31,2.4171
2003-09-30,2.3864
2003-08-29,2.3450
2003-07-31,2.2939
2003-06-30,2.2428
2003-05-30,2.1937
2003-04-30,2.1600
2003-03-31,2.1311
2003-02-28,2.1040
2003-01-31,2.0804
2002-12-31,2.0689
2002-11-29,2.0714
2002-10-31,2.0875
2002-09-30,2.1229
2002-08-30,2.1637
2002-07-31,2.1989
2002-06-28,2.2077
2002-05-31,2.2031
2002-04-30,2.1803
2002-03-28,2.1499
2002-02-28,2.1130
2002-01-31,2.0811
2001-12-31,2.0476
2001-11-30,2.0053
2001-10-31,1.9483
2001-09-28,1.8732
2001-08-31,1.7888
2001-07-31,1.6894
2001-06-29,1.6109
2001-05-31,1.5653
2001-04-30,1.5535
2001-03-30,1.5636
2001-02-28,1.6082
2001-01-31,1.6511
