,TRIMA_monthly_10
2022-04-04,190.9419
2022-03-31,178.9354
2022-02-28,168.3261
2022-01-31,159.5492
2021-12-31,153.6780
2021-11-30,150.3050
2021-10-29,146.9370
2021-09-30,143.0172
2021-08-31,138.5879
2021-07-30,132.1224
2021-06-30,123.3997
2021-05-28,114.0376
2021-04-30,105.4542
2021-03-31,97.9845
2021-02-26,92.5673
2021-01-29,89.7468
2020-12-31,87.8458
2020-11-30,87.2680
2020-10-30,88.3621
2020-09-30,91.3788
2020-08-31,95.2023
2020-07-31,100.5510
2020-06-30,107.0454
2020-05-29,112.4075
2020-04-30,116.2297
2020-03-31,119.0196
2020-02-28,121.2250
2020-01-31,123.0637
2019-12-31,125.7027
2019-11-29,128.8015
2019-10-31,131.9755
2019-09-30,134.0417
2019-08-30,134.9623
2019-07-31,134.4918
2019-06-28,134.1529
2019-05-31,134.7156
2019-04-30,137.3935
2019-03-29,141.6569
2019-02-28,147.8915
2019-01-31,155.1162
2018-12-31,161.2394
2018-11-30,165.7969
2018-10-31,168.4025
2018-09-28,169.1283
2018-08-31,167.0739
2018-07-31,163.5146
2018-06-29,159.3542
2018-05-31,154.1579
2018-04-30,148.8616
2018-03-29,144.2930
2018-02-28,141.6353
2018-01-31,140.4272
2017-12-29,141.6288
2017-11-30,145.1448
2017-10-31,149.5851
2017-09-29,154.3194
2017-08-31,159.0799
2017-07-31,162.8478
2017-06-30,164.8860
2017-05-31,166.1932
2017-04-28,166.3411
2017-03-31,164.8771
2017-02-28,162.2963
2017-01-31,159.3406
2016-12-30,155.2306
2016-11-30,149.8793
2016-10-31,144.2316
2016-09-30,138.7327
2016-08-31,133.1531
2016-07-29,128.0582
2016-06-30,124.1610
2016-05-31,121.5139
2016-04-29,119.7370
2016-03-31,118.8373
2016-02-29,118.9107
2016-01-29,120.6463
2015-12-31,123.5763
2015-11-30,127.3155
2015-10-30,131.3721
2015-09-30,135.6441
2015-08-31,138.6946
2015-07-31,140.9679
2015-06-30,143.3624
2015-05-29,146.7391
2015-04-30,151.9603
2015-03-31,159.7786
2015-02-27,169.1344
2015-01-30,177.6023
2014-12-31,184.0679
2014-11-28,188.1537
2014-10-31,188.1996
2014-09-30,184.8256
2014-08-29,180.3401
2014-07-31,176.5022
2014-06-30,172.9414
2014-05-30,170.1679
2014-04-30,168.3409
2014-03-31,166.3047
2014-02-28,162.7341
2014-01-31,156.6086
2013-12-31,149.3201
2013-11-29,140.9817
2013-10-31,132.7071
2013-09-30,124.4603
2013-08-30,117.7570
2013-07-31,112.5092
2013-06-28,108.1508
2013-05-31,104.0587
2013-04-30,100.2475
2013-03-28,96.8400
2013-02-28,93.6229
2013-01-31,91.3161
2012-12-31,90.0900
2012-11-30,90.1128
2012-10-31,91.0164
2012-09-28,92.2710
2012-08-31,93.1520
2012-07-31,92.8476
2012-06-29,90.7823
2012-05-31,87.4396
2012-04-30,83.8666
2012-03-30,80.3613
2012-02-29,77.7407
2012-01-31,77.0635
2011-12-30,78.4351
