,TRIMA_monthly_10
2022-04-04,1872.1203
2022-03-31,1810.1430
2022-02-28,1742.2013
2022-01-31,1675.1220
2021-12-31,1608.7277
2021-11-30,1541.4517
2021-10-29,1477.4747
2021-09-30,1416.9540
2021-08-31,1358.1590
2021-07-30,1297.9823
2021-06-30,1243.2247
2021-05-28,1206.5200
2021-04-30,1183.0097
2021-03-31,1166.5537
2021-02-26,1161.6093
2021-01-29,1160.5983
2020-12-31,1147.3197
2020-11-30,1125.6127
2020-10-30,1100.8343
2020-09-30,1077.8220
2020-08-31,1059.4337
2020-07-31,1056.2353
2020-06-30,1066.4510
2020-05-29,1083.9547
2020-04-30,1101.5213
2020-03-31,1115.0247
2020-02-28,1119.3657
2020-01-31,1111.8837
2019-12-31,1100.0790
2019-11-29,1080.6810
2019-10-31,1055.1543
2019-09-30,1025.9503
2019-08-30,993.3473
2019-07-31,952.9330
2019-06-28,909.6620
2019-05-31,869.8447
2019-04-30,834.0047
2019-03-29,799.8523
2019-02-28,770.2030
2019-01-31,745.2027
2018-12-31,721.7050
2018-11-30,699.5290
2018-10-31,684.9303
2018-09-28,677.0047
2018-08-31,673.9587
2018-07-31,673.9790
2018-06-29,675.6187
2018-05-31,670.7187
2018-04-30,656.9500
2018-03-29,637.2363
2018-02-28,615.9953
2018-01-31,599.9633
2017-12-29,592.7387
2017-11-30,599.9717
2017-10-31,618.0737
2017-09-29,646.1813
2017-08-31,676.7747
2017-07-31,704.7690
2017-06-30,727.3360
2017-05-31,743.9060
2017-04-28,756.1313
2017-03-31,762.5830
2017-02-28,766.6697
2017-01-31,770.0157
2016-12-30,774.1317
2016-11-30,776.3737
2016-10-31,776.9280
2016-09-30,776.4507
2016-08-31,775.9233
2016-07-29,775.0903
2016-06-30,770.7363
2016-05-31,765.9823
2016-04-29,760.7443
2016-03-31,752.2870
2016-02-29,739.5187
2016-01-29,725.4540
2015-12-31,711.9530
2015-11-30,698.2233
2015-10-30,683.5280
2015-09-30,670.9113
2015-08-31,658.8227
2015-07-31,644.1517
2015-06-30,626.1743
2015-05-29,608.2017
2015-04-30,589.1577
2015-03-31,570.5483
2015-02-27,554.4033
2015-01-30,543.3540
2014-12-31,536.6807
2014-11-28,532.6583
2014-10-31,530.6660
2014-09-30,528.2373
2014-08-29,524.0997
2014-07-31,515.7407
2014-06-30,503.5827
2014-05-30,488.2070
2014-04-30,473.2253
2014-03-31,458.7987
2014-02-28,445.9197
2014-01-31,435.9997
2013-12-31,429.1643
2013-11-29,422.5520
2013-10-31,415.1187
2013-09-30,407.1357
2013-08-30,399.1707
2013-07-31,390.9347
2013-06-28,383.1217
2013-05-31,377.3210
2013-04-30,374.0133
2013-03-28,371.9657
2013-02-28,370.9373
2013-01-31,371.5177
2012-12-31,372.7860
2012-11-30,374.2980
2012-10-31,374.4737
2012-09-28,373.3597
2012-08-31,369.8110
2012-07-31,363.7723
2012-06-29,355.5520
2012-05-31,345.9940
2012-04-30,335.7617
2012-03-30,326.2547
2012-02-29,318.0207
2012-01-31,310.1667
2011-12-30,303.0410
2011-11-30,296.3613
2011-10-31,289.6217
2011-09-30,283.2860
2011-08-31,277.1710
2011-07-29,271.0853
2011-06-30,265.1463
2011-05-31,258.6657
2011-04-29,251.5283
2011-03-31,242.8983
2011-02-28,233.4757
2011-01-31,223.7873
2010-12-31,213.8440
2010-11-30,203.8377
2010-10-29,194.5923
2010-09-30,186.4597
2010-08-31,178.6473
2010-07-30,171.0390
2010-06-30,163.9967
2010-05-28,158.2163
2010-04-30,153.5590
2010-03-31,150.1033
2010-02-26,148.4470
2010-01-29,148.7223
2009-12-31,150.1670
2009-11-30,151.4930
2009-10-30,152.3617
2009-09-30,152.6997
2009-08-31,150.5707
2009-07-31,146.5917
2009-06-30,141.4707
2009-05-29,136.8723
2009-04-30,132.5753
2009-03-31,129.0940
2009-02-27,127.4940
2009-01-30,126.9853
2008-12-31,126.3263
2008-11-28,125.0157
2008-10-31,123.9990
2008-09-30,122.3677
2008-08-29,120.4567
2008-07-31,118.9847
2008-06-30,118.3280
2008-05-30,118.1997
2008-04-30,118.3133
2008-03-31,119.4817
2008-02-29,121.0947
2008-01-31,122.9183
2007-12-31,124.9350
2007-11-30,126.8853
2007-10-31,128.2393
2007-09-28,128.3247
2007-08-31,127.6217
2007-07-31,125.8173
2007-06-29,123.0460
2007-05-31,119.1420
2007-04-30,114.6813
2007-03-30,109.8093
2007-02-28,104.8760
2007-01-31,100.1577
2006-12-29,96.4910
2006-11-30,94.2957
2006-10-31,93.3417
2006-09-29,93.2687
2006-08-31,93.7530
2006-07-31,93.9340
2006-06-30,93.3543
2006-05-31,92.3727
2006-04-28,91.2623
2006-03-31,90.2313
2006-02-28,89.6727
2006-01-31,89.7320
2005-12-30,89.9457
2005-11-30,90.2497
2005-10-31,90.2570
2005-09-30,90.1773
2005-08-31,89.8637
2005-07-29,89.4287
2005-06-30,88.6320
2005-05-31,87.3470
2005-04-29,85.6987
2005-03-31,83.8407
2005-02-28,82.0607
2005-01-31,80.7543
2004-12-31,80.5000
2004-11-30,81.1687
2004-10-29,82.4483
2004-09-30,83.8600
2004-08-31,85.3767
2004-07-30,86.8870
2004-06-30,87.9947
2004-05-28,88.9350
2004-04-30,89.6697
2004-03-31,89.7993
2004-02-27,89.2453
2004-01-30,88.0630
2003-12-31,86.1167
2003-11-28,83.3390
2003-10-31,80.2843
2003-09-30,77.4517
2003-08-29,75.0627
2003-07-31,73.5330
2003-06-30,73.2083
2003-05-30,73.6870
2003-04-30,74.6110
2003-03-31,75.8227
2003-02-28,76.8740
2003-01-31,77.2613
2002-12-31,77.0967
2002-11-29,76.4643
2002-10-31,75.4070
2002-09-30,74.1613
2002-08-30,72.7563
2002-07-31,71.1027
2002-06-28,69.0823
2002-05-31,66.5933
2002-04-30,63.6103
2002-03-28,59.9690
2002-02-28,55.7690
2002-01-31,51.2290
2001-12-31,46.5663
2001-11-30,41.8830
2001-10-31,37.6330
2001-09-28,34.2240
2001-08-31,31.4793
2001-07-31,29.3783
2001-06-29,27.7977
2001-05-31,26.8357
2001-04-30,26.0687
2001-03-30,25.3277
2001-02-28,24.8170
2001-01-31,24.3550
2000-12-29,24.1530
2000-11-30,24.1053
2000-10-31,24.3860
2000-09-29,24.9303
