,TRIMA_monthly_10
2022-04-04,57.5437
2022-03-31,57.2645
2022-02-28,57.6904
2022-01-31,58.5371
2021-12-31,59.4663
2021-11-30,60.2053
2021-10-29,60.4100
2021-09-30,59.9332
2021-08-31,58.7539
2021-07-30,56.8339
2021-06-30,54.4972
2021-05-28,52.0402
2021-04-30,49.4948
2021-03-31,46.9823
2021-02-26,44.5589
2021-01-29,42.3983
2020-12-31,40.1402
2020-11-30,38.0715
2020-10-30,36.6067
2020-09-30,35.9988
2020-08-31,36.0975
2020-07-31,37.1499
2020-06-30,38.9010
2020-05-29,40.5763
2020-04-30,41.9107
2020-03-31,42.6471
2020-02-28,42.7781
2020-01-31,42.5299
