,TRIMA_monthly_10
2022-04-04,7.0097
2022-03-31,7.1312
2022-02-28,7.0267
2022-01-31,6.6465
2021-12-31,6.0935
2021-11-30,5.5360
2021-10-29,5.0318
2021-09-30,4.6210
2021-08-31,4.3555
2021-07-30,4.2150
2021-06-30,4.0727
2021-05-28,3.9437
2021-04-30,3.8573
2021-03-31,3.7957
2021-02-26,3.7427
2021-01-29,3.7443
2020-12-31,3.7513
2020-11-30,3.7473
2020-10-30,3.7620
2020-09-30,3.7883
2020-08-31,3.8370
2020-07-31,3.9007
2020-06-30,3.9893
2020-05-29,4.0150
2020-04-30,3.9977
2020-03-31,3.9760
2020-02-28,3.9942
2020-01-31,4.1586
2019-12-31,4.4887
2019-11-29,4.9968
2019-10-31,5.5897
2019-09-30,6.2024
2019-08-30,6.7314
2019-07-31,7.1144
2019-06-28,7.4938
2019-05-31,7.8693
2019-04-30,8.3125
2019-03-29,8.8632
2019-02-28,9.5537
2019-01-31,10.8880
2018-12-31,12.9669
2018-11-30,15.9575
2018-10-31,20.0495
2018-09-28,25.2165
2018-08-31,31.0160
2018-07-31,37.1481
2018-06-29,43.3603
2018-05-31,48.3245
2018-04-30,52.0333
2018-03-29,54.2967
2018-02-28,55.0900
2018-01-31,54.0633
2017-12-29,52.2667
2017-11-30,50.9600
2017-10-31,49.6300
2017-09-29,47.9967
2017-08-31,46.9700
2017-07-31,46.4100
2017-06-30,45.2573
2017-05-31,43.6707
2017-04-28,42.7187
2017-03-31,42.1540
2017-02-28,41.9440
2017-01-31,42.2613
2016-12-30,43.4373
2016-11-30,45.2853
2016-10-31,47.7120
2016-09-30,53.3307
2016-08-31,60.9980
2016-07-29,72.4640
2016-06-30,86.1560
2016-05-31,103.6467
2016-04-29,124.1333
2016-03-31,146.2487
