,TRIMA_monthly_10
2022-04-04,74.3156
2022-03-31,73.5916
2022-02-28,73.3931
2022-01-31,73.6284
2021-12-31,74.2833
2021-11-30,74.8596
2021-10-29,75.6826
2021-09-30,75.9491
2021-08-31,75.2737
2021-07-30,73.6299
2021-06-30,71.3943
2021-05-28,68.5499
2021-04-30,65.0745
2021-03-31,61.7067
2021-02-26,58.5872
2021-01-29,55.8610
2020-12-31,52.9207
2020-11-30,50.4029
2020-10-30,48.3856
2020-09-30,47.1326
2020-08-31,46.6470
2020-07-31,47.4533
2020-06-30,49.8647
2020-05-29,53.1614
2020-04-30,56.7855
2020-03-31,60.3070
2020-02-28,64.0739
2020-01-31,68.2270
2019-12-31,72.7381
2019-11-29,77.8303
2019-10-31,83.7392
2019-09-30,89.8584
2019-08-30,95.2170
2019-07-31,99.2291
2019-06-28,102.7032
2019-05-31,106.1137
2019-04-30,109.4404
2019-03-29,112.7654
2019-02-28,116.6984
2019-01-31,120.5240
2018-12-31,123.2315
2018-11-30,124.9942
2018-10-31,126.3971
2018-09-28,127.7388
2018-08-31,128.9865
2018-07-31,130.8520
2018-06-29,133.0593
2018-05-31,135.7024
2018-04-30,138.4304
2018-03-29,141.2401
2018-02-28,143.8925
2018-01-31,146.6204
2017-12-29,149.1393
2017-11-30,150.8439
2017-10-31,151.4688
2017-09-29,151.1617
2017-08-31,150.0436
2017-07-31,147.5257
2017-06-30,144.5099
2017-05-31,141.3799
2017-04-28,138.3141
2017-03-31,135.0454
2017-02-28,131.9537
2017-01-31,129.5236
2016-12-30,127.4305
2016-11-30,125.1930
2016-10-31,122.4780
2016-09-30,120.3848
2016-08-31,118.5873
2016-07-29,116.8600
2016-06-30,114.7499
2016-05-31,113.0836
2016-04-29,111.4974
2016-03-31,109.4372
2016-02-29,107.5369
2016-01-29,106.9276
2015-12-31,108.0866
2015-11-30,110.4175
2015-10-30,113.8243
2015-09-30,117.7951
2015-08-31,121.4161
2015-07-31,123.6051
2015-06-30,124.4452
2015-05-29,123.8933
2015-04-30,122.3772
2015-03-31,120.3573
2015-02-27,118.4470
2015-01-30,116.4168
2014-12-31,114.7923
2014-11-28,113.5886
2014-10-31,112.6884
2014-09-30,111.8855
2014-08-29,110.7460
2014-07-31,109.5317
2014-06-30,107.8168
2014-05-30,105.7303
2014-04-30,103.4886
2014-03-31,101.0053
2014-02-28,98.5570
2014-01-31,96.2173
2013-12-31,93.9216
2013-11-29,91.3361
