,TRIMA_monthly_10
2022-04-04,84.8299
2022-03-31,82.1211
2022-02-28,79.4148
2022-01-31,76.7089
2021-12-31,74.4282
2021-11-30,72.7547
2021-10-29,71.2330
2021-09-30,69.3547
2021-08-31,66.8697
2021-07-30,63.7285
2021-06-30,59.7116
2021-05-28,55.1539
2021-04-30,50.5018
2021-03-31,46.2266
2021-02-26,42.4964
2021-01-29,39.5006
2020-12-31,37.1417
2020-11-30,35.7621
2020-10-30,35.6177
2020-09-30,36.8785
2020-08-31,39.4878
2020-07-31,43.2826
2020-06-30,47.7892
2020-05-29,51.8958
2020-04-30,55.3571
2020-03-31,57.8263
2020-02-28,59.3338
2020-01-31,60.1259
2019-12-31,60.8586
2019-11-29,61.9749
2019-10-31,63.2283
2019-09-30,64.4178
2019-08-30,65.5259
2019-07-31,66.5069
2019-06-28,67.2333
2019-05-31,68.0946
2019-04-30,69.5890
2019-03-29,71.4216
2019-02-28,73.6115
2019-01-31,75.6996
2018-12-31,77.6675
2018-11-30,79.1276
2018-10-31,79.9205
2018-09-28,80.1764
2018-08-31,79.7621
2018-07-31,78.7446
2018-06-29,77.1830
2018-05-31,74.8570
2018-04-30,72.0025
2018-03-29,69.0753
2018-02-28,66.1859
2018-01-31,63.6299
2017-12-29,61.6743
2017-11-30,60.4512
2017-10-31,59.4804
2017-09-29,58.7826
2017-08-31,58.1757
2017-07-31,57.2719
2017-06-30,55.6964
2017-05-31,53.5905
2017-04-28,51.0116
2017-03-31,47.8202
2017-02-28,44.6828
2017-01-31,41.9209
2016-12-30,39.5638
2016-11-30,37.4541
2016-10-31,35.7915
2016-09-30,34.6093
2016-08-31,33.6182
2016-07-29,32.8590
2016-06-30,32.5580
2016-05-31,32.8342
2016-04-29,33.4479
2016-03-31,34.3400
2016-02-29,35.3305
2016-01-29,36.3415
2015-12-31,37.1844
2015-11-30,37.7202
2015-10-30,37.8424
2015-09-30,37.7748
2015-08-31,37.5364
2015-07-31,37.1975
2015-06-30,36.9364
2015-05-29,36.9552
2015-04-30,37.3283
2015-03-31,37.8528
2015-02-27,38.4057
2015-01-30,38.8464
2014-12-31,39.2171
2014-11-28,39.2975
2014-10-31,39.1726
2014-09-30,38.9424
2014-08-29,38.6307
2014-07-31,38.1392
2014-06-30,37.3772
2014-05-30,36.5413
2014-04-30,35.6902
2014-03-31,34.7062
2014-02-28,33.6989
2014-01-31,32.8363
2013-12-31,32.0791
2013-11-29,31.2397
2013-10-31,30.3898
2013-09-30,29.4475
2013-08-30,28.4336
2013-07-31,27.3410
2013-06-28,26.2900
2013-05-31,25.3580
2013-04-30,24.5660
2013-03-28,24.0404
2013-02-28,23.7034
2013-01-31,23.5503
2012-12-31,23.5253
2012-11-30,23.5828
2012-10-31,23.5676
2012-09-28,23.4075
2012-08-31,23.0616
2012-07-31,22.5207
2012-06-29,21.7688
2012-05-31,20.9785
2012-04-30,20.4234
2012-03-30,20.2209
2012-02-29,20.4567
2012-01-31,21.2421
2011-12-30,22.4779
2011-11-30,23.9395
2011-10-31,25.3357
2011-09-30,26.6502
2011-08-31,27.6635
2011-07-29,28.2772
2011-06-30,28.5672
2011-05-31,28.5914
2011-04-29,28.4287
2011-03-31,28.1220
2011-02-28,27.9116
2011-01-31,27.8476
2010-12-31,27.9191
2010-11-30,28.0294
2010-10-29,28.1803
2010-09-30,28.1104
2010-08-31,27.6457
2010-07-30,26.8040
2010-06-30,25.7123
2010-05-28,24.4824
2010-04-30,23.1681
2010-03-31,21.8845
2010-02-26,20.7874
2010-01-29,19.7308
2009-12-31,18.6268
2009-11-30,17.4992
2009-10-30,16.4029
2009-09-30,15.4426
2009-08-31,14.6627
2009-07-31,14.3164
2009-06-30,14.6028
2009-05-29,15.3661
2009-04-30,16.4349
2009-03-31,17.6125
2009-02-27,18.9589
2009-01-30,20.1028
2008-12-31,20.9714
2008-11-28,21.7308
2008-10-31,22.6852
2008-09-30,23.7079
2008-08-29,24.7574
2008-07-31,26.0289
2008-06-30,27.4776
2008-05-30,29.0254
2008-04-30,30.3627
2008-03-31,31.8623
2008-02-29,33.4714
2008-01-31,35.0540
2007-12-31,36.3709
2007-11-30,37.5858
2007-10-31,38.5923
2007-09-28,39.2007
2007-08-31,39.3691
2007-07-31,39.2816
2007-06-29,39.0454
2007-05-31,38.5957
2007-04-30,38.1491
2007-03-30,37.6615
2007-02-28,37.1825
2007-01-31,36.7238
2006-12-29,36.3552
2006-11-30,36.0045
2006-10-31,35.7317
2006-09-29,35.6354
2006-08-31,35.6306
2006-07-31,35.6243
2006-06-30,35.6371
2006-05-31,35.7834
2006-04-28,35.9473
2006-03-31,36.0731
2006-02-28,36.1455
2006-01-31,36.1901
2005-12-30,36.0917
2005-11-30,35.8069
2005-10-31,35.4335
2005-09-30,35.1607
2005-08-31,35.0124
2005-07-29,35.0281
2005-06-30,35.2012
2005-05-31,35.5045
2005-04-29,35.7580
2005-03-31,35.7776
2005-02-28,35.6158
2005-01-31,35.1737
2004-12-31,34.5708
2004-11-30,33.9027
2004-10-29,33.3288
2004-09-30,32.8749
2004-08-31,32.5348
2004-07-30,32.2925
2004-06-30,31.9550
2004-05-28,31.4878
2004-04-30,30.8324
2004-03-31,30.0753
2004-02-27,29.2040
2004-01-30,28.3308
2003-12-31,27.4530
2003-11-28,26.5843
2003-10-31,25.7492
2003-09-30,24.9694
2003-08-29,24.3585
2003-07-31,23.9133
2003-06-30,23.8179
2003-05-30,24.1964
2003-04-30,24.9631
2003-03-31,26.0463
2003-02-28,27.4355
2003-01-31,28.9857
2002-12-31,30.4766
2002-11-29,31.6683
2002-10-31,32.4949
2002-09-30,32.9417
2002-08-30,32.8095
2002-07-31,32.1159
2002-06-28,31.2690
2002-05-31,30.4526
2002-04-30,29.8042
2002-03-28,29.3894
2002-02-28,29.3734
2002-01-31,29.5834
2001-12-31,29.9039
2001-11-30,30.1994
2001-10-31,30.4677
2001-09-28,30.6694
2001-08-31,30.6925
2001-07-31,30.7646
2001-06-29,30.7161
2001-05-31,30.5649
2001-04-30,30.2233
2001-03-30,29.7164
2001-02-28,29.0240
2001-01-31,28.0796
2000-12-29,26.9799
2000-11-30,25.7076
2000-10-31,24.5670
2000-09-29,23.4871
