,TRIMA_monthly_10
2022-04-04,52.4678
2022-03-31,51.4781
2022-02-28,51.0375
2022-01-31,51.3800
2021-12-31,52.0751
2021-11-30,52.9941
2021-10-29,53.5081
2021-09-30,53.4153
2021-08-31,52.2441
2021-07-30,49.4591
2021-06-30,45.4196
2021-05-28,40.5135
2021-04-30,35.2792
2021-03-31,30.1615
2021-02-26,25.8428
2021-01-29,22.7728
2020-12-31,20.6743
2020-11-30,19.9140
2020-10-30,20.5139
2020-09-30,22.4482
2020-08-31,25.2949
2020-07-31,29.2454
2020-06-30,33.7215
2020-05-29,37.6973
2020-04-30,41.0614
2020-03-31,43.4595
2020-02-28,44.9125
2020-01-31,45.8648
2019-12-31,47.1344
2019-11-29,48.6695
2019-10-31,50.7511
2019-09-30,53.3249
2019-08-30,55.8426
2019-07-31,57.9245
2019-06-28,59.5697
2019-05-31,61.1166
2019-04-30,62.2567
2019-03-29,63.0589
2019-02-28,63.7238
2019-01-31,63.8316
2018-12-31,63.3420
2018-11-30,62.3243
2018-10-31,60.8520
2018-09-28,58.8512
2018-08-31,56.7062
2018-07-31,54.2425
2018-06-29,51.5900
2018-05-31,48.4536
2018-04-30,45.1883
2018-03-29,42.0216
2018-02-28,39.1679
2018-01-31,36.8074
2017-12-29,35.0314
2017-11-30,34.0009
2017-10-31,33.3695
2017-09-29,33.2986
2017-08-31,33.7255
2017-07-31,34.4512
2017-06-30,35.2119
2017-05-31,36.0692
2017-04-28,36.6908
2017-03-31,36.5906
2017-02-28,35.8858
2017-01-31,35.0857
2016-12-30,34.3087
2016-11-30,33.5388
2016-10-31,33.2870
2016-09-30,33.7658
2016-08-31,34.5257
2016-07-29,35.2634
2016-06-30,35.9377
2016-05-31,36.5149
2016-04-29,37.1350
2016-03-31,37.8477
2016-02-29,38.9816
2016-01-29,40.7744
2015-12-31,43.2675
2015-11-30,46.0448
2015-10-30,48.4019
2015-09-30,50.2531
2015-08-31,51.3090
2015-07-31,51.1165
2015-06-30,49.9126
2015-05-29,48.3721
2015-04-30,46.7185
2015-03-31,45.0049
2015-02-27,43.6020
2015-01-30,42.6502
2014-12-31,41.9707
2014-11-28,41.3804
2014-10-31,40.9282
2014-09-30,40.7050
2014-08-29,40.4890
2014-07-31,40.4291
2014-06-30,40.3121
2014-05-30,40.1496
2014-04-30,39.9468
2014-03-31,39.5728
2014-02-28,39.0572
2014-01-31,38.4309
2013-12-31,37.7888
2013-11-29,36.9644
2013-10-31,36.1313
2013-09-30,35.2125
2013-08-30,34.3680
2013-07-31,33.8055
2013-06-28,33.4887
2013-05-31,33.4855
2013-04-30,33.7446
2013-03-28,34.2268
2013-02-28,34.5918
2013-01-31,34.7624
2012-12-31,34.7529
2012-11-30,34.5948
2012-10-31,34.2887
2012-09-28,34.0441
2012-08-31,34.0614
2012-07-31,34.1755
2012-06-29,34.3376
2012-05-31,34.5135
2012-04-30,34.8033
2012-03-30,34.9246
2012-02-29,34.9670
2012-01-31,35.0244
2011-12-30,35.2485
2011-11-30,35.4452
2011-10-31,35.5376
2011-09-30,35.7433
2011-08-31,36.0352
2011-07-29,36.2098
2011-06-30,36.2093
2011-05-31,36.1522
2011-04-29,35.9376
2011-03-31,35.5010
2011-02-28,34.9752
2011-01-31,34.5487
2010-12-31,34.3278
2010-11-30,34.3332
2010-10-29,34.5548
2010-09-30,35.0512
2010-08-31,35.5163
2010-07-30,35.9843
2010-06-30,36.3476
2010-05-28,36.5995
2010-04-30,36.6639
2010-03-31,36.4203
2010-02-26,35.8837
