,TRIMA_monthly_10
2022-04-04,100.0478
2022-03-31,97.4263
2022-02-28,94.7901
2022-01-31,92.3554
2021-12-31,90.1182
2021-11-30,88.0223
2021-10-29,85.7273
2021-09-30,83.0018
2021-08-31,79.7420
2021-07-30,75.6430
2021-06-30,70.9650
2021-05-28,66.0382
2021-04-30,61.2065
2021-03-31,56.7110
2021-02-26,52.9327
2021-01-29,50.0150
2020-12-31,47.7876
2020-11-30,46.3917
2020-10-30,46.0422
2020-09-30,46.6062
2020-08-31,47.8382
2020-07-31,49.6539
2020-06-30,51.7160
2020-05-29,53.2006
2020-04-30,54.0147
2020-03-31,54.2848
2020-02-28,54.0250
2020-01-31,53.5242
2019-12-31,53.0894
2019-11-29,52.9715
2019-10-31,52.9562
2019-09-30,52.8739
2019-08-30,52.5598
2019-07-31,51.9740
2019-06-28,51.5455
2019-05-31,51.3400
2019-04-30,51.5890
2019-03-29,52.2207
2019-02-28,53.5218
2019-01-31,54.8552
2018-12-31,55.9155
2018-11-30,56.7382
2018-10-31,57.3415
2018-09-28,57.5871
2018-08-31,57.3883
2018-07-31,57.1438
2018-06-29,56.8024
2018-05-31,56.0648
2018-04-30,55.0610
2018-03-29,54.0471
2018-02-28,52.8063
2018-01-31,51.4603
2017-12-29,50.2466
2017-11-30,49.3126
2017-10-31,48.3918
2017-09-29,47.5768
2017-08-31,46.9670
2017-07-31,46.2285
2017-06-30,45.1146
2017-05-31,43.7528
2017-04-28,42.2059
2017-03-31,40.2574
2017-02-28,38.2792
2017-01-31,36.5094
2016-12-30,34.9423
2016-11-30,33.4945
2016-10-31,32.2302
2016-09-30,31.4675
2016-08-31,30.9210
2016-07-29,30.6506
2016-06-30,30.7138
2016-05-31,31.1889
2016-04-29,31.7960
2016-03-31,32.3820
2016-02-29,32.8966
2016-01-29,33.3988
2015-12-31,33.8599
2015-11-30,34.0979
2015-10-30,34.1769
2015-09-30,34.2229
2015-08-31,34.2043
2015-07-31,34.0339
2015-06-30,33.7164
2015-05-29,33.4774
2015-04-30,33.2520
2015-03-31,32.9328
2015-02-27,32.4653
2015-01-30,31.9344
2014-12-31,31.5000
2014-11-28,31.0618
2014-10-31,30.7540
2014-09-30,30.6323
2014-08-29,30.6347
2014-07-31,30.5113
2014-06-30,30.1438
2014-05-30,29.5617
2014-04-30,28.8161
2014-03-31,27.8933
2014-02-28,26.9675
2014-01-31,26.2406
2013-12-31,25.8166
2013-11-29,25.5682
2013-10-31,25.5126
2013-09-30,25.4535
2013-08-30,25.3564
2013-07-31,25.1088
2013-06-28,24.6367
2013-05-31,23.9848
2013-04-30,23.2056
2013-03-28,22.4646
2013-02-28,21.7184
2013-01-31,21.1272
2012-12-31,20.7025
2012-11-30,20.4955
2012-10-31,20.3987
2012-09-28,20.3081
2012-08-31,20.1637
2012-07-31,19.9018
2012-06-29,19.4339
2012-05-31,18.7996
2012-04-30,18.1655
2012-03-30,17.6377
2012-02-29,17.3424
2012-01-31,17.3851
2011-12-30,17.8014
2011-11-30,18.4749
2011-10-31,19.2108
2011-09-30,19.8450
2011-08-31,20.2111
2011-07-29,20.1683
2011-06-30,19.6875
2011-05-31,18.8350
2011-04-29,17.7922
2011-03-31,16.7321
2011-02-28,15.8396
2011-01-31,15.2362
2010-12-31,14.9468
2010-11-30,14.8900
2010-10-29,14.9588
2010-09-30,15.0191
2010-08-31,14.9605
2010-07-30,14.7448
2010-06-30,14.4127
2010-05-28,14.0485
2010-04-30,13.6127
2010-03-31,13.1301
