,TRIMA_monthly_10
2022-04-04,181.3250
2022-03-31,180.4532
2022-02-28,178.1094
2022-01-31,174.2309
2021-12-31,168.6813
2021-11-30,160.8417
2021-10-29,153.3850
2021-09-30,146.8003
2021-08-31,141.3878
2021-07-30,137.4714
2021-06-30,135.4178
2021-05-28,134.2574
2021-04-30,132.5239
2021-03-31,129.6823
2021-02-26,125.7617
2021-01-29,120.6364
2020-12-31,114.1204
2020-11-30,107.5014
2020-10-30,101.5134
2020-09-30,96.5735
2020-08-31,92.6788
2020-07-31,90.3013
2020-06-30,89.2917
2020-05-29,89.0369
2020-04-30,88.6045
2020-03-31,88.3982
2020-02-28,88.1260
2020-01-31,87.8525
2019-12-31,88.0735
2019-11-29,88.8851
2019-10-31,89.8677
2019-09-30,90.4791
2019-08-30,90.7871
2019-07-31,90.4146
2019-06-28,89.6918
2019-05-31,88.7661
2019-04-30,88.0548
2019-03-29,87.1441
2019-02-28,86.1229
2019-01-31,84.6390
2018-12-31,82.5007
2018-11-30,80.2052
2018-10-31,78.1171
2018-09-28,76.4461
2018-08-31,75.1870
2018-07-31,74.6059
2018-06-29,74.3318
2018-05-31,73.7155
2018-04-30,72.6286
2018-03-29,71.3968
2018-02-28,69.8475
2018-01-31,68.0962
2017-12-29,66.2965
2017-11-30,64.5529
2017-10-31,62.5606
2017-09-29,60.3948
2017-08-31,58.2505
2017-07-31,56.1850
2017-06-30,54.4733
2017-05-31,53.1433
2017-04-28,52.4604
2017-03-31,52.1914
2017-02-28,52.3341
2017-01-31,52.5259
2016-12-30,52.5337
2016-11-30,52.2239
2016-10-31,51.6242
2016-09-30,50.9296
2016-08-31,50.1977
2016-07-29,49.7228
2016-06-30,49.3292
2016-05-31,49.2628
2016-04-29,49.3089
2016-03-31,49.3768
2016-02-29,49.3908
2016-01-29,49.5064
2015-12-31,49.7444
2015-11-30,49.7787
2015-10-30,49.6094
2015-09-30,49.1653
2015-08-31,48.4978
2015-07-31,47.4074
2015-06-30,46.1262
2015-05-29,45.0090
2015-04-30,44.1970
2015-03-31,43.7211
2015-02-27,43.4833
2015-01-30,43.4435
2014-12-31,43.5211
2014-11-28,43.5979
2014-10-31,43.4898
2014-09-30,43.2172
2014-08-29,42.7683
2014-07-31,42.1458
2014-06-30,41.2727
2014-05-30,40.1831
2014-04-30,38.9685
2014-03-31,37.6964
2014-02-28,36.3348
2014-01-31,34.9714
2013-12-31,33.7770
2013-11-29,32.8308
2013-10-31,32.2020
2013-09-30,31.7649
2013-08-30,31.5762
2013-07-31,31.5289
2013-06-28,31.4064
2013-05-31,31.0281
2013-04-30,30.3647
2013-03-28,29.5011
2013-02-28,28.4671
2013-01-31,27.4597
2012-12-31,26.6136
2012-11-30,26.0668
2012-10-31,25.6597
2012-09-28,25.2303
2012-08-31,24.6643
2012-07-31,23.9370
2012-06-29,22.9520
2012-05-31,21.8854
2012-04-30,21.0167
2012-03-30,20.6082
2012-02-29,20.6950
2012-01-31,21.2880
2011-12-30,22.2346
2011-11-30,23.2809
2011-10-31,24.1454
2011-09-30,24.6998
2011-08-31,24.8781
2011-07-29,24.6832
2011-06-30,24.2764
2011-05-31,23.6629
2011-04-29,22.8930
2011-03-31,22.0996
2011-02-28,21.4378
2011-01-31,20.9229
