,TRIMA_monthly_10
2022-04-04,39.7303
2022-03-31,40.9085
2022-02-28,42.1524
2022-01-31,42.9911
2021-12-31,43.4356
2021-11-30,43.5366
2021-10-29,43.2372
2021-09-30,42.5915
2021-08-31,42.1348
2021-07-30,41.9759
2021-06-30,42.0119
2021-05-28,42.6152
2021-04-30,43.5896
2021-03-31,44.8305
2021-02-26,46.2094
2021-01-29,47.7161
2020-12-31,48.9019
2020-11-30,49.7040
2020-10-30,50.2945
2020-09-30,50.5595
2020-08-31,50.4081
2020-07-31,50.1763
2020-06-30,50.2439
2020-05-29,50.0605
2020-04-30,49.8958
2020-03-31,49.7170
2020-02-28,49.2573
2020-01-31,48.3882
2019-12-31,47.3977
2019-11-29,46.5647
2019-10-31,45.6219
2019-09-30,44.6932
2019-08-30,44.5611
2019-07-31,45.3742
2019-06-28,46.8354
2019-05-31,49.4030
2019-04-30,53.3109
2019-03-29,57.6519
2019-02-28,61.6338
2019-01-31,65.1528
2018-12-31,68.1936
2018-11-30,70.3195
2018-10-31,71.6907
2018-09-28,73.1637
2018-08-31,74.8279
2018-07-31,76.1926
2018-06-29,77.4516
2018-05-31,78.3291
2018-04-30,78.2834
2018-03-29,77.4460
2018-02-28,76.0783
2018-01-31,74.4539
2017-12-29,72.3392
2017-11-30,70.5746
2017-10-31,69.2066
2017-09-29,68.5172
2017-08-31,68.4588
2017-07-31,69.2468
2017-06-30,70.9649
2017-05-31,73.1478
2017-04-28,75.5624
2017-03-31,77.7922
2017-02-28,80.0289
2017-01-31,81.8828
2016-12-30,84.3212
2016-11-30,87.3684
2016-10-31,91.8099
2016-09-30,97.6088
2016-08-31,104.6282
2016-07-29,112.4238
2016-06-30,120.0382
2016-05-31,127.7584
2016-04-29,135.2819
2016-03-31,142.3956
2016-02-29,148.8938
2016-01-29,155.2767
2015-12-31,160.1860
2015-11-30,162.7794
2015-10-30,162.9212
2015-09-30,161.2804
2015-08-31,157.9464
2015-07-31,153.6960
2015-06-30,149.8457
2015-05-29,147.0520
2015-04-30,144.7578
2015-03-31,142.7305
2015-02-27,140.7004
2015-01-30,138.6341
2014-12-31,136.8774
2014-11-28,135.6355
2014-10-31,135.2010
2014-09-30,135.6674
2014-08-29,137.1737
2014-07-31,138.3350
2014-06-30,138.0742
2014-05-30,136.3576
2014-04-30,133.4617
2014-03-31,129.0476
2014-02-28,123.6321
2014-01-31,118.6043
2013-12-31,114.7350
2013-11-29,111.5590
2013-10-31,108.6441
2013-09-30,106.4288
2013-08-30,104.4004
2013-07-31,102.3764
2013-06-28,100.5278
2013-05-31,99.3041
2013-04-30,99.0012
2013-03-28,99.4906
2013-02-28,100.1282
2013-01-31,100.5422
2012-12-31,100.6657
2012-11-30,100.1735
2012-10-31,98.7072
2012-09-28,96.6076
2012-08-31,94.6300
2012-07-31,92.6001
2012-06-29,90.5916
2012-05-31,88.8876
2012-04-30,87.6465
2012-03-30,86.3023
2012-02-29,85.0274
2012-01-31,83.9423
2011-12-30,82.5797
2011-11-30,80.8264
2011-10-31,78.8286
2011-09-30,76.4654
2011-08-31,73.3398
2011-07-29,70.0078
2011-06-30,66.7666
2011-05-31,63.4714
2011-04-29,60.4121
2011-03-31,57.9855
2011-02-28,56.2694
2011-01-31,54.8709
2010-12-31,53.8905
2010-11-30,53.1890
2010-10-29,52.2650
2010-09-30,50.7909
2010-08-31,48.8831
2010-07-30,46.4246
2010-06-30,43.4497
2010-05-28,40.2269
2010-04-30,37.0683
2010-03-31,34.1267
2010-02-26,31.5051
2010-01-29,29.2870
2009-12-31,27.3950
2009-11-30,25.7342
2009-10-30,24.4979
2009-09-30,23.7914
2009-08-31,23.6440
2009-07-31,24.0084
2009-06-30,25.0564
2009-05-29,26.4809
2009-04-30,27.9461
2009-03-31,29.1723
2009-02-27,30.2247
2009-01-30,31.0803
2008-12-31,31.4728
2008-11-28,31.6449
2008-10-31,31.7037
2008-09-30,31.7932
2008-08-29,31.5081
2008-07-31,30.7360
2008-06-30,29.5281
2008-05-30,28.0757
2008-04-30,26.1695
2008-03-31,23.9781
2008-02-29,21.9623
2008-01-31,20.2908
2007-12-31,18.8854
2007-11-30,17.7211
2007-10-31,16.9707
2007-09-28,16.4872
2007-08-31,16.0605
2007-07-31,15.7093
2007-06-29,15.4554
2007-05-31,15.2252
2007-04-30,15.0199
2007-03-30,14.8610
2007-02-28,14.7358
2007-01-31,14.5747
2006-12-29,14.4107
2006-11-30,14.2815
2006-10-31,14.1807
2006-09-29,14.0446
2006-08-31,13.8978
2006-07-31,13.6956
2006-06-30,13.4429
2006-05-31,13.1518
2006-04-28,12.8457
2006-03-31,12.5784
2006-02-28,12.4155
2006-01-31,12.4525
2005-12-30,12.6734
2005-11-30,13.0366
2005-10-31,13.5212
2005-09-30,14.0719
2005-08-31,14.5522
2005-07-29,14.8899
2005-06-30,15.1746
2005-05-31,15.4252
2005-04-29,15.5667
2005-03-31,15.6854
2005-02-28,15.8773
2005-01-31,16.1233
2004-12-31,16.2963
2004-11-30,16.4803
2004-10-29,16.6173
2004-09-30,16.5932
2004-08-31,16.3253
2004-07-30,15.8438
2004-06-30,15.1576
2004-05-28,14.3142
2004-04-30,13.5545
2004-03-31,12.9429
2004-02-27,12.5441
2004-01-30,12.4077
2003-12-31,12.4038
2003-11-28,12.3440
2003-10-31,12.1788
2003-09-30,11.9306
