,TRIMA_monthly_10
2022-04-04,46.9570
2022-03-31,45.3427
2022-02-28,44.2614
2022-01-31,43.8778
2021-12-31,43.9126
2021-11-30,44.1624
2021-10-29,44.4143
2021-09-30,44.4654
2021-08-31,44.0954
2021-07-30,43.0569
2021-06-30,41.3948
2021-05-28,39.2836
2021-04-30,36.9865
2021-03-31,34.5343
2021-02-26,32.2399
2021-01-29,30.3075
2020-12-31,28.7465
2020-11-30,27.5073
2020-10-30,26.6698
2020-09-30,26.2822
2020-08-31,26.0752
2020-07-31,26.0479
2020-06-30,26.2152
2020-05-29,26.4440
2020-04-30,26.6062
2020-03-31,26.8104
