,TRIMA_monthly_10
2022-04-04,275.7215
2022-03-31,277.8357
2022-02-28,278.7853
2022-01-31,279.1471
2021-12-31,279.2342
2021-11-30,278.5866
2021-10-29,277.7035
2021-09-30,275.9586
2021-08-31,273.9625
2021-07-30,270.7463
2021-06-30,268.5126
2021-05-28,268.2651
2021-04-30,269.1424
2021-03-31,269.6459
2021-02-26,269.3203
2021-01-29,266.8478
2020-12-31,260.0417
2020-11-30,250.2591
2020-10-30,239.9470
2020-09-30,230.6549
2020-08-31,222.8128
2020-07-31,217.7326
2020-06-30,215.7004
2020-05-29,215.4283
2020-04-30,215.0515
2020-03-31,214.5858
2020-02-28,213.4926
2020-01-31,211.4679
2019-12-31,208.2778
2019-11-29,204.0236
2019-10-31,198.0516
2019-09-30,191.0405
2019-08-30,182.9327
2019-07-31,174.1931
2019-06-28,166.1078
2019-05-31,159.5550
2019-04-30,155.0662
2019-03-29,151.7782
2019-02-28,150.1088
2019-01-31,149.4308
2018-12-31,148.9705
2018-11-30,148.3481
2018-10-31,147.9817
2018-09-28,147.8523
2018-08-31,147.5327
2018-07-31,147.3787
2018-06-29,147.1378
2018-05-31,146.3214
2018-04-30,144.4752
2018-03-29,141.9553
2018-02-28,138.9578
2018-01-31,135.6612
2017-12-29,132.3802
2017-11-30,129.7394
2017-10-31,127.6572
2017-09-29,126.1650
2017-08-31,125.2525
2017-07-31,124.5817
2017-06-30,124.4759
2017-05-31,124.8888
2017-04-28,125.5684
2017-03-31,126.1881
2017-02-28,126.9638
2017-01-31,127.6902
2016-12-30,127.8171
2016-11-30,126.9930
2016-10-31,125.5669
2016-09-30,123.8530
2016-08-31,121.6132
2016-07-29,119.3343
2016-06-30,117.2548
2016-05-31,116.0336
2016-04-29,115.6081
2016-03-31,115.5405
2016-02-29,115.9515
2016-01-29,116.9598
2015-12-31,118.4396
2015-11-30,119.9385
2015-10-30,121.3354
2015-09-30,122.6663
2015-08-31,123.7950
2015-07-31,124.0121
2015-06-30,123.1727
2015-05-29,121.6064
2015-04-30,119.4511
2015-03-31,116.9431
2015-02-27,114.0167
2015-01-30,111.2072
2014-12-31,108.7326
2014-11-28,106.3101
2014-10-31,103.5845
2014-09-30,101.0583
2014-08-29,98.7032
2014-07-31,96.4248
2014-06-30,94.1368
2014-05-30,92.0677
2014-04-30,90.5627
2014-03-31,88.8170
2014-02-28,86.9152
2014-01-31,84.7608
2013-12-31,82.6046
2013-11-29,79.9261
2013-10-31,77.2227
2013-09-30,74.7086
2013-08-30,72.4856
2013-07-31,70.5401
2013-06-28,68.9053
2013-05-31,67.7480
2013-04-30,66.6116
2013-03-28,65.6979
2013-02-28,64.9343
2013-01-31,64.4995
2012-12-31,64.4008
2012-11-30,64.6870
2012-10-31,65.2584
2012-09-28,66.0494
2012-08-31,66.7584
2012-07-31,67.2512
2012-06-29,67.1497
2012-05-31,66.6375
2012-04-30,66.0279
2012-03-30,65.5594
2012-02-29,65.3632
2012-01-31,65.8039
2011-12-30,66.8142
2011-11-30,68.0675
2011-10-31,69.0212
2011-09-30,69.5695
2011-08-31,69.6594
2011-07-29,69.1333
2011-06-30,68.1671
2011-05-31,66.7933
2011-04-29,65.1767
2011-03-31,63.1341
2011-02-28,60.9315
2011-01-31,58.7094
2010-12-31,56.7139
2010-11-30,54.9486
2010-10-29,53.9173
2010-09-30,53.7148
2010-08-31,54.0609
2010-07-30,54.6394
2010-06-30,55.4441
2010-05-28,56.3288
2010-04-30,56.7834
2010-03-31,56.4982
2010-02-26,55.7643
2010-01-29,54.6695
2009-12-31,52.8992
2009-11-30,50.4677
2009-10-30,47.8502
2009-09-30,45.3299
2009-08-31,42.6741
2009-07-31,40.3453
2009-06-30,38.9987
2009-05-29,39.3162
2009-04-30,41.0379
2009-03-31,44.3145
2009-02-27,49.0587
2009-01-30,54.4650
2008-12-31,59.3481
2008-11-28,63.1604
2008-10-31,65.6976
2008-09-30,66.9511
2008-08-29,67.1881
2008-07-31,66.8588
2008-06-30,66.6770
2008-05-30,66.5985
2008-04-30,66.4545
2008-03-31,65.9577
2008-02-29,64.9895
2008-01-31,63.3945
2007-12-31,61.2784
2007-11-30,58.8859
2007-10-31,56.6453
2007-09-28,54.6599
2007-08-31,52.9663
2007-07-31,51.6673
2007-06-29,50.5472
2007-05-31,49.5050
2007-04-30,48.4522
2007-03-30,47.4589
2007-02-28,46.5255
2007-01-31,45.7397
2006-12-29,45.1667
2006-11-30,44.7904
2006-10-31,44.5088
2006-09-29,44.2189
2006-08-31,43.8292
2006-07-31,43.1687
2006-06-30,42.2867
2006-05-31,41.2595
2006-04-28,40.2954
2006-03-31,39.4833
2006-02-28,38.9480
2006-01-31,38.7165
2005-12-30,38.8618
2005-11-30,39.2115
2005-10-31,39.5190
2005-09-30,39.7526
2005-08-31,39.8891
2005-07-29,39.7248
2005-06-30,39.2057
2005-05-31,38.4822
2005-04-29,37.6547
2005-03-31,36.7727
2005-02-28,35.8541
2005-01-31,35.0588
2004-12-31,34.3954
2004-11-30,33.8002
2004-10-29,33.2872
2004-09-30,32.9418
2004-08-31,32.6287
2004-07-30,32.3167
2004-06-30,31.9880
2004-05-28,31.6809
2004-04-30,31.2940
2004-03-31,30.7101
2004-02-27,30.1269
2004-01-30,29.6011
2003-12-31,29.0166
2003-11-28,28.3239
2003-10-31,27.7649
2003-09-30,27.3238
2003-08-29,26.9468
2003-07-31,26.6725
2003-06-30,26.5930
2003-05-30,26.7925
2003-04-30,27.0270
2003-03-31,27.4099
2003-02-28,27.8930
2003-01-31,28.4443
2002-12-31,29.0259
2002-11-29,29.5826
2002-10-31,30.0209
2002-09-30,30.2619
2002-08-30,30.3315
2002-07-31,30.0351
2002-06-28,29.4351
2002-05-31,28.6661
2002-04-30,27.8591
2002-03-28,27.1188
2002-02-28,26.5642
2002-01-31,26.3404
2001-12-31,26.2401
2001-11-30,26.2145
2001-10-31,26.1519
2001-09-28,25.9715
2001-08-31,25.4801
2001-07-31,24.8767
2001-06-29,24.2630
2001-05-31,23.6263
2001-04-30,22.9990
2001-03-30,22.4170
2001-02-28,21.9644
2001-01-31,21.4343
2000-12-29,20.8379
2000-11-30,20.1181
2000-10-31,19.5292
2000-09-29,18.9815
