,TRIMA_monthly_10
2015-02-03,92.4234
2015-01-30,88.9433
2014-12-31,85.7022
2014-11-28,82.6440
2014-10-31,79.3993
2014-09-30,76.3507
2014-08-29,73.8434
2014-07-31,71.5263
2014-06-30,69.2831
2014-05-30,67.2310
2014-04-30,65.6902
2014-03-31,64.1381
2014-02-28,62.6684
2014-01-31,61.6076
2013-12-31,61.1846
2013-11-29,61.1178
2013-10-31,61.2492
2013-09-30,61.3805
2013-08-30,61.3474
2013-07-31,60.8056
2013-06-28,59.8563
2013-05-31,58.6418
2013-04-30,57.3752
2013-03-28,56.1425
2013-02-28,54.9946
2013-01-31,54.1287
2012-12-31,53.3554
2012-11-30,52.6711
2012-10-31,51.9925
2012-09-28,51.2492
2012-08-31,50.3018
2012-07-31,49.2471
2012-06-29,47.9793
2012-05-31,46.8475
2012-04-30,45.9604
2012-03-30,45.5280
2012-02-29,45.6516
2012-01-31,46.3807
2011-12-30,47.3610
2011-11-30,48.3435
2011-10-31,48.9658
2011-09-30,49.0575
2011-08-31,48.4771
2011-07-29,47.1587
2011-06-30,45.5045
2011-05-31,43.4541
2011-04-29,41.3251
2011-03-31,39.4286
2011-02-28,38.0337
2011-01-31,37.2474
2010-12-31,37.2651
2010-11-30,38.0221
2010-10-29,39.3568
2010-09-30,40.9209
2010-08-31,42.3736
2010-07-30,43.3446
2010-06-30,43.6778
2010-05-28,43.3137
2010-04-30,42.3238
2010-03-31,40.8796
2010-02-26,39.2770
2010-01-29,37.6124
2009-12-31,35.9410
2009-11-30,34.4204
2009-10-30,33.2294
2009-09-30,32.3403
2009-08-31,31.7631
2009-07-31,31.8246
2009-06-30,32.7358
2009-05-29,34.3081
2009-04-30,36.2482
2009-03-31,38.5038
2009-02-27,40.8163
2009-01-30,42.5906
2008-12-31,43.4142
2008-11-28,43.5702
2008-10-31,43.2394
2008-09-30,42.4044
2008-08-29,41.2005
2008-07-31,40.1242
2008-06-30,39.2977
2008-05-30,38.5212
2008-04-30,37.7432
