,TRIMA_monthly_10
2022-04-04,231.4012
2022-03-31,236.4206
2022-02-28,239.3860
2022-01-31,240.0798
2021-12-31,238.2032
2021-11-30,232.8951
2021-10-29,224.6266
2021-09-30,214.7824
2021-08-31,205.1142
2021-07-30,194.6594
2021-06-30,184.9722
2021-05-28,176.8617
2021-04-30,169.0929
2021-03-31,161.0381
2021-02-26,152.9211
2021-01-29,144.7578
2020-12-31,135.5595
2020-11-30,126.6025
2020-10-30,119.0039
2020-09-30,113.5374
2020-08-31,109.5353
2020-07-31,107.5345
2020-06-30,107.5500
2020-05-29,108.1865
2020-04-30,107.7811
2020-03-31,105.9604
2020-02-28,102.8059
2020-01-31,98.2598
2019-12-31,92.7306
2019-11-29,86.8845
2019-10-31,81.9463
2019-09-30,77.7866
2019-08-30,74.2687
2019-07-31,71.7913
2019-06-28,70.6495
2019-05-31,70.3896
2019-04-30,71.0126
2019-03-29,72.2473
2019-02-28,73.3557
2019-01-31,73.8882
2018-12-31,73.3903
2018-11-30,72.2860
2018-10-31,70.7039
2018-09-28,68.7341
2018-08-31,66.7120
2018-07-31,64.8586
2018-06-29,63.0658
2018-05-31,60.8148
2018-04-30,58.3360
2018-03-29,55.8624
2018-02-28,53.6553
2018-01-31,51.6666
2017-12-29,50.1925
2017-11-30,49.4004
2017-10-31,49.2233
2017-09-29,49.7688
2017-08-31,51.0501
2017-07-31,52.8209
2017-06-30,54.8614
2017-05-31,57.0066
2017-04-28,58.8851
2017-03-31,60.0567
2017-02-28,60.6121
2017-01-31,61.0829
2016-12-30,61.6097
2016-11-30,62.0605
2016-10-31,62.4990
2016-09-30,63.2610
2016-08-31,63.8237
2016-07-29,63.9340
2016-06-30,63.7058
2016-05-31,63.5369
2016-04-29,63.5503
2016-03-31,63.7083
2016-02-29,64.1236
2016-01-29,64.6914
2015-12-31,65.3778
2015-11-30,65.7808
2015-10-30,65.7113
2015-09-30,65.2984
2015-08-31,64.6957
2015-07-31,63.5396
2015-06-30,61.8817
2015-05-29,59.9956
2015-04-30,57.8873
2015-03-31,55.4388
2015-02-27,52.9863
2015-01-30,51.0604
2014-12-31,49.5319
2014-11-28,48.4505
2014-10-31,47.7816
2014-09-30,47.7234
2014-08-29,47.8600
2014-07-31,48.1380
2014-06-30,48.4448
2014-05-30,48.8498
2014-04-30,49.4987
2014-03-31,50.1057
2014-02-28,50.7796
2014-01-31,51.5150
2013-12-31,52.3501
2013-11-29,52.7964
2013-10-31,52.8195
2013-09-30,52.4504
2013-08-30,51.7679
2013-07-31,50.7939
2013-06-28,49.7002
2013-05-31,48.9157
2013-04-30,48.3883
2013-03-28,48.0022
2013-02-28,47.6600
2013-01-31,47.3003
2012-12-31,46.7809
2012-11-30,46.0677
2012-10-31,45.1323
2012-09-28,44.1564
2012-08-31,43.1983
2012-07-31,42.2933
2012-06-29,41.3463
2012-05-31,40.5220
2012-04-30,39.8913
2012-03-30,39.2857
2012-02-29,38.6824
2012-01-31,38.1717
2011-12-30,37.8133
2011-11-30,37.4605
2011-10-31,37.2997
2011-09-30,37.5473
2011-08-31,38.1201
2011-07-29,38.7409
2011-06-30,39.4269
2011-05-31,39.9970
2011-04-29,40.1550
2011-03-31,39.8615
2011-02-28,39.4379
2011-01-31,39.0512
2010-12-31,38.6796
2010-11-30,38.4049
2010-10-29,38.4018
2010-09-30,38.4432
2010-08-31,38.1732
2010-07-30,37.7209
2010-06-30,37.1180
2010-05-28,36.4067
2010-04-30,35.5295
2010-03-31,34.6313
2010-02-26,33.7635
2010-01-29,32.8667
2009-12-31,31.7847
2009-11-30,30.4395
2009-10-30,29.0113
2009-09-30,27.6396
2009-08-31,26.3078
2009-07-31,25.2414
2009-06-30,24.9699
2009-05-29,25.5821
2009-04-30,26.6458
2009-03-31,28.1256
2009-02-27,30.0992
2009-01-30,32.0352
2008-12-31,33.4248
2008-11-28,34.4724
2008-10-31,35.4784
2008-09-30,36.1050
2008-08-29,36.5794
2008-07-31,37.2084
2008-06-30,38.1502
2008-05-30,39.1637
2008-04-30,40.2144
2008-03-31,41.4285
2008-02-29,42.5068
2008-01-31,43.2365
2007-12-31,43.5534
2007-11-30,43.6467
2007-10-31,43.4406
2007-09-28,43.0254
2007-08-31,42.5561
2007-07-31,42.1841
2007-06-29,41.8229
2007-05-31,41.1379
2007-04-30,40.2471
2007-03-30,39.2676
2007-02-28,38.0793
2007-01-31,36.8429
2006-12-29,35.8369
2006-11-30,35.3292
2006-10-31,35.2169
2006-09-29,35.4598
2006-08-31,35.9511
2006-07-31,36.5784
2006-06-30,37.0655
2006-05-31,37.3333
2006-04-28,37.5519
2006-03-31,37.6515
2006-02-28,37.6957
2006-01-31,37.5286
2005-12-30,37.3332
2005-11-30,36.9788
2005-10-31,36.4547
2005-09-30,35.8698
2005-08-31,35.4415
2005-07-29,35.1404
2005-06-30,34.7978
2005-05-31,34.4959
2005-04-29,34.0870
2005-03-31,33.5186
2005-02-28,32.7179
2005-01-31,31.8744
2004-12-31,31.1692
2004-11-30,30.6142
2004-10-29,30.1478
2004-09-30,29.7384
2004-08-31,29.3451
2004-07-30,28.8742
2004-06-30,28.2488
2004-05-28,27.6752
2004-04-30,27.2026
2004-03-31,26.8536
2004-02-27,26.5401
2004-01-30,26.2526
2003-12-31,25.8523
2003-11-28,25.1729
2003-10-31,24.2773
2003-09-30,23.2518
2003-08-29,22.3272
2003-07-31,21.5173
2003-06-30,20.9847
2003-05-30,20.8069
2003-04-30,20.9232
2003-03-31,21.2646
2003-02-28,21.8316
2003-01-31,22.6977
2002-12-31,23.7452
2002-11-29,24.8501
2002-10-31,26.0213
2002-09-30,27.1091
2002-08-30,27.8040
2002-07-31,27.9117
2002-06-28,27.5905
2002-05-31,26.8575
2002-04-30,25.9296
2002-03-28,24.9449
2002-02-28,24.2467
2002-01-31,23.9677
2001-12-31,23.9489
2001-11-30,24.1561
2001-10-31,24.4919
2001-09-28,24.7696
2001-08-31,24.7106
2001-07-31,24.3124
2001-06-29,23.5832
2001-05-31,22.5171
2001-04-30,21.3027
2001-03-30,20.1885
2001-02-28,19.3446
2001-01-31,18.8602
2000-12-29,18.9906
2000-11-30,19.4625
2000-10-31,20.0950
2000-09-29,20.8709
