,TRIMA_monthly_10
2022-04-04,626.2850
2022-03-31,631.4380
2022-02-28,626.6990
2022-01-31,613.4010
2021-12-31,593.9070
2021-11-30,570.6700
2021-10-29,549.2607
2021-09-30,533.6747
2021-08-31,526.4907
2021-07-30,523.0853
2021-06-30,522.8490
2021-05-28,522.3890
2021-04-30,518.4343
2021-03-31,507.6117
2021-02-26,492.1950
2021-01-29,472.4143
2020-12-31,447.7343
2020-11-30,421.3220
2020-10-30,396.3897
2020-09-30,372.2533
2020-08-31,349.4883
2020-07-31,329.8613
2020-06-30,314.3410
2020-05-29,300.0447
2020-04-30,287.8117
2020-03-31,278.8167
2020-02-28,272.5940
2020-01-31,268.2707
2019-12-31,265.8437
2019-11-29,264.6980
2019-10-31,261.8983
2019-09-30,256.5850
2019-08-30,247.9080
2019-07-31,236.4607
2019-06-28,224.0647
2019-05-31,212.1450
2019-04-30,201.9740
2019-03-29,194.1723
2019-02-28,189.1310
2019-01-31,185.2883
2018-12-31,181.8757
2018-11-30,178.7533
2018-10-31,174.9140
2018-09-28,169.9273
2018-08-31,163.6170
2018-07-31,156.9870
2018-06-29,149.9380
2018-05-31,142.2980
2018-04-30,134.7800
2018-03-29,128.2693
2018-02-28,122.4727
2018-01-31,117.2103
2017-12-29,112.4400
2017-11-30,107.9747
2017-10-31,103.6613
2017-09-29,98.9043
2017-08-31,94.4937
2017-07-31,90.8660
2017-06-30,87.9367
2017-05-31,85.1933
2017-04-28,82.9820
2017-03-31,81.2227
2017-02-28,79.2983
2017-01-31,77.1037
2016-12-30,74.7850
2016-11-30,72.4003
2016-10-31,69.8567
2016-09-30,68.3690
2016-08-31,67.9417
2016-07-29,68.4523
2016-06-30,69.8280
2016-05-31,72.1597
2016-04-29,74.4290
2016-03-31,75.7773
2016-02-29,76.4400
2016-01-29,76.6007
2015-12-31,76.5400
2015-11-30,76.0463
2015-10-30,75.7077
2015-09-30,75.5003
2015-08-31,75.0977
2015-07-31,74.1530
2015-06-30,72.3650
2015-05-29,70.3260
2015-04-30,68.0323
2015-03-31,65.9640
2015-02-27,63.7383
2015-01-30,61.5723
2014-12-31,59.9487
2014-11-28,59.0260
2014-10-31,58.4540
2014-09-30,58.0720
2014-08-29,58.3237
2014-07-31,58.7003
2014-06-30,58.5803
2014-05-30,57.6000
2014-04-30,56.1563
2014-03-31,54.1653
2014-02-28,51.4663
2014-01-31,48.5780
2013-12-31,45.8707
2013-11-29,43.3447
2013-10-31,40.8107
2013-09-30,38.4763
2013-08-30,36.4593
2013-07-31,34.6237
2013-06-28,33.3510
2013-05-31,32.5613
2013-04-30,32.0930
