,TRIMA_monthly_10
2022-04-04,241.7207
2022-03-31,241.8241
2022-02-28,239.9680
2022-01-31,236.3273
2021-12-31,230.9799
2021-11-30,224.3184
2021-10-29,217.2924
2021-09-30,210.7198
2021-08-31,204.9641
2021-07-30,199.9252
2021-06-30,196.1930
2021-05-28,193.8250
2021-04-30,192.5556
2021-03-31,191.5227
2021-02-26,190.5886
2021-01-29,188.8141
2020-12-31,185.3734
2020-11-30,180.0995
2020-10-30,174.3830
2020-09-30,168.2816
2020-08-31,162.4965
2020-07-31,158.4403
2020-06-30,156.1049
2020-05-29,154.2814
2020-04-30,152.4509
2020-03-31,150.6690
2020-02-28,147.7214
2020-01-31,144.0482
2019-12-31,140.2291
2019-11-29,137.2923
2019-10-31,134.6705
2019-09-30,132.6376
2019-08-30,130.7839
2019-07-31,128.6254
2019-06-28,126.6801
2019-05-31,125.2287
2019-04-30,124.6324
2019-03-29,124.5078
2019-02-28,125.3185
2019-01-31,126.1181
2018-12-31,126.7327
2018-11-30,127.0459
2018-10-31,127.3779
2018-09-28,128.1096
2018-08-31,128.7311
2018-07-31,129.3783
2018-06-29,129.6175
2018-05-31,128.7581
2018-04-30,126.7869
2018-03-29,123.9341
2018-02-28,120.7520
2018-01-31,118.0927
2017-12-29,116.3640
2017-11-30,115.5149
2017-10-31,115.0409
2017-09-29,114.6631
2017-08-31,114.0361
2017-07-31,112.4760
2017-06-30,109.8369
2017-05-31,106.9508
2017-04-28,103.5601
2017-03-31,99.5676
2017-02-28,95.7543
2017-01-31,91.9396
2016-12-30,88.0571
2016-11-30,84.1211
2016-10-31,80.2101
2016-09-30,76.3051
2016-08-31,72.6752
2016-07-29,69.6164
2016-06-30,66.9999
2016-05-31,65.0977
2016-04-29,64.2346
2016-03-31,64.2639
2016-02-29,64.7350
2016-01-29,65.8804
2015-12-31,67.6691
2015-11-30,69.3561
2015-10-30,70.5792
2015-09-30,71.5391
2015-08-31,72.1460
2015-07-31,72.1776
2015-06-30,71.8155
2015-05-29,71.6186
2015-04-30,71.4912
2015-03-31,71.5251
2015-02-27,71.7665
2015-01-30,72.0122
2014-12-31,71.9605
2014-11-28,71.5947
2014-10-31,70.9832
2014-09-30,70.0810
2014-08-29,68.9521
2014-07-31,67.9260
2014-06-30,67.2406
2014-05-30,66.5356
2014-04-30,66.0993
2014-03-31,65.8059
2014-02-28,65.5600
2014-01-31,65.1397
2013-12-31,64.6856
2013-11-29,64.0473
2013-10-31,63.4250
2013-09-30,62.6385
2013-08-30,61.6227
2013-07-31,60.5241
2013-06-28,59.3001
2013-05-31,58.0754
2013-04-30,56.5437
2013-03-28,54.9640
2013-02-28,53.4775
2013-01-31,52.0615
2012-12-31,50.6635
2012-11-30,49.6453
2012-10-31,48.8088
2012-09-28,47.8948
2012-08-31,46.9352
2012-07-31,45.8716
2012-06-29,44.4808
2012-05-31,42.9344
2012-04-30,41.8608
2012-03-30,41.3969
2012-02-29,41.3114
2012-01-31,41.9865
2011-12-30,43.5266
2011-11-30,45.2132
2011-10-31,46.3476
2011-09-30,47.0663
2011-08-31,47.1008
2011-07-29,46.0705
2011-06-30,44.1107
2011-05-31,41.6309
2011-04-29,38.9824
2011-03-31,36.1716
2011-02-28,33.7081
2011-01-31,31.7676
2010-12-31,30.4064
2010-11-30,29.5042
2010-10-29,29.0382
2010-09-30,28.8358
2010-08-31,28.5319
2010-07-30,28.0337
2010-06-30,27.3373
2010-05-28,26.5568
2010-04-30,25.5301
2010-03-31,24.3703
2010-02-26,23.2715
2010-01-29,22.1062
2009-12-31,20.7170
2009-11-30,19.0801
2009-10-30,17.5562
2009-09-30,16.1562
2009-08-31,14.9071
2009-07-31,14.0695
2009-06-30,13.9470
2009-05-29,14.4522
2009-04-30,15.6332
2009-03-31,17.4862
2009-02-27,19.8988
2009-01-30,22.3321
2008-12-31,24.4213
2008-11-28,25.8991
2008-10-31,26.4988
2008-09-30,26.3177
2008-08-29,25.5448
2008-07-31,24.6244
2008-06-30,23.6837
2008-05-30,23.0229
2008-04-30,22.5177
2008-03-31,22.1765
2008-02-29,21.9027
2008-01-31,21.5727
2007-12-31,21.2066
2007-11-30,20.8760
2007-10-31,20.7402
2007-09-28,20.6112
2007-08-31,20.5383
2007-07-31,20.5213
2007-06-29,20.4349
2007-05-31,20.1425
2007-04-30,19.7674
2007-03-30,19.4349
2007-02-28,19.0762
2007-01-31,18.9122
2006-12-29,19.0096
2006-11-30,19.3320
2006-10-31,19.6635
2006-09-29,19.8985
2006-08-31,19.9371
2006-07-31,19.6118
2006-06-30,18.9859
2006-05-31,18.1622
2006-04-28,17.2925
2006-03-31,16.4314
2006-02-28,15.6749
2006-01-31,15.0139
2005-12-30,14.5343
2005-11-30,14.2813
2005-10-31,14.1721
2005-09-30,14.2619
2005-08-31,14.5154
2005-07-29,14.8249
2005-06-30,15.0405
2005-05-31,15.1232
2005-04-29,15.1842
2005-03-31,15.1936
2005-02-28,15.1615
2005-01-31,15.1568
2004-12-31,15.2694
2004-11-30,15.3564
2004-10-29,15.3237
2004-09-30,15.1765
2004-08-31,14.9644
2004-07-30,14.6212
2004-06-30,14.0930
2004-05-28,13.4847
2004-04-30,12.8338
2004-03-31,12.1194
2004-02-27,11.3776
2004-01-30,10.7551
2003-12-31,10.2649
2003-11-28,9.9225
2003-10-31,9.6878
2003-09-30,9.5737
2003-08-29,9.5413
2003-07-31,9.5411
2003-06-30,9.5487
2003-05-30,9.5702
2003-04-30,9.6136
2003-03-31,9.6081
2003-02-28,9.6082
2003-01-31,9.6780
2002-12-31,9.8434
2002-11-29,10.0387
2002-10-31,10.2670
2002-09-30,10.5043
2002-08-30,10.6224
2002-07-31,10.5494
2002-06-28,10.3152
2002-05-31,10.0354
2002-04-30,9.7134
2002-03-28,9.4473
2002-02-28,9.3068
2002-01-31,9.3286
2001-12-31,9.4184
2001-11-30,9.5517
2001-10-31,9.7385
2001-09-28,9.8965
2001-08-31,10.0304
2001-07-31,10.1339
2001-06-29,10.2439
2001-05-31,10.3543
2001-04-30,10.4647
2001-03-30,10.5407
2001-02-28,10.5448
2001-01-31,10.4405
2000-12-29,10.2149
2000-11-30,9.8399
