,TRIMA_monthly_10
2022-04-04,0.0109
2022-03-31,0.0126
2022-02-28,0.0145
2022-01-31,0.0168
2021-12-31,0.0193
2021-11-30,0.0223
2021-10-29,0.0254
2021-09-30,0.0282
2021-08-31,0.0303
2021-07-30,0.0319
2021-06-30,0.0329
2021-05-28,0.0329
2021-04-30,0.0326
2021-03-31,0.0327
2021-02-26,0.0337
2021-01-29,0.0353
2020-12-31,0.0376
2020-11-30,0.0403
2020-10-30,0.0442
2020-09-30,0.0469
2020-08-31,0.0485
2020-07-31,0.0491
2020-06-30,0.0491
2020-05-29,0.0473
2020-04-30,0.0443
2020-03-31,0.0421
2020-02-28,0.0407
2020-01-31,0.0396
2019-12-31,0.0389
2019-11-29,0.0399
2019-10-31,0.0408
2019-09-30,0.0424
2019-08-30,0.0441
2019-07-31,0.0461
2019-06-28,0.0485
2019-05-31,0.0517
2019-04-30,0.0558
2019-03-29,0.0611
2019-02-28,0.0709
2019-01-31,0.0852
2018-12-31,0.1032
2018-11-30,0.1244
2018-10-31,0.1534
2018-09-28,0.1845
2018-08-31,0.2230
2018-07-31,0.3166
2018-06-29,0.4383
2018-05-31,0.6243
2018-04-30,0.8900
2018-03-29,1.3659
2018-02-28,1.9294
2018-01-31,2.3936
2017-12-29,2.7444
2017-11-30,2.9279
2017-10-31,2.7899
2017-09-29,2.2712
2017-08-31,1.6528
2017-07-31,1.0742
2017-06-30,0.5766
2017-05-31,0.1779
2017-01-27,0.0124
2016-12-28,0.1719
2016-09-08,0.4896
2016-08-15,0.9627
2016-07-06,1.5985
2016-05-27,2.3772
2016-04-20,3.1364
2016-03-17,3.7319
2016-02-23,4.1631
2016-01-28,4.4329
2014-12-15,4.5556
2014-11-28,4.5597
2014-10-31,4.5816
2014-09-30,4.6265
2014-08-29,4.6830
2014-07-31,4.7444
2014-06-30,4.7919
2014-05-30,4.8192
2014-04-30,4.8461
2014-03-31,4.8437
2014-02-28,4.8399
2014-01-31,4.8452
2013-12-31,4.8734
2013-11-29,4.8993
2013-10-31,4.9441
2013-09-30,4.9950
2013-08-30,5.0030
2013-07-31,4.9473
2013-06-28,4.8419
2013-05-31,4.7108
2013-04-30,4.5388
2013-03-28,4.3712
2013-02-28,4.2472
2013-01-31,4.1619
2012-12-31,4.0899
2012-11-30,4.0387
2012-10-31,3.9904
2012-09-28,3.9329
2012-08-31,3.8637
2012-07-31,3.8008
2012-06-29,3.7298
2012-05-31,3.6708
2012-04-30,3.6524
2012-03-30,3.6656
2012-02-29,3.7107
2012-01-31,3.8198
2011-12-30,3.9933
2011-11-30,4.1810
2011-10-31,4.3632
2011-09-30,4.5452
2011-08-31,4.6869
2011-07-29,4.7531
2011-06-30,4.7346
2011-05-31,4.6415
2011-04-29,4.4838
2011-03-31,4.2710
2011-02-28,4.0467
2011-01-31,3.8460
2010-12-31,3.7030
2010-11-30,3.6014
2010-10-29,3.5448
2010-09-30,3.5080
2010-08-31,3.4733
2010-07-30,3.4179
2010-06-30,3.3423
2010-05-28,3.2712
2010-04-30,3.2073
2010-03-31,3.1560
2010-02-26,3.1373
2010-01-29,3.1402
2009-12-31,3.1365
2009-11-30,3.1176
2009-10-30,3.0921
2009-09-30,3.0549
2009-08-31,2.9931
2009-07-31,2.9261
2009-06-30,2.9229
2009-05-29,3.0118
2009-04-30,3.1676
2009-03-31,3.3825
2009-02-27,3.6690
2009-01-30,3.9274
2008-12-31,4.0716
2008-11-28,4.1002
2008-10-31,4.0520
2008-09-30,3.9386
2008-08-29,3.7803
2008-07-31,3.6918
2008-06-30,3.6635
2008-05-30,3.6737
2008-04-30,3.7054
2008-03-31,3.8085
2008-02-29,3.9207
2008-01-31,4.0213
2007-12-31,4.1410
2007-11-30,4.2637
2007-10-31,4.3380
2007-09-28,4.3161
2007-08-31,4.2530
2007-07-31,4.1420
2007-06-29,3.9913
2007-05-31,3.8233
2007-04-30,3.6777
2007-03-30,3.5517
2007-02-28,3.4372
2007-01-31,3.3422
2006-12-29,3.2702
2006-11-30,3.2358
2006-10-31,3.2434
2006-09-29,3.2988
2006-08-31,3.3866
2006-07-31,3.4797
2006-06-30,3.5882
2006-05-31,3.6899
2006-04-28,3.7613
2006-03-31,3.7797
2006-02-28,3.7578
2006-01-31,3.6806
2005-12-30,3.5586
2005-11-30,3.4015
2005-10-31,3.2480
2005-09-30,3.1176
2005-08-31,3.0024
2005-07-29,2.9183
2005-06-30,2.8369
2005-05-31,2.7453
2005-04-29,2.6367
2005-03-31,2.5466
2005-02-28,2.4897
2005-01-31,2.4891
2004-12-31,2.5537
2004-11-30,2.6947
2004-10-29,2.8778
2004-09-30,3.0218
2004-08-31,3.1074
2004-07-30,3.1312
2004-06-30,3.0773
2004-05-28,2.9521
2004-04-30,2.7926
2004-03-31,2.6604
2004-02-27,2.5609
2004-01-30,2.4730
2003-12-31,2.3829
2003-11-28,2.3014
2003-10-31,2.2011
2003-09-30,2.0839
2003-08-29,1.9777
2003-07-31,1.9071
2003-06-30,1.8653
2003-05-30,1.8460
2003-04-30,1.8431
2003-03-31,1.8658
2003-02-28,1.9092
2003-01-31,2.0008
2002-12-31,2.2364
2002-11-29,2.5818
2002-10-31,3.0523
2002-09-30,3.5781
2002-08-30,4.1157
2002-07-31,4.5457
2002-06-28,4.7964
2002-05-31,4.9153
2002-04-30,4.9525
2002-03-28,4.9665
2002-02-28,4.9428
2002-01-31,4.9856
2001-12-31,5.0374
2001-11-30,5.0602
2001-10-31,5.0328
2001-09-28,4.8952
2001-08-31,4.6974
2001-07-31,4.4441
2001-06-29,4.1984
2001-05-31,3.9746
2001-04-30,3.7987
2001-03-30,3.7430
2001-02-28,3.7703
2001-01-31,3.8855
2000-12-29,4.1811
2000-11-30,4.7090
2000-10-31,5.3683
2000-09-29,6.3693
