,TRIMA_monthly_10
2022-04-04,217.5293
2022-03-31,214.2626
2022-02-28,214.1562
2022-01-31,216.5271
2021-12-31,221.1346
2021-11-30,225.7318
2021-10-29,229.6886
2021-09-30,230.5034
2021-08-31,228.5646
2021-07-30,222.6140
2021-06-30,214.3870
2021-05-28,205.5673
2021-04-30,196.3073
2021-03-31,188.0340
2021-02-26,182.0834
2021-01-29,179.4622
2020-12-31,178.1544
2020-11-30,178.4725
2020-10-30,180.0999
2020-09-30,182.6599
2020-08-31,184.3643
2020-07-31,185.2497
2020-06-30,185.1264
2020-05-29,183.4189
2020-04-30,180.4322
2020-03-31,175.8328
2020-02-28,170.1081
2020-01-31,164.5727
2019-12-31,160.2754
2019-11-29,157.3754
2019-10-31,156.9772
2019-09-30,159.3232
2019-08-30,164.7621
2019-07-31,171.6961
2019-06-28,179.5083
2019-05-31,186.8009
2019-04-30,192.3762
2019-03-29,194.8473
2019-02-28,193.7698
2019-01-31,189.7807
2018-12-31,184.0193
2018-11-30,179.1665
2018-10-31,175.9051
2018-09-28,175.4809
2018-08-31,177.8029
2018-07-31,182.2703
2018-06-29,187.1173
2018-05-31,190.5731
2018-04-30,191.8179
2018-03-29,190.5218
2018-02-28,186.7551
2018-01-31,181.0341
2017-12-29,174.4461
2017-11-30,167.9100
2017-10-31,161.6449
2017-09-29,155.9159
2017-08-31,150.6535
2017-07-31,145.4849
2017-06-30,140.8697
2017-05-31,136.4741
2017-04-28,132.6250
2017-03-31,129.4639
2017-02-28,127.3106
2017-01-31,126.3266
2016-12-30,126.2400
2016-11-30,127.0836
2016-10-31,128.2529
2016-09-30,130.2337
2016-08-31,131.7953
2016-07-29,132.9838
2016-06-30,133.7305
2016-05-31,134.3658
2016-04-29,134.7458
2016-03-31,135.4134
2016-02-29,136.4192
2016-01-29,137.1926
2015-12-31,137.7459
2015-11-30,137.3338
2015-10-30,135.1987
2015-09-30,130.9488
2015-08-31,125.7687
2015-07-31,119.9533
2015-06-30,113.5005
2015-05-29,107.3812
2015-04-30,102.6400
2015-03-31,98.7788
2015-02-27,95.3082
2015-01-30,92.4644
2014-12-31,90.2736
2014-11-28,88.1394
2014-10-31,86.2384
2014-09-30,84.6165
2014-08-29,83.5528
2014-07-31,82.6147
2014-06-30,81.9415
2014-05-30,81.3619
2014-04-30,80.6540
2014-03-31,79.5358
2014-02-28,77.8827
2014-01-31,76.1027
2013-12-31,73.8808
2013-11-29,71.2755
2013-10-31,68.5226
2013-09-30,65.7855
2013-08-30,62.8904
2013-07-31,59.9721
2013-06-28,57.2176
2013-05-31,54.6859
2013-04-30,52.1872
2013-03-28,49.8906
2013-02-28,47.8167
2013-01-31,46.0831
2012-12-31,44.8296
2012-11-30,44.1078
2012-10-31,43.8400
2012-09-28,43.7776
2012-08-31,43.8794
2012-07-31,43.8508
2012-06-29,43.6387
2012-05-31,43.3654
2012-04-30,43.3188
2012-03-30,43.5692
2012-02-29,44.0662
2012-01-31,44.8828
2011-12-30,45.6901
2011-11-30,46.1840
2011-10-31,46.1188
2011-09-30,45.3893
2011-08-31,44.1530
2011-07-29,42.4608
2011-06-30,40.6444
2011-05-31,38.7614
2011-04-29,36.9938
2011-03-31,35.4702
