,TRIMA_monthly_10
2022-04-04,351.0900
2022-03-31,349.2749
2022-02-28,350.0117
2022-01-31,352.6200
2021-12-31,355.9947
2021-11-30,359.6427
2021-10-29,360.7877
2021-09-30,360.1426
2021-08-31,357.1527
2021-07-30,350.7868
2021-06-30,343.5751
2021-05-28,338.8191
2021-04-30,334.0803
2021-03-31,328.1147
2021-02-26,324.0699
2021-01-29,320.1696
2020-12-31,312.9349
2020-11-30,303.7072
2020-10-30,296.7485
2020-09-30,291.0627
2020-08-31,285.5393
2020-07-31,283.2706
2020-06-30,284.2443
2020-05-29,284.6855
2020-04-30,283.5949
2020-03-31,281.6735
2020-02-28,278.3540
2020-01-31,273.3027
2019-12-31,267.3590
2019-11-29,260.9969
2019-10-31,253.7482
2019-09-30,245.3486
2019-08-30,236.0353
2019-07-31,226.0512
2019-06-28,217.5067
2019-05-31,210.6699
2019-04-30,205.8970
2019-03-29,203.0445
2019-02-28,201.6978
2019-01-31,200.1438
2018-12-31,197.3438
2018-11-30,193.6751
2018-10-31,188.7998
2018-09-28,182.8070
2018-08-31,176.1530
2018-07-31,170.0886
2018-06-29,164.2197
2018-05-31,157.9157
2018-04-30,151.7452
2018-03-29,145.8978
2018-02-28,140.1171
2018-01-31,134.3890
2017-12-29,129.1117
2017-11-30,124.4354
2017-10-31,120.0355
2017-09-29,115.9434
2017-08-31,112.2365
2017-07-31,109.1623
2017-06-30,106.4851
2017-05-31,104.0590
2017-04-28,101.8659
2017-03-31,99.8550
2017-02-28,97.9438
2017-01-31,96.0552
2016-12-30,94.3796
2016-11-30,92.7503
2016-10-31,91.4114
2016-09-30,90.5759
2016-08-31,90.1299
2016-07-29,89.9830
2016-06-30,90.0099
2016-05-31,90.4136
2016-04-29,90.7878
2016-03-31,90.9749
2016-02-29,90.9189
2016-01-29,90.7228
2015-12-31,90.2333
2015-11-30,89.4043
2015-10-30,88.2082
2015-09-30,86.9595
2015-08-31,85.8329
2015-07-31,84.6191
2015-06-30,83.0810
2015-05-29,81.5792
2015-04-30,80.0621
2015-03-31,78.3030
2015-02-27,76.4079
2015-01-30,74.5870
2014-12-31,73.2493
2014-11-28,72.2246
2014-10-31,71.6527
2014-09-30,71.7460
2014-08-29,72.1526
2014-07-31,72.4765
2014-06-30,72.5068
2014-05-30,71.9486
2014-04-30,70.6097
2014-03-31,68.4591
2014-02-28,65.7663
2014-01-31,62.7903
2013-12-31,59.9409
2013-11-29,57.2768
2013-10-31,55.1475
2013-09-30,53.3596
2013-08-30,51.8346
2013-07-31,50.4366
2013-06-28,49.0365
2013-05-31,47.6304
2013-04-30,46.2300
2013-03-28,44.8952
2013-02-28,43.5928
2013-01-31,42.5461
2012-12-31,41.7014
2012-11-30,41.1059
2012-10-31,40.4482
2012-09-28,39.8695
2012-08-31,39.2181
2012-07-31,38.3336
2012-06-29,37.1336
2012-05-31,35.9052
2012-04-30,34.6931
2012-03-30,33.3571
2012-02-29,32.0769
2012-01-31,30.8979
2011-12-30,29.7974
2011-11-30,28.5813
2011-10-31,27.3803
2011-09-30,26.2119
2011-08-31,25.1107
2011-07-29,24.1027
2011-06-30,23.2880
2011-05-31,22.5507
2011-04-29,21.9730
2011-03-31,21.4755
2011-02-28,20.9800
2011-01-31,20.5965
2010-12-31,20.4397
2010-11-30,20.4477
2010-10-29,20.6580
2010-09-30,21.1562
2010-08-31,21.7522
2010-07-30,22.1631
2010-06-30,22.3299
2010-05-28,22.3036
2010-04-30,21.9251
2010-03-31,21.1460
2010-02-26,20.2557
2010-01-29,19.4163
2009-12-31,18.5364
2009-11-30,17.6920
2009-10-30,16.9430
2009-09-30,16.3201
2009-08-31,15.7117
2009-07-31,15.1005
2009-06-30,14.6596
2009-05-29,14.6647
2009-04-30,15.0842
2009-03-31,15.9833
2009-02-27,17.5035
2009-01-30,19.3997
2008-12-31,21.1747
2008-11-28,22.4477
2008-10-31,23.2223
2008-09-30,23.3303
2008-08-29,22.6949
2008-07-31,21.6419
2008-06-30,20.5190
2008-05-30,19.3468
2008-04-30,18.1877
2008-03-31,17.2122
2008-02-29,16.3527
2008-01-31,15.4836
2007-12-31,14.6498
2007-11-30,13.8673
2007-10-31,13.0850
2007-09-28,12.2521
2007-08-31,11.5141
2007-07-31,10.7894
2007-06-29,10.0463
2007-05-31,9.2978
2007-04-30,8.5556
2007-03-30,7.8060
