,TRIMA_monthly_10
2022-04-04,77.2471
2022-03-31,76.3880
2022-02-28,76.0868
2022-01-31,76.1454
2021-12-31,76.4588
2021-11-30,76.9009
2021-10-29,77.2844
2021-09-30,77.1973
2021-08-31,76.5428
2021-07-30,74.9329
2021-06-30,72.7788
2021-05-28,70.0841
2021-04-30,66.9048
2021-03-31,63.4106
2021-02-26,60.3487
2021-01-29,57.8652
2020-12-31,55.4803
2020-11-30,53.8891
2020-10-30,53.8415
2020-09-30,55.2752
2020-08-31,57.4693
2020-07-31,60.9283
2020-06-30,65.2526
2020-05-29,68.9080
2020-04-30,71.1811
2020-03-31,72.2058
2020-02-28,72.1355
2020-01-31,70.7135
2019-12-31,68.6594
2019-11-29,66.8188
2019-10-31,65.2946
2019-09-30,63.8862
2019-08-30,62.7278
2019-07-31,61.9876
2019-06-28,61.6550
2019-05-31,61.6881
2019-04-30,62.0730
2019-03-29,62.6775
2019-02-28,63.1866
2019-01-31,63.2348
2018-12-31,62.6626
2018-11-30,61.5305
2018-10-31,60.0951
2018-09-28,58.5023
2018-08-31,56.9559
2018-07-31,55.6041
2018-06-29,54.5329
2018-05-31,53.3863
2018-04-30,52.1632
2018-03-29,50.8518
2018-02-28,49.6539
2018-01-31,48.5535
2017-12-29,47.6012
2017-11-30,46.9563
2017-10-31,46.6156
2017-09-29,46.5183
2017-08-31,46.4652
2017-07-31,46.3349
2017-06-30,46.1206
2017-05-31,45.8872
2017-04-28,45.4871
2017-03-31,45.0007
2017-02-28,44.5045
2017-01-31,44.0348
2016-12-30,43.5348
2016-11-30,42.8336
2016-10-31,41.9158
2016-09-30,40.8596
2016-08-31,39.6618
2016-07-29,38.3830
2016-06-30,37.1049
2016-05-31,36.0488
2016-04-29,35.1824
2016-03-31,34.3875
2016-02-29,33.6197
2016-01-29,32.9546
2015-12-31,32.3763
2015-11-30,31.8713
2015-10-30,31.5755
2015-09-30,31.4907
2015-08-31,31.6113
2015-07-31,31.8096
2015-06-30,32.0321
2015-05-29,32.1441
2015-04-30,32.0620
2015-03-31,31.8253
2015-02-27,31.4720
2015-01-30,31.0634
2014-12-31,30.6377
2014-11-28,30.2584
2014-10-31,29.9330
2014-09-30,29.6540
2014-08-29,29.3285
2014-07-31,28.9437
2014-06-30,28.4941
2014-05-30,27.9547
2014-04-30,27.4289
2014-03-31,26.9484
2014-02-28,26.5817
2014-01-31,26.3957
2013-12-31,26.4043
2013-11-29,26.4335
2013-10-31,26.4516
2013-09-30,26.4011
2013-08-30,26.2294
2013-07-31,25.8720
2013-06-28,25.4097
2013-05-31,24.9714
2013-04-30,24.5376
2013-03-28,24.1128
2013-02-28,23.6920
2013-01-31,23.3174
2012-12-31,22.9548
2012-11-30,22.6310
2012-10-31,22.3727
2012-09-28,22.1974
2012-08-31,22.0937
2012-07-31,21.9970
2012-06-29,21.8248
2012-05-31,21.5973
2012-04-30,21.3927
2012-03-30,21.2232
2012-02-29,21.1726
2012-01-31,21.2499
2011-12-30,21.4164
2011-11-30,21.5703
2011-10-31,21.6379
2011-09-30,21.5668
2011-08-31,21.3890
2011-07-29,21.1733
2011-06-30,20.9805
2011-05-31,20.8172
2011-04-29,20.7478
2011-03-31,20.7429
2011-02-28,20.7441
2011-01-31,20.7745
2010-12-31,20.8349
2010-11-30,20.8858
2010-10-29,20.8805
2010-09-30,20.8424
2010-08-31,20.6917
2010-07-30,20.3996
2010-06-30,19.9609
2010-05-28,19.5138
2010-04-30,18.9842
2010-03-31,18.3937
2010-02-26,17.8511
2010-01-29,17.3502
2009-12-31,16.8819
2009-11-30,16.4207
2009-10-30,16.0520
2009-09-30,15.7651
2009-08-31,15.5385
