,TRIMA_monthly_10
2022-04-04,92.7955
2022-03-31,87.0161
2022-02-28,82.0286
2022-01-31,77.7973
2021-12-31,74.9075
2021-11-30,73.2335
2021-10-29,71.1223
2021-09-30,68.2130
2021-08-31,64.8953
2021-07-30,60.6326
2021-06-30,55.3558
2021-05-28,50.1956
2021-04-30,45.9542
2021-03-31,42.7753
2021-02-26,40.9422
2021-01-29,40.6518
2020-12-31,40.9629
2020-11-30,41.9414
2020-10-30,43.6839
2020-09-30,46.3024
2020-08-31,49.1148
2020-07-31,52.5834
2020-06-30,56.6732
2020-05-29,60.3147
2020-04-30,63.3519
2020-03-31,66.0712
2020-02-28,68.4653
2020-01-31,70.5034
2019-12-31,72.8404
2019-11-29,75.3840
2019-10-31,78.0495
2019-09-30,80.2146
2019-08-30,82.2236
2019-07-31,83.8843
2019-06-28,85.9161
2019-05-31,88.2714
2019-04-30,91.6850
2019-03-29,95.5659
2019-02-28,99.6026
2019-01-31,103.0602
2018-12-31,105.1403
2018-11-30,105.8434
2018-10-31,105.0297
2018-09-28,103.2982
2018-08-31,100.7294
2018-07-31,98.2805
2018-06-29,96.0781
2018-05-31,93.8061
2018-04-30,91.4373
2018-03-29,89.0139
2018-02-28,86.7777
2018-01-31,84.5755
2017-12-29,82.8804
2017-11-30,82.1242
2017-10-31,82.0696
2017-09-29,82.6798
2017-08-31,83.8661
2017-07-31,84.9688
2017-06-30,85.6940
2017-05-31,85.9821
2017-04-28,85.3777
2017-03-31,83.8971
2017-02-28,81.8577
2017-01-31,79.6147
2016-12-30,76.9154
2016-11-30,74.1050
2016-10-31,71.5008
2016-09-30,69.1469
2016-08-31,67.0795
2016-07-29,65.8090
2016-06-30,65.2376
2016-05-31,65.3720
2016-04-29,66.0543
2016-03-31,67.1646
2016-02-29,68.3351
2016-01-29,69.8780
2015-12-31,71.5738
2015-11-30,73.4212
2015-10-30,75.1254
2015-09-30,76.8081
2015-08-31,78.0554
2015-07-31,78.6423
2015-06-30,79.1089
2015-05-29,79.8121
2015-04-30,80.9717
2015-03-31,82.9021
2015-02-27,85.4962
2015-01-30,87.9660
2014-12-31,89.8320
2014-11-28,90.6777
2014-10-31,90.0414
2014-09-30,87.9119
2014-08-29,85.0304
2014-07-31,81.9236
2014-06-30,78.8685
2014-05-30,76.1213
2014-04-30,74.0386
2014-03-31,72.1082
2014-02-28,69.9178
2014-01-31,67.2938
2013-12-31,64.5438
2013-11-29,61.6278
2013-10-31,58.9359
2013-09-30,56.6024
2013-08-30,54.9245
2013-07-31,53.7705
2013-06-28,52.8370
2013-05-31,51.9491
2013-04-30,50.8327
2013-03-28,49.4434
2013-02-28,47.8597
2013-01-31,46.4088
2012-12-31,45.1921
2012-11-30,44.4382
2012-10-31,44.2368
2012-09-28,44.4165
2012-08-31,44.7552
2012-07-31,44.8192
2012-06-29,44.2370
2012-05-31,43.2378
2012-04-30,42.0597
2012-03-30,40.9034
2012-02-29,40.1117
2012-01-31,40.2215
2011-12-30,41.3044
2011-11-30,42.7252
2011-10-31,44.1232
2011-09-30,45.2608
2011-08-31,45.7807
2011-07-29,45.3851
2011-06-30,44.3514
2011-05-31,42.8977
2011-04-29,41.5038
2011-03-31,40.4924
2011-02-28,39.9491
2011-01-31,39.9961
2010-12-31,40.4014
2010-11-30,41.0334
2010-10-29,41.4686
2010-09-30,41.6655
2010-08-31,41.3753
2010-07-30,40.6585
2010-06-30,39.7088
2010-05-28,38.5502
2010-04-30,37.1776
2010-03-31,35.6514
2010-02-26,34.3661
2010-01-29,32.9587
2009-12-31,31.4583
2009-11-30,29.8807
2009-10-30,28.6261
2009-09-30,27.5385
2009-08-31,26.8683
2009-07-31,26.8413
2009-06-30,27.6015
2009-05-29,29.2034
2009-04-30,31.2778
2009-03-31,34.0835
2009-02-27,37.2505
2009-01-30,40.6221
2008-12-31,43.6633
2008-11-28,46.4534
2008-10-31,48.1674
2008-09-30,48.6994
2008-08-29,47.9131
2008-07-31,46.1256
2008-06-30,43.4788
2008-05-30,40.3017
2008-04-30,37.4672
2008-03-31,35.0432
2008-02-29,33.1173
2008-01-31,31.6407
2007-12-31,30.8635
2007-11-30,30.3294
2007-10-31,30.0056
2007-09-28,29.6174
2007-08-31,29.3511
2007-07-31,29.0036
2007-06-29,28.5648
2007-05-31,28.0998
2007-04-30,27.8499
2007-03-30,27.7829
2007-02-28,27.7444
2007-01-31,27.8433
2006-12-29,28.0778
2006-11-30,28.2790
2006-10-31,28.5280
2006-09-29,28.8994
2006-08-31,29.3040
2006-07-31,29.5799
2006-06-30,29.8606
2006-05-31,29.9506
2006-04-28,29.6644
2006-03-31,29.0679
2006-02-28,28.2059
2006-01-31,27.0273
2005-12-30,25.5394
2005-11-30,24.1225
2005-10-31,22.6047
2005-09-30,21.0973
2005-08-31,19.6980
2005-07-29,18.4618
2005-06-30,17.2597
2005-05-31,16.1581
2005-04-29,15.2723
2005-03-31,14.4762
2005-02-28,13.7277
2005-01-31,13.0774
2004-12-31,12.5189
2004-11-30,11.9430
2004-10-29,11.3222
2004-09-30,10.7568
2004-08-31,10.2314
2004-07-30,9.7936
2004-06-30,9.4183
2004-05-28,9.1533
2004-04-30,8.9364
2004-03-31,8.7683
2004-02-27,8.6565
2004-01-30,8.5406
2003-12-31,8.4241
2003-11-28,8.3445
2003-10-31,8.2943
2003-09-30,8.2234
2003-08-29,8.1556
2003-07-31,8.1003
2003-06-30,8.0283
2003-05-30,7.9127
2003-04-30,7.7799
2003-03-31,7.6750
2003-02-28,7.5874
2003-01-31,7.5615
2002-12-31,7.6104
2002-11-29,7.6919
2002-10-31,7.7729
2002-09-30,7.8349
2002-08-30,7.8190
2002-07-31,7.7235
2002-06-28,7.5473
2002-05-31,7.3490
2002-04-30,7.1638
2002-03-28,6.9953
2002-02-28,6.9419
2002-01-31,7.0410
2001-12-31,7.2469
2001-11-30,7.5242
2001-10-31,7.8819
2001-09-28,8.3013
2001-08-31,8.6301
2001-07-31,8.8292
2001-06-29,8.9320
2001-05-31,8.9426
2001-04-30,8.7299
2001-03-30,8.3912
2001-02-28,8.0305
2001-01-31,7.5883
2000-12-29,7.0635
2000-11-30,6.4797
2000-10-31,5.9469
2000-09-29,5.3772
