,TRIMA_monthly_10
2022-04-04,18.1444
2022-03-31,18.5084
2022-02-28,19.1776
2022-01-31,20.0425
2021-12-31,20.9382
2021-11-30,21.7470
2021-10-29,22.3609
2021-09-30,22.6636
2021-08-31,22.6638
2021-07-30,22.3230
2021-06-30,21.8297
2021-05-28,21.3771
2021-04-30,21.0193
2021-03-31,20.7125
2021-02-26,20.5269
2021-01-29,20.4337
2020-12-31,20.2291
2020-11-30,19.9248
2020-10-30,19.7078
2020-09-30,19.7250
2020-08-31,19.9607
2020-07-31,20.4803
2020-06-30,21.1927
2020-05-29,21.8227
2020-04-30,22.1216
2020-03-31,22.0073
2020-02-28,21.4879
2020-01-31,20.6475
2019-12-31,19.6745
2019-11-29,18.7524
2019-10-31,17.9552
2019-09-30,17.2986
2019-08-30,16.7902
2019-07-31,16.3806
2019-06-28,16.1142
2019-05-31,15.9604
2019-04-30,15.9453
2019-03-29,16.0449
2019-02-28,16.2196
2019-01-31,16.4274
2018-12-31,16.6100
2018-11-30,16.7640
2018-10-31,16.8418
2018-09-28,16.8492
2018-08-31,16.8023
2018-07-31,16.7539
2018-06-29,16.6795
2018-05-31,16.5632
2018-04-30,16.4555
2018-03-29,16.3552
2018-02-28,16.2338
2018-01-31,16.1132
2017-12-29,16.0491
2017-11-30,16.0345
2017-10-31,16.0142
2017-09-29,16.0853
2017-08-31,16.2120
2017-07-31,16.3140
2017-06-30,16.4094
2017-05-31,16.5610
2017-04-28,16.6526
2017-03-31,16.6218
2017-02-28,16.5432
2017-01-31,16.4503
2016-12-30,16.2658
2016-11-30,15.9831
2016-10-31,15.7113
2016-09-30,15.4486
2016-08-31,15.1723
2016-07-29,14.9170
2016-06-30,14.7240
2016-05-31,14.5932
2016-04-29,14.5583
2016-03-31,14.6019
2016-02-29,14.7454
2016-01-29,14.9402
2015-12-31,15.1938
2015-11-30,15.4137
2015-10-30,15.4892
2015-09-30,15.4239
2015-08-31,15.2467
2015-07-31,14.9228
2015-06-30,14.4503
2015-05-29,14.0093
2015-04-30,13.6431
2015-03-31,13.3495
2015-02-27,13.0804
2015-01-30,12.9062
2014-12-31,12.7922
2014-11-28,12.6479
2014-10-31,12.4667
2014-09-30,12.3435
2014-08-29,12.2599
2014-07-31,12.1965
2014-06-30,12.2082
2014-05-30,12.2910
2014-04-30,12.4396
2014-03-31,12.5726
2014-02-28,12.6707
2014-01-31,12.6596
2013-12-31,12.5414
2013-11-29,12.2759
2013-10-31,11.9239
2013-09-30,11.4943
2013-08-30,11.0277
2013-07-31,10.5991
2013-06-28,10.3298
2013-05-31,10.2359
2013-04-30,10.3026
2013-03-28,10.5368
2013-02-28,10.9118
2013-01-31,11.3468
2012-12-31,11.6829
2012-11-30,11.9405
2012-10-31,12.1609
2012-09-28,12.3245
2012-08-31,12.3795
2012-07-31,12.4287
2012-06-29,12.4283
2012-05-31,12.3680
2012-04-30,12.2821
2012-03-30,12.2126
2012-02-29,12.2364
2012-01-31,12.4008
2011-12-30,12.7135
2011-11-30,13.1457
2011-10-31,13.5578
2011-09-30,13.8653
2011-08-31,14.0199
2011-07-29,13.9651
2011-06-30,13.7140
2011-05-31,13.2994
2011-04-29,12.8265
2011-03-31,12.3373
2011-02-28,11.8941
2011-01-31,11.5371
2010-12-31,11.3081
2010-11-30,11.1740
2010-10-29,11.1754
2010-09-30,11.3041
2010-08-31,11.4741
2010-07-30,11.6585
2010-06-30,11.8847
2010-05-28,12.1111
2010-04-30,12.2261
2010-03-31,12.2312
2010-02-26,12.2224
2010-01-29,12.1402
2009-12-31,11.8657
2009-11-30,11.4618
2009-10-30,11.0284
2009-09-30,10.5672
2009-08-31,10.0390
2009-07-31,9.6191
2009-06-30,9.6240
2009-05-29,10.0827
2009-04-30,10.9001
2009-03-31,12.0478
2009-02-27,13.4623
2009-01-30,14.7799
2008-12-31,15.6533
2008-11-28,16.0617
2008-10-31,16.1211
2008-09-30,15.9383
2008-08-29,15.5571
2008-07-31,15.2288
2008-06-30,15.0450
2008-05-30,14.9330
2008-04-30,14.7744
2008-03-31,14.5620
2008-02-29,14.3695
2008-01-31,14.1632
2007-12-31,14.0243
2007-11-30,14.0052
2007-10-31,14.1184
2007-09-28,14.2705
2007-08-31,14.4522
