,TRIMA_monthly_10
2022-02-28,121.4427
2022-01-31,119.5891
2021-12-31,116.6786
2021-11-30,112.7574
2021-10-29,108.5236
2021-09-30,104.2808
2021-08-31,100.6120
2021-07-30,96.7170
2021-06-30,93.2278
2021-05-28,90.3871
2021-04-30,88.0940
2021-03-31,85.5247
2021-02-26,82.8517
2021-01-29,80.3373
2020-12-31,77.5544
2020-11-30,74.6964
2020-10-30,72.2433
2020-09-30,70.7744
2020-08-31,69.8570
2020-07-31,69.6376
2020-06-30,69.9362
2020-05-29,70.1246
2020-04-30,69.8565
2020-03-31,69.1137
2020-02-28,67.7925
2020-01-31,65.8325
2019-12-31,63.6525
2019-11-29,61.5380
2019-10-31,59.3950
2019-09-30,57.2360
2019-08-30,55.3631
2019-07-31,53.7445
2019-06-28,52.5195
2019-05-31,51.7636
2019-04-30,51.5596
2019-03-29,51.6058
2019-02-28,51.6729
2019-01-31,51.6424
2018-12-31,51.3648
2018-11-30,50.7906
2018-10-31,49.9244
2018-09-28,48.9812
2018-08-31,47.9968
2018-07-31,46.9862
2018-06-29,46.0997
2018-05-31,45.3798
2018-04-30,44.8353
2018-03-29,44.4071
2018-02-28,44.2326
2018-01-31,44.2202
2017-12-29,44.1449
2017-11-30,43.8745
2017-10-31,43.4047
2017-09-29,42.6121
2017-08-31,41.4693
2017-07-31,40.1797
2017-06-30,38.9766
2017-05-31,37.9280
2017-04-28,37.0078
2017-03-31,36.3200
2017-02-28,35.7972
2017-01-31,35.3562
2016-12-30,34.9244
2016-11-30,34.3358
2016-10-31,33.6303
2016-09-30,32.8966
2016-08-31,32.0657
2016-07-29,31.1632
2016-06-30,30.3637
2016-05-31,29.7980
2016-04-29,29.2549
2016-03-31,28.7206
2016-02-29,28.2420
2016-01-29,27.8125
2015-12-31,27.2893
2015-11-30,26.7600
2015-10-30,26.3691
2015-09-30,26.0944
2015-08-31,25.9333
2015-07-31,25.8374
2015-06-30,25.6885
2015-05-29,25.4979
2015-04-30,25.2485
