,TRIMA_monthly_10
2022-04-04,113.7402
2022-03-31,109.6780
2022-02-28,106.7557
2022-01-31,104.5359
2021-12-31,102.1913
2021-11-30,97.8684
2021-10-29,92.3412
2021-09-30,85.5410
2021-08-31,78.1113
2021-07-30,70.1548
2021-06-30,62.9386
2021-05-28,57.0657
2021-04-30,52.3732
2021-03-31,48.8982
2021-02-26,46.1786
2021-01-29,44.4014
2020-12-31,42.8094
2020-11-30,41.3012
2020-10-30,40.3456
2020-09-30,40.2253
2020-08-31,40.7578
2020-07-31,41.9691
2020-06-30,43.7839
2020-05-29,45.6693
2020-04-30,47.3061
2020-03-31,48.4645
2020-02-28,48.9682
2020-01-31,49.1018
2019-12-31,49.2232
2019-11-29,49.4862
2019-10-31,49.9980
2019-09-30,50.6690
2019-08-30,51.6211
2019-07-31,52.4055
2019-06-28,52.9862
2019-05-31,53.4142
2019-04-30,54.1126
2019-03-29,54.7569
2019-02-28,55.4556
2019-01-31,56.0793
2018-12-31,56.5764
2018-11-30,56.9905
2018-10-31,57.0804
2018-09-28,57.0880
2018-08-31,56.8211
2018-07-31,56.5133
2018-06-29,55.9710
2018-05-31,55.1262
2018-04-30,53.9747
2018-03-29,52.8530
2018-02-28,51.8609
2018-01-31,51.1199
2017-12-29,50.7910
2017-11-30,50.9555
2017-10-31,51.3021
2017-09-29,51.6799
2017-08-31,52.0749
2017-07-31,52.0027
2017-06-30,51.4175
2017-05-31,50.4149
2017-04-28,49.2360
2017-03-31,47.6477
2017-02-28,46.0258
2017-01-31,44.7261
2016-12-30,43.7702
2016-11-30,42.6847
2016-10-31,41.4776
2016-09-30,40.4074
2016-08-31,39.1122
2016-07-29,37.6671
2016-06-30,36.2073
2016-05-31,35.2693
2016-04-29,34.7289
2016-03-31,34.4912
2016-02-29,34.6255
2016-01-29,35.2129
2015-12-31,35.9670
2015-11-30,36.6848
2015-10-30,37.2874
2015-09-30,37.8665
2015-08-31,38.4377
2015-07-31,38.8740
2015-06-30,39.3895
2015-05-29,40.1150
2015-04-30,40.8837
2015-03-31,41.4882
2015-02-27,41.8731
2015-01-30,42.0144
2014-12-31,41.8585
2014-11-28,41.4145
2014-10-31,40.9149
2014-09-30,40.6050
2014-08-29,40.3691
2014-07-31,40.2343
2014-06-30,40.1697
2014-05-30,40.0319
2014-04-30,39.7454
2014-03-31,39.1850
2014-02-28,38.4535
2014-01-31,37.5492
2013-12-31,36.6931
2013-11-29,35.8654
2013-10-31,35.2799
2013-09-30,34.8620
2013-08-30,34.5723
2013-07-31,34.2699
2013-06-28,33.7783
2013-05-31,33.1195
2013-04-30,32.2908
2013-03-28,31.4135
2013-02-28,30.4880
2013-01-31,29.7397
2012-12-31,29.2960
2012-11-30,29.1724
2012-10-31,29.3132
2012-09-28,29.6329
2012-08-31,30.0692
2012-07-31,30.3554
2012-06-29,30.2183
2012-05-31,29.7669
2012-04-30,29.1340
2012-03-30,28.4470
2012-02-29,27.8625
2012-01-31,27.7746
2011-12-30,28.2175
2011-11-30,29.0860
2011-10-31,30.0856
2011-09-30,31.0801
2011-08-31,31.7488
2011-07-29,31.8647
2011-06-30,31.5109
2011-05-31,30.7249
2011-04-29,29.7165
2011-03-31,28.6851
2011-02-28,27.9842
2011-01-31,27.6332
2010-12-31,27.7130
2010-11-30,28.0619
2010-10-29,28.5814
2010-09-30,29.1716
2010-08-31,29.5838
2010-07-30,29.7052
2010-06-30,29.7557
2010-05-28,29.8399
2010-04-30,29.8157
2010-03-31,29.7551
2010-02-26,29.8546
2010-01-29,29.9384
2009-12-31,29.7510
2009-11-30,29.2358
2009-10-30,28.6888
2009-09-30,28.1457
2009-08-31,27.3995
2009-07-31,26.8490
2009-06-30,26.5726
2009-05-29,26.7914
2009-04-30,27.3284
2009-03-31,28.6648
2009-02-27,30.8537
2009-01-30,33.7691
2008-12-31,36.8836
2008-11-28,39.9005
2008-10-31,42.3113
2008-09-30,43.5330
2008-08-29,43.6526
2008-07-31,42.8610
2008-06-30,41.6244
2008-05-30,40.1183
2008-04-30,38.7819
2008-03-31,37.7681
2008-02-29,37.2176
2008-01-31,36.8716
2007-12-31,36.8917
2007-11-30,37.2406
2007-10-31,37.9027
2007-09-28,38.3097
2007-08-31,38.5283
2007-07-31,38.5250
2007-06-29,38.0318
2007-05-31,36.9920
2007-04-30,35.7991
2007-03-30,34.7577
2007-02-28,33.6734
2007-01-31,32.8286
2006-12-29,32.2893
2006-11-30,31.8765
2006-10-31,31.2590
2006-09-29,30.3798
2006-08-31,29.2159
2006-07-31,27.5183
2006-06-30,25.4872
2006-05-31,23.3918
2006-04-28,21.4360
2006-03-31,19.6557
2006-02-28,18.2276
2006-01-31,17.1731
2005-12-30,16.3987
2005-11-30,15.9669
2005-10-31,15.7504
2005-09-30,15.7384
2005-08-31,15.8147
2005-07-29,15.8237
2005-06-30,15.6657
2005-05-31,15.2842
2005-04-29,14.7050
2005-03-31,13.9951
2005-02-28,13.1814
2005-01-31,12.3652
2004-12-31,11.6289
2004-11-30,10.9571
2004-10-29,10.2890
2004-09-30,9.7134
2004-08-31,9.2113
2004-07-30,8.8306
2004-06-30,8.4496
2004-05-28,8.1444
2004-04-30,7.9051
2004-03-31,7.6782
2004-02-27,7.4330
2004-01-30,7.1957
2003-12-31,6.9770
2003-11-28,6.7452
2003-10-31,6.5032
2003-09-30,6.2657
2003-08-29,6.1060
2003-07-31,5.9885
2003-06-30,5.9160
2003-05-30,5.9269
2003-04-30,6.0472
2003-03-31,6.2656
2003-02-28,6.5540
2003-01-31,6.9191
2002-12-31,7.3673
2002-11-29,7.7717
2002-10-31,8.0849
2002-09-30,8.2665
2002-08-30,8.2937
2002-07-31,8.1202
2002-06-28,7.8040
2002-05-31,7.4330
2002-04-30,7.0628
2002-03-28,6.7529
2002-02-28,6.5294
2002-01-31,6.4617
2001-12-31,6.4324
2001-11-30,6.4379
2001-10-31,6.4329
2001-09-28,6.3784
2001-08-31,6.2063
2001-07-31,5.9598
2001-06-29,5.6898
2001-05-31,5.4157
2001-04-30,5.1670
2001-03-30,4.9636
2001-02-28,4.8568
2001-01-31,4.8308
2000-12-29,4.9264
2000-11-30,5.0964
2000-10-31,5.3494
2000-09-29,5.6753
