,TRIMA_monthly_10
2022-04-04,467.5156
2022-03-31,476.1244
2022-02-28,479.7472
2022-01-31,478.4527
2021-12-31,471.0884
2021-11-30,455.6271
2021-10-29,437.1691
2021-09-30,416.2363
2021-08-31,394.8330
2021-07-30,371.0302
2021-06-30,347.3446
2021-05-28,325.3632
2021-04-30,306.1403
2021-03-31,288.8139
2021-02-26,276.0234
2021-01-29,266.7816
2020-12-31,259.1435
2020-11-30,250.9549
2020-10-30,242.3832
2020-09-30,233.6140
2020-08-31,224.2098
2020-07-31,216.1700
2020-06-30,210.5337
2020-05-29,207.1455
2020-04-30,205.2371
2020-03-31,204.5046
2020-02-28,203.6620
2020-01-31,202.4994
2019-12-31,201.3417
2019-11-29,200.2567
2019-10-31,198.3638
2019-09-30,195.0433
2019-08-30,190.6389
2019-07-31,184.9287
2019-06-28,179.3214
2019-05-31,174.8292
2019-04-30,171.9803
2019-03-29,170.4437
2019-02-28,169.7569
2019-01-31,168.3409
2018-12-31,165.2459
2018-11-30,160.9401
2018-10-31,155.8601
2018-09-28,150.5420
2018-08-31,145.2655
2018-07-31,141.0774
2018-06-29,137.5698
2018-05-31,134.1553
2018-04-30,130.5473
2018-03-29,127.0553
2018-02-28,123.4756
2018-01-31,120.1019
2017-12-29,116.6773
2017-11-30,113.4801
2017-10-31,110.2170
2017-09-29,107.2164
2017-08-31,104.7750
2017-07-31,102.8568
2017-06-30,101.7572
2017-05-31,101.0838
2017-04-28,101.2271
2017-03-31,101.9062
2017-02-28,102.8297
2017-01-31,103.1555
2016-12-30,103.0338
2016-11-30,101.9471
2016-10-31,99.5926
2016-09-30,96.3653
2016-08-31,92.8859
2016-07-29,89.7268
2016-06-30,87.1240
2016-05-31,85.7449
2016-04-29,85.9401
2016-03-31,87.0020
2016-02-29,88.5414
2016-01-29,90.3948
2015-12-31,92.2227
2015-11-30,93.3022
2015-10-30,93.5965
2015-09-30,93.3814
2015-08-31,92.6156
2015-07-31,91.4469
2015-06-30,89.9682
2015-05-29,88.9416
2015-04-30,88.1160
2015-03-31,87.6002
2015-02-27,87.1207
2015-01-30,86.8011
2014-12-31,86.2925
2014-11-28,85.5670
2014-10-31,84.7598
2014-09-30,84.1360
2014-08-29,83.4964
2014-07-31,83.0512
2014-06-30,82.6504
2014-05-30,81.9765
2014-04-30,80.7103
2014-03-31,78.7247
2014-02-28,76.2138
2014-01-31,73.1521
2013-12-31,70.0655
2013-11-29,67.2151
2013-10-31,65.0899
2013-09-30,63.5276
2013-08-30,62.8144
2013-07-31,62.5757
2013-06-28,62.7541
2013-05-31,63.0148
2013-04-30,63.2201
2013-03-28,63.4693
2013-02-28,63.5281
2013-01-31,63.4517
2012-12-31,63.3026
2012-11-30,63.3242
2012-10-31,63.1444
2012-09-28,62.8782
2012-08-31,62.6133
2012-07-31,62.4606
2012-06-29,62.1544
2012-05-31,61.8990
2012-04-30,62.0475
2012-03-30,62.6565
2012-02-29,63.6266
