,TRIMA_monthly_10
2020-10-06,9.7272
2020-09-30,10.7223
2020-08-31,12.0684
2020-07-31,13.8051
2020-06-30,15.8843
2020-05-29,17.8585
2020-04-30,19.3789
2020-03-31,20.4156
2020-02-28,21.1593
2020-01-31,21.6134
2019-12-31,21.9185
2019-11-29,22.1341
2019-10-31,22.4398
2019-09-30,22.6075
2019-08-30,22.5969
2019-07-31,22.4408
2019-06-28,22.5064
2019-05-31,22.8076
2019-04-30,23.6691
2019-03-29,24.9871
2019-02-28,26.7623
2019-01-31,28.6188
2018-12-31,30.2034
2018-11-30,31.3498
2018-10-31,31.7855
2018-09-28,31.6399
2018-08-31,30.9052
2018-07-31,30.0087
2018-06-29,29.0463
2018-05-31,28.0704
2018-04-30,27.2400
2018-03-29,26.6837
2018-02-28,26.3938
2018-01-31,26.3067
2017-12-29,26.6008
2017-11-30,27.3456
2017-10-31,28.4593
2017-09-29,29.8051
2017-08-31,31.3090
2017-07-31,32.6927
2017-06-30,33.7220
2017-05-31,34.3493
2017-04-28,34.5419
2017-03-31,34.3671
2017-02-28,34.0485
2017-01-31,33.7364
2016-12-30,33.3493
2016-11-30,32.9340
2016-10-31,32.4832
2016-09-30,32.0165
2016-08-31,31.5269
2016-07-29,31.1667
2016-06-30,30.9218
2016-05-31,30.9008
2016-04-29,31.0610
2016-03-31,31.4888
2016-02-29,32.1357
2016-01-29,33.2689
2015-12-31,34.8541
2015-11-30,36.7704
2015-10-30,38.7655
2015-09-30,40.6886
2015-08-31,42.3262
2015-07-31,43.6036
2015-06-30,45.0485
2015-05-29,46.8729
2015-04-30,49.1278
2015-03-31,52.1303
2015-02-27,55.6133
2015-01-30,58.9282
2014-12-31,61.5655
2014-11-28,63.5235
2014-10-31,64.4385
2014-09-30,64.3745
2014-08-29,63.8314
2014-07-31,63.3084
2014-06-30,62.7688
2014-05-30,62.1404
2014-04-30,61.8027
2014-03-31,61.2797
2014-02-28,60.2794
2014-01-31,58.8461
2013-12-31,57.3575
2013-11-29,55.6825
2013-10-31,53.9925
2013-09-30,52.4066
2013-08-30,51.1131
2013-07-31,49.8235
2013-06-28,48.3721
2013-05-31,46.8366
2013-04-30,45.2726
2013-03-28,43.7197
2013-02-28,42.2424
2013-01-31,41.1730
2012-12-31,40.5224
2012-11-30,40.3217
2012-10-31,40.5712
2012-09-28,41.1622
2012-08-31,41.8969
2012-07-31,42.4088
2012-06-29,42.3767
2012-05-31,42.0102
2012-04-30,41.4856
2012-03-30,40.6832
2012-02-29,39.9513
2012-01-31,39.7209
2011-12-30,40.0101
2011-11-30,40.3786
2011-10-31,40.6921
2011-09-30,41.0317
2011-08-31,41.0942
2011-07-29,40.5584
2011-06-30,39.6434
2011-05-31,38.5194
2011-04-29,37.0952
2011-03-31,35.4698
2011-02-28,33.7434
2011-01-31,32.2586
2010-12-31,31.0788
2010-11-30,30.2932
2010-10-29,29.9851
2010-09-30,30.1548
2010-08-31,30.4840
2010-07-30,30.6873
2010-06-30,30.7465
2010-05-28,30.5283
2010-04-30,29.9646
2010-03-31,29.1384
2010-02-26,28.3853
2010-01-29,27.6060
2009-12-31,26.8290
2009-11-30,26.0230
2009-10-30,25.2192
2009-09-30,24.3586
2009-08-31,23.5229
2009-07-31,22.7935
2009-06-30,22.3035
2009-05-29,22.3648
2009-04-30,22.9262
2009-03-31,24.3255
2009-02-27,26.4390
2009-01-30,29.0288
2008-12-31,31.4899
2008-11-28,33.6726
2008-10-31,35.1032
2008-09-30,35.5883
2008-08-29,35.2113
2008-07-31,34.4400
2008-06-30,33.5500
2008-05-30,32.4335
2008-04-30,31.4542
2008-03-31,30.5949
2008-02-29,29.7605
2008-01-31,28.7137
2007-12-31,27.7658
2007-11-30,26.9467
2007-10-31,26.2611
2007-09-28,25.5120
2007-08-31,24.8766
2007-07-31,24.2459
2007-06-29,23.4529
2007-05-31,22.6559
2007-04-30,22.0093
2007-03-30,21.4709
2007-02-28,20.9348
2007-01-31,20.5461
2006-12-29,20.2493
2006-11-30,19.8873
2006-10-31,19.4957
2006-09-29,19.1540
2006-08-31,18.7785
2006-07-31,18.3579
2006-06-30,18.0836
2006-05-31,17.8993
2006-04-28,17.7369
2006-03-31,17.6257
2006-02-28,17.5814
2006-01-31,17.3837
2005-12-30,16.9771
2005-11-30,16.4977
2005-10-31,15.8902
2005-09-30,15.1877
2005-08-31,14.5233
2005-07-29,13.9972
2005-06-30,13.5466
2005-05-31,13.1465
2005-04-29,12.8175
2005-03-31,12.4880
2005-02-28,12.0724
2005-01-31,11.6422
2004-12-31,11.2471
2004-11-30,10.8463
2004-10-29,10.4424
2004-09-30,10.1215
2004-08-31,9.8443
2004-07-30,9.6003
2004-06-30,9.3279
2004-05-28,9.0829
2004-04-30,8.8304
2004-03-31,8.5715
2004-02-27,8.3348
2004-01-30,8.1142
2003-12-31,7.9159
2003-11-28,7.7412
2003-10-31,7.6070
2003-09-30,7.4934
2003-08-29,7.4292
2003-07-31,7.4150
2003-06-30,7.4285
2003-05-30,7.4344
2003-04-30,7.4101
2003-03-31,7.3714
2003-02-28,7.3185
2003-01-31,7.2860
2002-12-31,7.3023
2002-11-29,7.3702
2002-10-31,7.4583
2002-09-30,7.5334
2002-08-30,7.5523
2002-07-31,7.5216
2002-06-28,7.4155
2002-05-31,7.2827
2002-04-30,7.1812
2002-03-28,7.1178
2002-02-28,7.1297
2002-01-31,7.2420
2001-12-31,7.4452
2001-11-30,7.6954
2001-10-31,7.9871
2001-09-28,8.2913
2001-08-31,8.5216
2001-07-31,8.6312
2001-06-29,8.6363
2001-05-31,8.5609
2001-04-30,8.3272
2001-03-30,8.0626
2001-02-28,7.8535
2001-01-31,7.6717
2000-12-29,7.4987
2000-11-30,7.2992
2000-10-31,7.0919
2000-09-29,6.7674
