,TRIMA_monthly_10
2022-04-04,78.1498
2022-03-31,77.7942
2022-02-28,77.2841
2022-01-31,76.7573
2021-12-31,75.9825
2021-11-30,75.3252
2021-10-29,74.9600
2021-09-30,74.5708
2021-08-31,73.7771
2021-07-30,72.2158
2021-06-30,69.8747
2021-05-28,66.9443
2021-04-30,63.6422
2021-03-31,60.1741
2021-02-26,56.8192
2021-01-29,54.0422
2020-12-31,51.4007
2020-11-30,49.0123
2020-10-30,47.0927
2020-09-30,45.7913
2020-08-31,44.7492
2020-07-31,44.3835
2020-06-30,44.7370
2020-05-29,45.0901
2020-04-30,45.4035
2020-03-31,45.4491
2020-02-28,45.1537
2020-01-31,44.5377
2019-12-31,43.8311
2019-11-29,43.1830
2019-10-31,42.6013
2019-09-30,42.0178
2019-08-30,41.2666
2019-07-31,40.1323
2019-06-28,38.9254
2019-05-31,37.9295
2019-04-30,37.3753
2019-03-29,37.2020
2019-02-28,37.9260
2019-01-31,38.9986
2018-12-31,40.2824
2018-11-30,41.4064
2018-10-31,42.2567
2018-09-28,42.7051
2018-08-31,42.7059
2018-07-31,42.6842
2018-06-29,42.5918
2018-05-31,42.4388
2018-04-30,42.0973
2018-03-29,41.7535
2018-02-28,41.1780
2018-01-31,40.3288
2017-12-29,39.2645
2017-11-30,38.2156
2017-10-31,37.1374
2017-09-29,35.9161
2017-08-31,34.7295
2017-07-31,33.5606
2017-06-30,32.4344
2017-05-31,31.3411
2017-04-28,30.2698
2017-03-31,29.2593
2017-02-28,28.2590
2017-01-31,27.2558
2016-12-30,26.2036
2016-11-30,25.0657
2016-10-31,23.9670
2016-09-30,23.0248
2016-08-31,22.2121
2016-07-29,21.6062
2016-06-30,21.1882
2016-05-31,20.9004
2016-04-29,20.6486
2016-03-31,20.4624
2016-02-29,20.2936
2016-01-29,20.1922
2015-12-31,20.2112
2015-11-30,20.3933
2015-10-30,20.5970
2015-09-30,20.7557
2015-08-31,20.8666
2015-07-31,20.8262
2015-06-30,20.6274
2015-05-29,20.3582
2015-04-30,20.1213
2015-03-31,19.9952
2015-02-27,19.9698
2015-01-30,20.0328
2014-12-31,20.1396
2014-11-28,20.2006
2014-10-31,20.2069
2014-09-30,20.1205
2014-08-29,19.9096
2014-07-31,19.6266
2014-06-30,19.2856
2014-05-30,18.8523
2014-04-30,18.4052
2014-03-31,17.9147
2014-02-28,17.3942
2014-01-31,16.8883
2013-12-31,16.4282
2013-11-29,16.0078
2013-10-31,15.6063
2013-09-30,15.2365
2013-08-30,14.8757
2013-07-31,14.4948
2013-06-28,14.0913
2013-05-31,13.7500
2013-04-30,13.4710
2013-03-28,13.2807
2013-02-28,13.1681
2013-01-31,13.1642
2012-12-31,13.2433
2012-11-30,13.3407
2012-10-31,13.4778
2012-09-28,13.6531
2012-08-31,13.8266
2012-07-31,13.9521
2012-06-29,13.9823
2012-05-31,13.9245
2012-04-30,13.7794
2012-03-30,13.5984
2012-02-29,13.4654
2012-01-31,13.4723
2011-12-30,13.6097
2011-11-30,13.8406
2011-10-31,14.0957
2011-09-30,14.2504
2011-08-31,14.2696
2011-07-29,14.0894
2011-06-30,13.7751
2011-05-31,13.3072
2011-04-29,12.8021
2011-03-31,12.2877
2011-02-28,11.8135
2011-01-31,11.3849
2010-12-31,11.0303
2010-11-30,10.7477
2010-10-29,10.4933
2010-09-30,10.3260
2010-08-31,10.1765
2010-07-30,10.0053
2010-06-30,9.8223
2010-05-28,9.6895
2010-04-30,9.5547
2010-03-31,9.3631
2010-02-26,9.1799
2010-01-29,9.0056
2009-12-31,8.7757
2009-11-30,8.4424
2009-10-30,8.0935
2009-09-30,7.7640
2009-08-31,7.4107
2009-07-31,7.1363
2009-06-30,7.0429
2009-05-29,7.1888
2009-04-30,7.5135
2009-03-31,7.9958
2009-02-27,8.6642
2009-01-30,9.3759
2008-12-31,9.9780
2008-11-28,10.4238
2008-10-31,10.7480
2008-09-30,10.8801
2008-08-29,10.7916
2008-07-31,10.6276
2008-06-30,10.5150
2008-05-30,10.4850
2008-04-30,10.4926
2008-03-31,10.6479
2008-02-29,10.9683
2008-01-31,11.3275
2007-12-31,11.5969
2007-11-30,11.7892
2007-10-31,11.9063
2007-09-28,11.8534
2007-08-31,11.6569
2007-07-31,11.3914
2007-06-29,11.1248
2007-05-31,10.8593
2007-04-30,10.6130
2007-03-30,10.4440
2007-02-28,10.3547
2007-01-31,10.3428
2006-12-29,10.3866
2006-11-30,10.4679
2006-10-31,10.5978
2006-09-29,10.7130
2006-08-31,10.7753
2006-07-31,10.7268
2006-06-30,10.6060
2006-05-31,10.3881
2006-04-28,10.1179
2006-03-31,9.8324
2006-02-28,9.5819
2006-01-31,9.3787
2005-12-30,9.1770
2005-11-30,9.0065
2005-10-31,8.8125
2005-09-30,8.6271
2005-08-31,8.4442
2005-07-29,8.3211
2005-06-30,8.2442
2005-05-31,8.2073
2005-04-29,8.2307
2005-03-31,8.3188
2005-02-28,8.4241
2005-01-31,8.4994
2004-12-31,8.5816
2004-11-30,8.6584
2004-10-29,8.6836
2004-09-30,8.6926
2004-08-31,8.7518
2004-07-30,8.8625
2004-06-30,8.9254
2004-05-28,8.9836
2004-04-30,9.0013
2004-03-31,8.9057
2004-02-27,8.6502
2004-01-30,8.3003
2003-12-31,7.9179
2003-11-28,7.5326
2003-10-31,7.1900
2003-09-30,6.9573
2003-08-29,6.8994
2003-07-31,6.9174
2003-06-30,6.9664
2003-05-30,7.0149
2003-04-30,7.0659
2003-03-31,7.0908
2003-02-28,7.0915
2003-01-31,7.1391
2002-12-31,7.3042
2002-11-29,7.4872
2002-10-31,7.6717
2002-09-30,7.8293
2002-08-30,7.8772
2002-07-31,7.7641
2002-06-28,7.5349
2002-05-31,7.2848
2002-04-30,7.0415
2002-03-28,6.8208
2002-02-28,6.6008
2002-01-31,6.4648
2001-12-31,6.3091
2001-11-30,6.0847
2001-10-31,5.8541
2001-09-28,5.6346
2001-08-31,5.4329
2001-07-31,5.2589
2001-06-29,5.2138
2001-05-31,5.3514
2001-04-30,5.6717
2001-03-30,6.1005
2001-02-28,6.6040
2001-01-31,7.1207
2000-12-29,7.5668
2000-11-30,7.8812
2000-10-31,7.9633
2000-09-29,7.8974
