,TRIMA_monthly_10
2022-04-04,1497.0807
2022-03-31,1495.7763
2022-02-28,1483.2510
2022-01-31,1465.0013
2021-12-31,1434.5597
2021-11-30,1389.5243
2021-10-29,1344.6977
2021-09-30,1298.7883
2021-08-31,1253.4340
2021-07-30,1204.9550
2021-06-30,1164.7040
2021-05-28,1129.7977
2021-04-30,1095.3100
2021-03-31,1054.7150
2021-02-26,1012.7990
2021-01-29,967.9487
2020-12-31,918.7660
2020-11-30,868.3840
2020-10-30,823.2123
2020-09-30,789.4663
2020-08-31,762.4663
2020-07-31,744.1410
2020-06-30,735.2480
2020-05-29,730.7853
2020-04-30,726.7173
2020-03-31,726.7263
2020-02-28,727.3580
2020-01-31,728.8707
2019-12-31,732.5003
2019-11-29,736.9483
2019-10-31,735.8860
2019-09-30,725.5537
2019-08-30,710.9963
2019-07-31,689.2043
2019-06-28,662.8077
2019-05-31,637.1490
2019-04-30,619.1160
2019-03-29,604.3990
2019-02-28,593.4327
2019-01-31,586.7040
2018-12-31,582.0587
2018-11-30,579.9937
2018-10-31,580.2520
2018-09-28,584.7373
2018-08-31,591.4013
2018-07-31,603.2870
2018-06-29,615.8183
2018-05-31,625.2203
2018-04-30,629.8533
2018-03-29,630.8380
2018-02-28,626.1860
2018-01-31,614.1893
2017-12-29,597.6553
2017-11-30,580.2317
2017-10-31,558.9590
2017-09-29,533.5670
2017-08-31,508.1223
2017-07-31,483.9413
2017-06-30,462.0867
2017-05-31,442.6753
2017-04-28,428.4160
2017-03-31,418.0617
2017-02-28,410.1287
2017-01-31,402.6273
2016-12-30,395.0620
2016-11-30,385.0720
2016-10-31,373.5913
2016-09-30,362.4743
2016-08-31,351.8103
2016-07-29,342.0833
2016-06-30,333.2943
2016-05-31,327.1720
2016-04-29,322.7343
2016-03-31,319.4590
2016-02-29,317.1457
2016-01-29,317.0337
2015-12-31,318.9973
2015-11-30,320.7233
2015-10-30,321.2500
2015-09-30,321.0800
2015-08-31,319.6620
2015-07-31,314.8290
2015-06-30,306.9913
2015-05-29,298.8190
2015-04-30,290.3863
2015-03-31,281.3583
2015-02-27,272.6737
2015-01-30,265.5613
2014-12-31,259.2237
2014-11-28,253.6223
2014-10-31,249.3023
2014-09-30,246.2373
2014-08-29,244.0690
2014-07-31,243.0603
2014-06-30,243.0227
2014-05-30,242.4953
2014-04-30,241.4643
2014-03-31,239.0020
2014-02-28,235.1180
2014-01-31,229.8037
2013-12-31,224.4447
2013-11-29,219.6947
2013-10-31,216.0553
2013-09-30,213.0963
2013-08-30,210.3817
2013-07-31,207.2430
2013-06-28,202.9360
2013-05-31,197.3083
2013-04-30,190.0197
2013-03-28,182.5217
2013-02-28,175.3110
2013-01-31,169.8480
2012-12-31,166.4417
2012-11-30,165.4653
2012-10-31,166.4273
2012-09-28,168.1503
2012-08-31,169.6643
2012-07-31,169.8540
2012-06-29,168.0450
2012-05-31,164.8457
2012-04-30,161.2280
2012-03-30,158.1863
2012-02-29,156.2543
2012-01-31,156.9420
2011-12-30,159.3980
2011-11-30,162.9470
2011-10-31,165.6100
2011-09-30,167.4387
2011-08-31,167.4010
2011-07-29,164.4007
2011-06-30,159.4117
2011-05-31,152.5840
2011-04-29,145.2587
2011-03-31,137.3537
2011-02-28,130.3217
