,TRIMA_monthly_10
2022-04-04,54.1207
2022-03-31,54.4183
2022-02-28,55.5490
2022-01-31,57.2047
2021-12-31,59.1740
2021-11-30,61.2897
2021-10-29,62.8250
2021-09-30,63.3957
2021-08-31,62.8140
2021-07-30,60.8370
2021-06-30,57.5180
2021-05-28,53.6367
2021-04-30,49.5527
2021-03-31,45.5517
2021-02-26,42.0330
2021-01-29,39.4213
2020-12-31,37.4067
2020-11-30,36.2553
2020-10-30,36.6215
2020-09-30,38.5840
2020-08-31,41.8731
2020-07-31,46.6401
2020-06-30,52.2152
2020-05-29,57.0850
2020-04-30,60.8547
2020-03-31,63.3268
2020-02-28,64.2141
2020-01-31,63.6382
2019-12-31,62.4638
2019-11-29,61.3949
2019-10-31,60.4725
2019-09-30,59.8071
2019-08-30,59.8809
2019-07-31,60.2300
2019-06-28,60.9299
2019-05-31,61.8001
2019-04-30,62.7366
2019-03-29,63.1718
2019-02-28,63.2202
2019-01-31,62.9673
2018-12-31,62.3043
2018-11-30,61.5791
2018-10-31,60.9587
2018-09-28,61.1579
2018-08-31,61.5107
2018-07-31,62.1221
2018-06-29,63.2856
2018-05-31,64.6801
2018-04-30,66.2750
2018-03-29,68.1173
2018-02-28,70.4898
2018-01-31,73.0115
2017-12-29,75.7144
2017-11-30,78.5302
2017-10-31,81.1043
2017-09-29,83.0820
2017-08-31,84.3082
2017-07-31,84.6313
2017-06-30,83.4018
2017-05-31,80.9552
2017-04-28,77.7099
2017-03-31,73.6648
2017-02-28,69.5261
2017-01-31,66.1554
2016-12-30,64.2337
2016-11-30,63.3411
2016-10-31,63.4976
2016-09-30,64.8380
2016-08-31,66.6472
2016-07-29,68.1383
2016-06-30,69.3545
2016-05-31,70.5043
2016-04-29,71.1364
2016-03-31,70.8680
2016-02-29,69.9592
2016-01-29,68.7600
2015-12-31,67.1268
2015-11-30,64.9852
2015-10-30,63.0951
2015-09-30,61.5261
2015-08-31,60.1597
2015-07-31,58.8726
2015-06-30,57.2414
2015-05-29,55.3276
2015-04-30,52.8328
2015-03-31,50.1409
2015-02-27,47.4826
2015-01-30,45.3280
2014-12-31,43.7974
2014-11-28,42.9033
2014-10-31,42.2481
2014-09-30,41.5641
2014-08-29,40.7550
2014-07-31,39.4984
2014-06-30,37.8710
2014-05-30,35.9260
2014-04-30,34.0407
2014-03-31,32.1496
2014-02-28,30.2983
2014-01-31,28.7781
2013-12-31,27.7340
2013-11-29,26.8865
2013-10-31,26.1403
2013-09-30,25.5810
2013-08-30,24.9494
2013-07-31,23.9497
2013-06-28,22.5954
2013-05-31,21.1968
2013-04-30,19.7626
2013-03-28,18.4316
2013-02-28,17.3247
2013-01-31,16.5846
2012-12-31,16.1258
2012-11-30,15.8471
2012-10-31,15.7244
2012-09-28,15.7532
2012-08-31,15.8546
2012-07-31,15.9366
2012-06-29,15.8925
2012-05-31,15.7190
2012-04-30,15.4082
2012-03-30,15.0416
2012-02-29,14.6689
2012-01-31,14.4064
2011-12-30,14.2786
2011-11-30,14.2762
2011-10-31,14.3094
2011-09-30,14.2684
2011-08-31,14.1384
2011-07-29,13.8570
2011-06-30,13.4698
2011-05-31,12.9825
2011-04-29,12.5262
2011-03-31,12.0758
2011-02-28,11.6613
2011-01-31,11.2542
2010-12-31,10.8877
2010-11-30,10.5094
2010-10-29,10.0673
2010-09-30,9.6095
2010-08-31,9.1112
2010-07-30,8.5687
2010-06-30,7.9872
2010-05-28,7.4842
2010-04-30,6.9970
2010-03-31,6.5136
2010-02-26,6.0404
2010-01-29,5.6084
2009-12-31,5.1806
2009-11-30,4.7899
2009-10-30,4.5462
2009-09-30,4.4922
2009-08-31,4.5607
2009-07-31,4.7576
2009-06-30,5.0006
2009-05-29,5.2121
2009-04-30,5.2776
2009-03-31,5.1836
2009-02-27,5.0044
2009-01-30,4.7801
2008-12-31,4.5566
2008-11-28,4.4222
2008-10-31,4.4477
2008-09-30,4.5713
2008-08-29,4.7626
2008-07-31,4.9890
2008-06-30,5.2160
2008-05-30,5.3905
2008-04-30,5.4778
2008-03-31,5.5430
2008-02-29,5.6074
2008-01-31,5.6774
2007-12-31,5.8567
2007-11-30,6.1721
2007-10-31,6.6125
2007-09-28,7.1114
2007-08-31,7.6686
2007-07-31,8.1924
2007-06-29,8.5943
2007-05-31,8.8265
2007-04-30,8.9286
2007-03-30,8.9403
2007-02-28,8.8549
2007-01-31,8.7537
2006-12-29,8.6564
2006-11-30,8.5584
2006-10-31,8.4221
2006-09-29,8.2759
2006-08-31,8.1198
2006-07-31,7.9349
2006-06-30,7.7458
2006-05-31,7.6081
2006-04-28,7.5211
2006-03-31,7.4156
2006-02-28,7.3155
2006-01-31,7.2269
2005-12-30,7.1286
2005-11-30,6.9673
2005-10-31,6.8118
2005-09-30,6.7271
2005-08-31,6.6917
2005-07-29,6.6510
2005-06-30,6.6156
2005-05-31,6.5829
2005-04-29,6.4550
2005-03-31,6.2421
2005-02-28,5.9521
2005-01-31,5.6654
2004-12-31,5.4139
2004-11-30,5.2462
2004-10-29,5.2027
2004-09-30,5.2647
2004-08-31,5.4193
2004-07-30,5.6248
2004-06-30,5.8375
2004-05-28,6.0118
2004-04-30,6.1355
2004-03-31,6.1541
2004-02-27,6.0498
2004-01-30,5.8395
2003-12-31,5.5243
2003-11-28,5.1633
2003-10-31,4.8109
2003-09-30,4.5332
2003-08-29,4.3538
2003-07-31,4.2941
2003-06-30,4.3205
2003-05-30,4.4291
2003-04-30,4.5642
2003-03-31,4.7165
2003-02-28,4.8903
2003-01-31,5.1162
2002-12-31,5.4118
2002-11-29,5.7292
2002-10-31,6.0669
2002-09-30,6.3769
2002-08-30,6.6256
2002-07-31,6.7107
2002-06-28,6.6463
2002-05-31,6.5401
2002-04-30,6.4188
2002-03-28,6.2900
2002-02-28,6.2086
2002-01-31,6.2550
2001-12-31,6.3326
2001-11-30,6.3723
2001-10-31,6.4188
2001-09-28,6.4710
2001-08-31,6.4892
2001-07-31,6.4479
2001-06-29,6.4243
2001-05-31,6.3761
2001-04-30,6.2848
2001-03-30,6.1798
2001-02-28,6.1147
2001-01-31,6.0834
2000-12-29,6.1169
2000-11-30,6.1909
2000-10-31,6.3179
2000-09-29,6.4814
