,TRIMA_monthly_10
2022-04-04,11.5810
2022-03-31,11.9027
2022-02-28,12.2287
2022-01-31,12.5170
2021-12-31,12.8277
2021-11-30,13.1453
2021-10-29,13.3927
2021-09-30,13.3807
2021-08-31,13.2153
2021-07-30,12.7920
2021-06-30,12.0887
2021-05-28,11.0325
2021-04-30,9.7903
2021-03-31,8.5315
2021-02-26,7.2607
2021-01-29,6.1535
2020-12-31,5.2548
2020-11-30,4.6677
2020-10-30,4.3285
2020-09-30,4.3487
2020-08-31,4.5752
2020-07-31,5.1140
2020-06-30,6.0217
2020-05-29,7.0890
2020-04-30,8.1923
2020-03-31,9.2683
2020-02-28,10.1903
2020-01-31,10.8780
2019-12-31,11.3323
2019-11-29,11.7377
2019-10-31,12.2197
2019-09-30,12.7660
2019-08-30,13.5573
2019-07-31,14.5963
2019-06-28,15.8593
2019-05-31,17.1593
2019-04-30,18.6263
2019-03-29,20.1467
2019-02-28,21.4640
2019-01-31,22.2373
2018-12-31,22.4237
2018-11-30,21.9923
2018-10-31,20.5817
2018-09-28,18.4493
2018-08-31,16.0490
2018-07-31,13.7657
2018-06-29,11.6797
2018-05-31,10.0320
2018-04-30,9.1307
2018-03-29,8.8087
2018-02-28,8.8453
2018-01-31,9.3067
2017-12-29,10.2083
2017-11-30,11.3543
2017-10-31,12.8917
2017-09-29,14.8230
2017-08-31,17.1970
2017-07-31,19.6343
2017-06-30,22.0617
2017-05-31,24.3333
2017-04-28,26.2890
2017-03-31,27.5787
2017-02-28,28.3493
2017-01-31,29.2170
2016-12-30,30.3180
2016-11-30,31.8297
2016-10-31,33.2857
2016-09-30,35.1943
2016-08-31,37.0153
2016-07-29,38.7450
2016-06-30,40.2450
2016-05-31,42.2007
2016-04-29,45.0937
2016-03-31,48.7267
2016-02-29,52.9807
2016-01-29,57.8383
2015-12-31,63.0927
2015-11-30,67.9563
2015-10-30,72.6950
2015-09-30,77.7283
2015-08-31,83.1330
2015-07-31,88.2413
2015-06-30,92.9170
2015-05-29,97.1337
2015-04-30,99.9777
2015-03-31,101.2573
2015-02-27,101.7157
2015-01-30,101.9587
2014-12-31,102.4480
2014-11-28,103.3847
2014-10-31,104.9897
2014-09-30,107.3407
2014-08-29,110.2757
2014-07-31,113.1313
2014-06-30,115.5220
2014-05-30,117.4927
2014-04-30,118.8850
2014-03-31,118.9727
2014-02-28,117.6817
2014-01-31,115.4410
2013-12-31,112.5047
2013-11-29,109.1870
2013-10-31,106.2797
2013-09-30,103.7343
2013-08-30,101.4910
2013-07-31,99.5350
2013-06-28,97.6280
2013-05-31,95.2710
2013-04-30,92.1247
2013-03-28,89.0850
2013-02-28,85.9700
2013-01-31,84.7040
2012-12-31,85.6080
2012-11-30,88.8760
2012-10-31,93.4747
2012-09-28,98.6100
2012-08-31,102.8407
2012-07-31,104.5950
2012-06-29,103.4177
2012-05-31,100.6160
2012-04-30,98.7410
2012-03-30,97.5970
2012-02-29,97.8950
2012-01-31,99.6277
2011-12-30,102.6257
2011-11-30,103.9407
2011-10-31,102.1563
2011-09-30,98.2557
2011-08-31,93.3447
2011-07-29,86.7877
2011-06-30,79.5643
2011-05-31,73.1867
2011-04-29,67.3353
2011-03-31,61.5643
2011-02-28,56.0147
2011-01-31,51.1260
2010-12-31,46.6773
2010-11-30,42.9023
2010-10-29,40.0883
2010-09-30,38.2413
2010-08-31,36.8403
2010-07-30,35.5667
2010-06-30,34.3580
2010-05-28,33.0187
2010-04-30,31.5070
2010-03-31,29.9010
2010-02-26,28.4190
2010-01-29,27.0277
2009-12-31,25.5737
2009-11-30,23.9047
2009-10-30,22.0583
2009-09-30,20.2497
2009-08-31,18.4220
2009-07-31,16.9523
2009-06-30,16.3257
2009-05-29,16.7690
2009-04-30,17.9663
2009-03-31,19.8140
2009-02-27,22.2790
2009-01-30,24.9143
2008-12-31,27.0500
2008-11-28,28.7530
2008-10-31,30.2837
2008-09-30,31.6943
2008-08-29,32.9047
2008-07-31,34.0970
2008-06-30,35.4413
2008-05-30,36.5900
2008-04-30,37.0273
2008-03-31,36.6607
2008-02-29,35.8307
2008-01-31,34.4603
2007-12-31,32.6827
2007-11-30,30.9663
2007-10-31,29.5650
2007-09-28,28.3377
2007-08-31,27.0837
2007-07-31,25.9817
2007-06-29,24.9350
2007-05-31,23.7197
2007-04-30,22.5897
2007-03-30,21.6470
2007-02-28,20.8223
2007-01-31,19.9760
2006-12-29,19.3010
2006-11-30,18.7110
2006-10-31,18.4577
2006-09-29,18.4140
2006-08-31,18.6133
2006-07-31,18.8913
2006-06-30,19.2163
2006-05-31,19.5227
2006-04-28,19.7157
2006-03-31,19.8913
2006-02-28,20.1340
2006-01-31,20.6430
2005-12-30,21.2442
2005-11-30,21.9690
2005-10-31,22.7912
2005-09-30,23.6643
2005-08-31,24.4742
2005-07-29,25.2428
2005-06-30,26.0517
2005-05-31,26.8205
2005-04-29,27.3677
2005-03-31,27.7785
2005-02-28,27.8640
2005-01-31,27.6023
2004-12-31,26.9514
2004-11-30,26.2397
2004-10-29,25.3112
2004-09-30,24.2082
2004-08-31,23.1398
2004-07-30,22.1516
2004-06-30,21.1488
2004-05-28,20.1599
2004-04-30,19.3758
2004-03-31,18.6356
2004-02-27,17.9578
2004-01-30,17.2862
2003-12-31,16.6064
2003-11-28,15.7813
2003-10-31,14.9040
2003-09-30,14.1047
2003-08-29,13.4513
2003-07-31,12.9840
2003-06-30,12.8033
2003-05-30,12.8627
2003-04-30,12.9922
2003-03-31,13.1736
2003-02-28,13.3338
2003-01-31,13.4064
2002-12-31,13.3413
2002-11-29,13.1707
2002-10-31,12.9325
2002-09-30,12.5410
2002-08-30,12.0376
2002-07-31,11.4436
2002-06-28,10.7950
2002-05-31,10.1339
2002-04-30,9.5680
2002-03-28,9.1348
2002-02-28,8.8529
2002-01-31,8.7413
2001-12-31,8.7298
2001-11-30,8.7243
2001-10-31,8.7123
2001-09-28,8.5985
2001-08-31,8.3649
2001-07-31,8.0221
2001-06-29,7.6636
2001-05-31,7.3144
2001-04-30,7.0424
2001-03-30,6.9545
2001-02-28,7.0326
2001-01-31,7.2849
2000-12-29,7.6881
2000-11-30,8.1849
2000-10-31,8.6258
2000-09-29,9.0399
