,TRIMA_monthly_10
2022-04-04,858.0020
2022-03-31,871.1008
2022-02-28,878.0178
2022-01-31,878.4387
2021-12-31,869.5234
2021-11-30,850.9969
2021-10-29,828.3855
2021-09-30,801.6584
2021-08-31,773.1800
2021-07-30,740.3148
2021-06-30,709.4335
2021-05-28,680.7674
2021-04-30,653.0791
2021-03-31,625.5189
2021-02-26,599.6623
2021-01-29,576.8806
2020-12-31,553.3992
2020-11-30,529.8100
2020-10-30,510.4152
2020-09-30,495.1676
2020-08-31,481.9705
2020-07-31,471.4550
2020-06-30,465.3377
2020-05-29,459.5097
2020-04-30,453.1300
2020-03-31,446.7725
2020-02-28,439.2116
2020-01-31,432.1743
2019-12-31,425.8314
2019-11-29,422.0288
2019-10-31,417.6641
2019-09-30,413.4247
2019-08-30,408.8616
2019-07-31,402.5987
2019-06-28,397.0340
2019-05-31,394.1917
2019-04-30,396.3882
2019-03-29,401.4429
2019-02-28,412.0206
2019-01-31,424.6289
2018-12-31,438.3005
2018-11-30,451.4600
2018-10-31,463.1892
2018-09-28,472.1575
2018-08-31,476.8116
2018-07-31,477.8444
2018-06-29,473.9326
2018-05-31,464.4404
2018-04-30,450.4739
2018-03-29,434.7830
2018-02-28,417.8756
2018-01-31,401.2467
2017-12-29,386.5560
2017-11-30,374.9064
2017-10-31,364.4357
2017-09-29,355.4718
2017-08-31,347.9508
2017-07-31,341.0631
2017-06-30,334.5761
2017-05-31,329.2906
2017-04-28,325.0309
2017-03-31,320.8046
2017-02-28,317.6437
2017-01-31,315.5435
2016-12-30,313.1761
2016-11-30,309.2164
2016-10-31,304.8642
2016-09-30,300.6558
2016-08-31,295.9971
2016-07-29,291.8413
2016-06-30,288.2819
2016-05-31,286.0244
2016-04-29,284.4598
2016-03-31,283.0611
2016-02-29,281.8405
2016-01-29,282.1727
2015-12-31,284.6298
2015-11-30,288.3388
2015-10-30,292.0250
2015-09-30,295.9957
2015-08-31,299.4627
2015-07-31,300.3809
2015-06-30,298.3898
2015-05-29,295.2075
2015-04-30,290.7285
2015-03-31,285.3940
2015-02-27,279.2053
2015-01-30,272.9601
2014-12-31,267.4152
2014-11-28,262.0968
2014-10-31,257.7147
2014-09-30,254.7393
2014-08-29,252.8634
2014-07-31,251.3732
2014-06-30,249.4611
2014-05-30,246.5198
2014-04-30,243.1785
2014-03-31,238.2445
2014-02-28,232.5883
2014-01-31,227.1555
2013-12-31,222.4697
2013-11-29,217.6567
2013-10-31,213.1982
2013-09-30,208.1104
2013-08-30,201.8712
2013-07-31,194.0246
2013-06-28,184.7476
2013-05-31,175.1148
2013-04-30,165.1247
2013-03-28,156.3058
2013-02-28,148.7937
2013-01-31,143.3963
2012-12-31,140.3057
2012-11-30,139.4880
2012-10-31,139.9397
2012-09-28,141.3359
2012-08-31,142.7317
