,TRIMA_monthly_10
2022-04-04,81.8511
2022-03-31,79.4938
2022-02-28,77.3221
2022-01-31,75.7400
2021-12-31,74.6133
2021-11-30,73.7869
2021-10-29,73.7505
2021-09-30,74.3434
2021-08-31,75.0773
2021-07-30,75.3888
2021-06-30,75.5097
2021-05-28,75.2702
2021-04-30,74.2993
2021-03-31,72.2919
2021-02-26,69.7589
2021-01-29,67.0735
2020-12-31,63.8570
2020-11-30,60.7614
2020-10-30,58.2607
2020-09-30,56.7500
2020-08-31,56.0386
2020-07-31,56.1719
2020-06-30,56.9498
2020-05-29,57.9713
2020-04-30,58.9466
2020-03-31,59.6065
2020-02-28,60.1009
2020-01-31,60.5322
2019-12-31,61.3389
2019-11-29,62.3319
2019-10-31,63.4261
2019-09-30,64.5942
2019-08-30,65.6750
2019-07-31,66.2395
2019-06-28,66.6462
2019-05-31,67.1450
2019-04-30,68.0167
2019-03-29,69.0848
2019-02-28,70.4097
2019-01-31,71.9918
2018-12-31,73.4424
2018-11-30,74.6303
2018-10-31,75.2118
2018-09-28,75.4102
2018-08-31,75.1056
2018-07-31,74.5020
2018-06-29,73.5350
2018-05-31,72.3258
2018-04-30,71.0984
2018-03-29,69.8252
2018-02-28,68.5791
2018-01-31,67.0999
2017-12-29,65.5683
2017-11-30,63.9484
2017-10-31,61.9527
2017-09-29,59.8050
2017-08-31,57.7765
2017-07-31,55.8883
2017-06-30,54.0002
2017-05-31,52.5853
2017-04-28,51.6550
2017-03-31,51.1394
2017-02-28,51.1026
2017-01-31,51.6576
2016-12-30,52.7410
2016-11-30,53.6560
2016-10-31,54.7159
2016-09-30,55.6633
2016-08-31,56.4888
2016-07-29,57.1493
2016-06-30,57.8204
2016-05-31,58.4960
2016-04-29,59.0777
2016-03-31,59.5942
2016-02-29,59.8092
2016-01-29,59.7272
2015-12-31,59.4519
2015-11-30,59.1689
2015-10-30,58.5705
2015-09-30,57.7028
2015-08-31,56.7986
2015-07-31,55.5959
2015-06-30,53.8538
2015-05-29,51.8672
2015-04-30,49.9857
2015-03-31,48.3236
2015-02-27,46.7970
2015-01-30,45.7943
2014-12-31,45.5013
2014-11-28,45.5658
2014-10-31,45.7296
2014-09-30,46.1120
2014-08-29,46.4718
2014-07-31,46.5088
2014-06-30,46.0482
2014-05-30,45.1230
2014-04-30,43.7628
2014-03-31,41.8527
2014-02-28,39.6226
2014-01-31,37.3446
2013-12-31,35.4635
2013-11-29,34.0222
2013-10-31,33.2742
2013-09-30,33.1623
2013-08-30,33.4385
2013-07-31,33.8302
2013-06-28,34.0617
2013-05-31,34.0059
2013-04-30,33.4372
2013-03-28,32.6097
2013-02-28,31.6122
2013-01-31,30.8253
2012-12-31,30.3456
2012-11-30,30.3071
2012-10-31,30.7220
2012-09-28,31.3458
2012-08-31,32.0075
2012-07-31,32.5493
2012-06-29,32.7623
2012-05-31,32.6222
2012-04-30,32.3848
2012-03-30,32.1463
2012-02-29,32.0534
2012-01-31,32.3439
2011-12-30,33.0460
2011-11-30,33.9886
2011-10-31,34.8376
2011-09-30,35.5493
2011-08-31,35.9278
2011-07-29,35.7342
2011-06-30,35.0638
2011-05-31,34.0424
2011-04-29,32.7328
2011-03-31,31.2319
2011-02-28,29.7747
2011-01-31,28.3621
2010-12-31,27.0404
2010-11-30,25.8586
2010-10-29,24.8706
2010-09-30,24.0430
2010-08-31,23.3407
2010-07-30,22.6545
2010-06-30,21.9236
2010-05-28,21.1556
2010-04-30,20.2409
2010-03-31,19.1295
2010-02-26,17.9194
2010-01-29,16.6852
2009-12-31,15.3785
2009-11-30,14.0341
2009-10-30,12.8117
2009-09-30,11.7481
2009-08-31,10.8081
2009-07-31,10.0610
2009-06-30,9.6047
2009-05-29,9.4907
2009-04-30,9.6591
2009-03-31,10.1487
2009-02-27,10.9787
2009-01-30,11.9817
2008-12-31,12.9074
2008-11-28,13.7003
2008-10-31,14.2636
2008-09-30,14.5967
2008-08-29,14.6590
2008-07-31,14.7719
2008-06-30,15.0445
2008-05-30,15.4227
2008-04-30,15.9762
2008-03-31,16.6513
2008-02-29,17.3102
2008-01-31,17.8462
2007-12-31,18.3460
2007-11-30,18.7791
2007-10-31,19.1901
2007-09-28,19.4895
2007-08-31,19.7617
2007-07-31,19.8562
2007-06-29,19.7077
2007-05-31,19.3659
2007-04-30,18.8516
2007-03-30,18.2368
2007-02-28,17.5557
2007-01-31,16.8950
2006-12-29,16.2796
2006-11-30,15.7231
2006-10-31,15.1404
2006-09-29,14.6007
2006-08-31,14.0708
2006-07-31,13.5008
2006-06-30,12.9261
2006-05-31,12.3595
2006-04-28,11.9015
2006-03-31,11.5005
2006-02-28,11.2492
2006-01-31,11.0836
2005-12-30,11.0100
2005-11-30,10.9755
2005-10-31,10.8778
2005-09-30,10.7471
2005-08-31,10.5543
2005-07-29,10.3017
2005-06-30,9.9124
2005-05-31,9.4554
2005-04-29,8.9548
2005-03-31,8.3987
2005-02-28,7.7877
2005-01-31,7.2028
2004-12-31,6.7116
2004-11-30,6.2719
2004-10-29,5.9614
2004-09-30,5.7485
2004-08-31,5.6313
2004-07-30,5.5844
2004-06-30,5.5327
2004-05-28,5.4358
2004-04-30,5.2677
2004-03-31,5.0175
2004-02-27,4.6603
2004-01-30,4.2299
2003-12-31,3.7933
2003-11-28,3.4035
2003-10-31,3.0550
2003-09-30,2.8039
2003-08-29,2.6726
2003-07-31,2.6124
2003-06-30,2.5843
2003-05-30,2.5815
2003-04-30,2.5776
2003-03-31,2.5376
2003-02-28,2.4518
2003-01-31,2.3539
2002-12-31,2.2525
2002-11-29,2.1248
2002-10-31,1.9926
2002-09-30,1.8734
2002-08-30,1.7573
2002-07-31,1.6368
2002-06-28,1.5192
