,TRIMA_monthly_10
2022-04-04,38.4338
2022-03-31,38.1295
2022-02-28,37.8730
2022-01-31,37.5174
2021-12-31,37.1671
2021-11-30,36.8382
2021-10-29,36.3563
2021-09-30,35.5586
2021-08-31,34.5601
2021-07-30,33.3380
2021-06-30,31.9881
2021-05-28,30.6055
2021-04-30,29.3079
2021-03-31,28.2134
2021-02-26,27.4856
2021-01-29,27.0074
2020-12-31,26.5712
2020-11-30,26.4054
2020-10-30,26.6805
2020-09-30,27.2767
2020-08-31,28.1067
2020-07-31,29.2733
2020-06-30,30.6028
2020-05-29,31.6449
2020-04-30,32.3624
2020-03-31,32.8523
2020-02-28,33.1246
2020-01-31,33.3553
